代號,名稱,按盤價,成交金額,市值,市盈率,股息率
628,通通ＡＩ社交,0.465,15730000.0,2410000000.0,34.96,
629,悅達國際控股,0.2950,,344740000.0,16.57,1.86
630,雋泰控股,0.2750,2750.0,266070000.0,4.50,
631,三一國際,12.430,242340000.0,40890000000.0,21.74,2.82
632,中港石油,0.242,3060000.0,210380000.0,12.87,
635,彩星集團,0.5200,46560.0,1070000000.0000001,,8.65
636,KLN,6.650,4340000.0,12010000000.0,8.49,4.06
637,利記,0.185,201960.0,153310000.0,,
638,廣和通,11.890,28400000.0,1600000000.0,24.12,2.21
639,首鋼資源,2.660,33270000.000000004,13540000000.0,21.42,4.51
640,星謙發展,2.600,83900.0,823610000.0,5.99,7.88
641,中國恒天立信國際,0.405,86050.0,445580000.0,106.58,
643,恆富控股,0.237,253200.0,213260000.0,,
645,安域亞洲,0.170,17510.0,87230000.0,,
646,中國環保科技,0.1110,,38030000.0,,
648,京玖康療,0.415,6580000.0,889070000.0,34.58,
650,普達特科技,0.770,41310000.0,5700000000.0,,
653,卓悅控股,0.073,223070.0,136860000.0,,
655,香港華人有限公司,0.375,271090.0,749350000.0,,
656,復星國際,4.200,43000000.0,34350000000.0,,
657,環科國際,0.0300,,58380000.0,,
659,周大福創建,8.650,35460000.0,39490000000.0,17.60,6.92
660,瑋俊生物科技,0.640,52950.0,235290000.0,,
661,中國大冶有色金屬,0.126,2210000.0,2250000000.0,37.06,
662,亞洲金融,4.820,57320.0,4450000000.0,4.23,4.67
664,銅師傅,21.900,1250000.0,1360000000.0,,
666,瑞浦蘭鈞,17.010,60100000.0,15890000000.0,55.70,
667,中國東方教育,5.080,12850000.0,11260000000.0,13.17,5.91
669,創科實業,126.300,1620000000.0,231090000000.0,24.71,2.03
670,中國東方航空股份,4.290,262500000.0,21710000000.0,,
672,眾安集團,0.102,69400.0,574850000.0,,
673,中國衛生集團,0.550,1720000.0,762920000.0,,
674,中國唐商,0.0730,,250270000.0,,
675,堅寶國際,0.4000,,106800000.0,,10.00
676,創信國際,1.0300,,752560000.0,,
677,金源發展國際實業,0.345,6900.0,585600000.0,,6.67
679,亞洲聯網科技,9.490,36030000.0,3620000000.0,,0.32
681,中民控股,0.0270,11230.0,241230000.0,,
682,超大現代,0.285,8670.0,56350000.0,,
683,嘉里建設,25.340,104420000.0,36770000000.0,39.08,5.33
684,亞倫國際,0.4800,,159860000.0,,
685,世界華文媒體,0.210,4800.0,340510000.0,,3.71
686,北京能源國際－新,1.080,378740.0,2370000000.0,,7.41
687,泰昇集團,0.3500,39620.0,1170000000.0,19.23,14.29
688,中國海外發展,15.480,1110000000.0,169420000000.0,11.91,3.23
689,長盈集團（控股）,0.280,1020000.0,520159999.99999994,29.79,
690,聯康生物科技集團,0.094,119230.0,561290000.0,6.03,3.30
691,山水水泥,0.3700,,1610000000.0,,
693,陳唱國際,1.650,86640.0,3320000000.0,23.14,4.85
694,北京首都機場股份,1.970,9590000.0,3700000000.0,,
695,東吳水泥,8.360,14270000.0,4610000000.0,,
696,中國民航信息網絡,10.110,54120000.0,9420000000.0,11.28,3.06
697,首程控股,1.700,63170000.0,13920000000.0,41.56,5.53
698,通達集團,2.970,71310.0,578290000.0,4.81,
699,均勝電子,17.600,80780000.0,2720000000.0,16.51,1.15
700,騰訊控股,477.400,19500000000.0,4356560000000.0005,17.14,1.11
701,CNT GROUP,0.127,85580.0,241760000.0,,
703,FUTURE BRIGHT,0.1300,40500.0,90250000.0,19.40,
709,佐丹奴國際,1.5000,2550000.0,2420000000.0,11.17,9.27
710,京東方精電,4.370,4740000.0,3450000000.0,9.96,3.50
711,亞洲聯合基建控股,0.4300,37300.0,796290000.0,,1.93
712,卡姆丹克太陽能,0.095,54830.0,100690000.0,,
713,世界（集團）,0.3900,,308920000.0,,
716,勝獅貨櫃,0.590,485660.0,1400000000.0,10.37,8.47
717,英皇資本,0.0940,535320.0,633630000.0,4.31,
718,太和控股,0.0330,990.00,173250000.0,,
719,山東新華製藥股份,6.170,5650000.0,1200000000.0,13.11,2.72
720,意達利控股,0.335,721750.0,2049999999.9999998,,
721,中國金融國際,0.058,89550.0,636350000.0,,
722,聯合醫務,0.4700,,381140000.0,11.81,7.02
723,信保環球控股,0.248,651060.0,271270000.0,,
725,恆都集團,1.010,306620.0,200940000.0,6.45,5.94
726,築友智造科技,0.0310,6820.0,96130000.0,,
727,皇冠環球集團,0.650,32299.999999999996,826690000.0,10.27,
728,中國電信,5.350,580520000.0,74240000000.0,13.10,5.64
730,首惠產業金融,0.121,30250.0,478420000.0,16.35,2.48
731,建發新勝,0.460,4700000.0,650710000.0,,
732,信利國際,1.020,1360000.0,3020000000.0,11.42,9.80
733,合富輝煌,0.2320,,156400000.0,,
736,中國置業投資,0.395,308450.0,126630000.0,,
737,灣區發展,1.950,255100.0,6000000000.0,11.42,8.69
738,萊爾斯丹,0.335,7470.0,232740000.0,,
743,亞洲水泥（中國）,2.160,1770000.0,3380000000.0,35.24,1.56
745,中國國家文化產業,2.630,1360000.0,616380000.0,,
746,理文化工,4.800,1160000.0,3960000000.0,7.09,6.98
747,瀋陽公用發展股份,0.098,23780.0,59320000.0,,
750,水發興業能源,0.255,89630.0,642870000.0,20.40,
751,創維集團,6.360,13780000.0,12030000000.0,31.93,
752,PICO FAR EAST,2.450,798860.0,3100000000.0,7.02,7.76
753,中國國航,5.270,298610000.0,26110000000.0,,
755,大方廣瑞德,0.400,4030.0000000000005,71420000.0,,
756,森美控股,0.870,13920.0,296280000.0,,
757,陽光能源,0.073,107180.0,242630000.0,,
759,CEC INT'L HOLD,0.215,58250.0,143230000.0,,
760,新天地產集團,0.168,5040.0,86460000.0,,
762,中國聯通,7.540,395770000.0,230700000000.0,9.83,6.13
763,中興通訊,27.520,708150000.0,20790000000.0,20.88,1.68
764,永恒策略,0.4950,24500.0,199410000.0,,
765,PERFECTECH INTL,0.1950,,95620000.0,,
767,中基長壽科學,0.410,940500.0,261019999.99999997,,
768,開明投資,0.0380,,48320000.0,4.69,
770,SHANGHAI GROWTH,,27960.0,23200000.0,,
771,自動系統,0.9600,233410.0,805850000.0,9.72,13.54
772,閱文集團,27.180,168870000.0,27760000000.0,,
775,長江生命科技,0.7500,821800.0,7200000000.0,,
776,帝國科技集團,0.880,25300.0,394140000.0,,
777,網龍,9.050,10090000.0,4760000000.0,28.26,11.05
780,同程旅行,17.840,206970000.0,42000000000.0,15.42,1.40
784,凌銳控股,0.900,3490000.0,720000000.0,,
788,中國鐵塔,11.020,194670000.0,51420000000.0,14.72,4.64
789,雅天妮集團,0.365,463030.0,483240000.0,57.94,
794,錦勝集團（控股）,0.2800,,92700000.0,41.18,
797,第七大道,0.600,151580.0,1650000000.0,37.27,
798,中電光谷,0.202,80560.0,1490000000.0,39.61,2.43
799,IGG,3.330,6440000.0,3810000000.0,6.53,20.51
800,文遠知行－Ｗ,20.100,100730000.0,20190000000.0,,
804,鼎石資本,3.730,91100.0,227190000.0,,
805,新吉奧房車,1.880,41310000.0,1800000000.0,51.09,
806,惠理集團,2.140,3080000.0,3900000000.0,5.85,2.57
807,上海實業環境,1.020,830150.0,2620000000.0,3.84,6.62
809,大成生化科技,0.0570,46680.0,956920000.0,3.96,
810,中國鑄晨８１,0.1230,57200.0,87660000.0,,
811,新華文軒,10.320,10790000.0,4560000000.0,7.25,6.58
813,世茂集團,0.1640,4820000.0,1590000000.0,0.06,
814,北京京客隆,0.350,126630.0,63750000.0,,
815,中國白銀集團,0.445,6320000.0,1380000000.0,1.62,
816,金茂服務,2.580,2089999.9999999998,2330000000.0,6.68,9.15
817,中國金茂,1.880,195210000.0,25400000000.0,38.13,1.60
818,高陽科技,0.4300,723880.0,1190000000.0,,
819,天能動力,6.230,101690000.0,7010000000.0,4.36,5.78
821,匯盈控股,0.230,22000.0,75730000.0,,
822,嘉瑞國際,0.400,464080.0,357500000.0,,
825,新世界百貨中國,0.325,103760.0,547990000.0,21.67,
826,天工國際,3.380,42160000.0,9210000000.0,20.53,1.69
827,玖源集團,0.0400,44710.0,281120000.0,,
828,王朝酒業,0.2130,,299990000.0,21.96,
829,神冠控股,0.1910,,617020000.0,,
830,中國建築興業,0.8600,352680.0,1930000000.0,8.17,6.98
831,利亞零售,0.3900,136530.0,303780000.0,8.97,10.26
832,建業地產,0.0480,,145870000.0,,
833,華訊,0.590,262880.0,279100000.0,5.92,10.17
834,康大食品,0.3000,,135880000.0,,
836,華潤電力,20.060,371680000.0,103850000000.0,7.15,5.62
837,譚木匠,7.590,191490.0,1880000000.0,9.86,5.05
838,億和控股,0.810,2950000.0,1400000000.0,5.73,5.23
839,中教控股,1.9900,25890000.0,5570000000.0,5.17,
840,天業節水,0.181,26420.0,36630000.0,,
841,木薯資源,0.1950,,114020000.0,,
842,理士國際,1.030,7750000.0,1480000000.0,,
844,廣泰國際控股,0.445,286960.0,219970000.0,,
846,明發集團,0.094,16410.0,572780000.0,,
848,茂業國際,0.114,,585990000.0,,
851,盛源控股,0.188,23100.0,165810000.0,17.09,
853,微創醫療,8.640,117240000.0,16559999999.999998,42.73,
854,威雅利,6.770,499410.0,697230000.0,12.59,
855,中國水務,5.100,4820000.0,8289999999.999999,7.74,5.49
856,偉仕佳杰,11.060,114940000.0,15810000000.0,11.32,3.78
857,中國石油股份,10.690,3370000000.0,225540000000.0,11.11,4.87
858,精優藥業,0.068,134170.0,197200000.0,0.73,
859,中昌國際控股,0.1200,1200.0,135000000.0,,
860,ＡＰＯＬＬＯ出行,0.630,46720.0,644130000.0,,
861,神州控股,2.230,6900000.0,3730000000.0,93.70,1.61
862,遠見控股,0.0460,230.00,180510000.0,,
863,ＯＳＬ集團,12.900,9440000.0,11630000000.0,,
864,永利地產發展,0.2150,,83020000.0,,
865,建德國際控股,0.0380,,221840000.0,,
866,中國秦發,2.910,30630000.0,7640000000.0,,
867,康哲藥業,12.650,78670000.0,30860000000.0,18.31,2.58
868,信義玻璃,10.600,139980000.0,46890000000.0,15.04,3.21
869,彩星玩具,0.480,77500.0,561720000.0,,2.08
871,中國疏浚環保,0.0750,,112790000.0,,
873,世茂服務,0.6200,253460.0,1530000000.0,13.22,
874,白雲山,16.850,17150000.0,3700000000.0,8.18,5.61
875,從玉智農,0.610,1710000.0,333130000.0,,
876,佳兆業健康,0.1050,102120.0,529419999.99999994,,
878,金朝陽集團,7.090,60000.0,2000000000.0,,1.41
880,澳博控股,2.100,27890000.0,14910000000.0,,
881,中升控股,7.240,77660000.0,17129999999.999998,,
882,天津發展,2.340,679840.0,2510000000.0,5.87,5.98
883,中國海洋石油,26.420,5040000000.0,1255740000000.0,9.18,4.84
884,旭輝控股集團,0.068,4800000.0,1220000000.0,0.04,
887,英皇鐘錶珠寶,0.315,421750.0,2280000000.0,4.97,5.37
888,鏈信控股,0.0540,,76770000.0,,
889,連達科技控股,0.360,102140.0,115200000.0,,
893,中國鐵鈦,0.0790,8860.0,177670000.0,,
894,萬裕科技,0.810,139420.0,388250000.0,61.83,
895,東江環保,2.0500,1750000.0,410280000.0,,
896,興勝創建,0.280,39600.0,300460000.0,,
897,位元堂,0.360,155800.0,401170000.0,57.14,
898,萬事昌國際,1.0000,,836070000.0,,5.00
899,中加國信,0.189,,84130000.0,,
900,AEON CREDIT,8.530,633920.0,3570000000.0,7.63,6.80
902,華能國際電力股份,6.590,340400000.0,30970000000.0,7.83,6.82
905,胡桃資本,0.205,325930.0,215350000.0,,
909,明源雲,2.210,15120000.0,4219999999.9999995,116.93,4.52
911,前海健康,0.8800,818860.0,149110000.0,25.07,
912,信佳國際,1.0900,356820.0,310420000.0,9.02,7.34
913,港灣數字,0.177,40440.0,62800000.0,0.43,
914,海螺水泥,20.200,284390000.0,26250000000.0,11.18,4.70
915,道和環球,0.0550,8119.999999999999,83020000.0,68.75,
916,龍源電力,6.8900,144740000.0,22860000000.0,11.08,2.63
917,趣致集團,15.930,152390000.0,4210000000.0,13.06,
918,龍翼航空科技,0.940,22480000.0,1040000000.0,,
919,現代健康科技,0.091,24350.0,82300000.0,,
921,海信家電,23.740,43360000.0,10910000000.0,9.09,5.97
922,安賢園中國,0.1330,5380.0,295440000.0,5.78,8.27
923,綜合環保集團,0.0180,70170.0,86810000.0,,
924,坤集團,0.1230,,123000000.0,,
926,碧生源,2.6000,,317890000.0,13.85,5.77
927,富士高實業,0.5100,,260610000.0,,11.76
928,帝王國際投資,0.080,177640.0,148030000.0,,
929,國際精密,0.6300,55100.0,662920000.0,58.33,4.44
931,中國港能,0.420,3280000.0,3120000000.0,,
932,順騰國際控股,0.029,5800.0,90120000.0,,
933,非凡領越,0.590,1920000.0,5870000000.0,40.14,1.36
934,中石化冠德,4.000,15740000.0,9940000000.0,9.67,6.25
936,佳兆業資本,0.2550,33000.0,270300000.0,39.84,
938,民生國際,0.450,1310000.0,291230000.0,,
939,建設銀行,8.880,2310000000.0,2134900000000.0,6.10,4.86
941,中國移動,85.300,1440000000.0,1848380000000.0,11.99,6.18
943,中證國際,0.1920,3160.0,329980000.0,,
945,宏利金融—Ｓ,312.000,5970000.0,521730000000.0,17.81,3.27
947,摩比發展,0.214,178460.0,170520000.0,,
948,阿爾法企業,0.234,14060.0,96470000.0,,
950,李氏大藥廠,1.140,321420.0,671270000.0,7.30,3.95
951,超威動力,2.060,9900000.0,2270000000.0,5.62,2.72
952,華富建業金融,0.1400,2780.0,867580000.0,,8.57
953,邵氏兄弟控股,0.195,193900.0,276820000.0,,
954,常茂生物,0.325,16600.0,59700000.0,,
956,新天綠色能源,3.860,23630000.0,8279999999.999999,7.99,5.82
960,龍湖集團,8.670,151600000.0,61530000000.0,51.45,0.92
966,中國太平,23.700,266680000.0,85170000000.0,3.27,5.19
968,信義光能,3.160,376350000.0,28900000000.0,30.07,1.58
969,華聯國際,0.093,12080.0,203770000.0,,
970,新耀萊,0.425,184420.0,287020000.0,,
974,中國順客隆,0.830,36120.0,241070000.0,,
975,MONGOL MINING,9.420,11880000.0,9770000000.0,204.78,
978,招商局置地,0.290,646940.0,1420000000.0,,
979,綠色能源科技集團,0.285,36540.0,386540000.0,,
980,聯華超市,0.335,18630.0,124820000.0,,
981,中芯國際,76.750,11130000000.0,615000000000.0,114.86,
983,瑞安建業,0.360,18000.0,134400000.0,,
984,永旺,0.300,28160.0,78000000.0,,
986,杜甫酒業集團,0.043,25790.0,55670000.0,1.83,
987,中國再生能源投資,0.227,525030.0,568890000.0,29.10,15.42
989,中國長白山國際,0.600,24000.0,216100000.0,,
990,至源控股,0.7700,8310000.000000001,11390000000.0,14.86,
991,大唐發電,3.150,719920000.0,19240000000.0,8.69,5.22
992,聯想集團,12.560,1590000000.0,155800000000.0,14.25,3.11
993,信控國際資本,0.104,92530.0,905790000.0,,
994,中天宏信,0.370,989720.0,411070000.0,,
995,安徽皖通高速公路,15.490,27630000.0,8410000000.0,12.41,4.77
997,普匯中金國際,0.0230,385.52,26890000.0,,
998,中信銀行,8.360,335040000.0,124410000000.0,6.21,5.06
999,小菜園,6.750,16500000.0,7940000000.0,9.89,7.05
1000,北青傳媒,0.5800,3190.0,31840000.0,,
1001,滬港聯合,0.355,25560.0,225960000.0,2.52,9.86
1002,威鋮國際,0.063,27510.0,175060000.0,39.38,
1003,歡喜傳媒,0.239,369380.0,1040000000.0,,
1004,中國智慧能源,0.295,8850.0,138270000.0,,
1005,MATRIX HOLDINGS,0.3650,18330.0,276010000.0,,2.74
1008,力圖控股,0.2190,470140.0,343360000.0,243.33,11.87
1009,國際娛樂,1.190,95600.0,1620000000.0,,
1010,天璽曜１１,0.0790,,35090000.0,,
1011,泰凌醫藥,0.640,241280.0,607350000.0,,
1013,偉俊集團控股,0.830,279810.0,221930000.0,,
1020,中細軟科技,0.270,3040000.0,1450000000.0,,
1021,華沿機器人,18.200,35110000.0,9810000000.0,,
1022,飛魚科技,0.560,45090.0,979680000.0,8.31,
1023,時代集團控股,0.4950,144200.0,477880000.0,,12.12
1024,快手－Ｗ,48.400,5810000000.0,210400000000.0,9.91,2.38
1025,嘉藝控股,0.2750,40960.0,111200000.0,,
1026,環球實業科技,0.073,,402440000.0,,
1027,亞洲策略科技,2.620,134710.0,1090000000.0,,
1028,千百度,0.950,1510000.0,2360000000.0,,
1029,鐵貨,0.540,37660.0,1030000000.0,,
1030,新城發展,2.300,29750000.0,16700000000.0,36.74,
1033,中石化油服,0.760,58450000.0,4110000000.0000005,18.45,
1036,萬科海外,1.890,33880.0,736200000.0,,10.58
1037,雲智匯科技,0.510,167920.0,360140000.0,,
1038,長江基建集團,67.350,120260000.0,169690000000.0,20.53,3.88
1039,暢由國際集團,0.065,42750.0,117710000.0,,
1044,恒安國際,27.240,121850000.0,31550000000.0,10.89,5.72
1045,亞太衛星,3.990,20860000.0,3700000000.0,26.20,2.13
1046,寰宇娛樂文化,0.335,15100.0,303720000.0,,
1047,毅興行,0.425,129990.00000000001,156910000.0,472.22,
1049,時富投資,1.1900,234510.0,96030000.0,,
1050,嘉利國際,2.630,15410000.0,5480000000.0,25.99,1.71
1051,國際資源,8.650,86270.0,3890000000.0,5.06,2.08
1052,越秀交通基建,4.030,3090000.0,6740000000.0,11.30,6.20
1053,重慶鋼鐵股份,1.100,2089999.9999999998,591930000.0,,
1055,中國南方航空股份,4.370,218250000.0,20290000000.0,82.61,
1057,浙江世寶,4.910,57980000.0,1060000000.0,19.98,1.37
1058,南粵控股,0.3500,6300.0,188300000.0,,
1059,看通集團,0.425,12360.0,159380000.0,5.28,
1060,大麥娛樂,0.610,221610000.0,18280000000.0,46.21,
1061,億勝生物科技,3.130,978340.0,1770000000.0,5.58,4.47
1062,國開國際投資,0.098,9740.0,284410000.0,,
1063,新確科技,0.102,23170.0,156930000.0,5.18,
1064,中華國際,0.0640,,49190000.0,,
1065,天津創業環保股份,4.400,4010000.0,1490000000.0,7.14,5.33
1066,威高股份,3.560,86940000.0,15900000000.0,8.94,4.87
1068,雨潤食品,0.107,74820.0,195030000.0,,
1069,中國健康科技集團,0.345,336050.0,35500000.0,11.62,
1070,ＴＣＬ電子,15.950,165720000.0,40200000000.0,15.42,3.12
1071,華電國際電力股份,4.410,66870000.00000001,7570000000.0,8.03,5.79
1072,東方電氣,39.540,513789999.99999994,16129999999.999998,30.74,1.50
1073,大禹金融,0.1080,18270.0,369140000.0,7.50,2.59
1075,首都信息,2.7000,212530.0,209110000.0,5.64,2.94
1079,松景科技,0.2700,156430.0,385200000.0,,
1080,勝利管道,0.068,44710.0,263450000.0,,
1082,源宇宙教育,1.450,40320.0,881660000.0,,
1083,港華智慧能源,3.5800,7820000.0,13140000000.0,8.04,5.31
1084,綠新生物科技,0.6500,,568170000.0,76.47,1.85
1085,亨鑫科技,1.2400,78900.0,577340000.0,,
1086,好孩子國際,0.900,829070.0,1500000000.0,6.87,5.56
1087,威訊控股,0.930,1700000.0,185890000.0,,
1088,中國神華,45.760,1360000000.0,154550000000.0,14.97,4.87
1090,大明國際,0.810,91120.0,1030000000.0,,
1091,南方錳業,0.5600,2890000.0,2760000000.0,14.21,
1093,石藥集團,8.260,759080000.0,95170000000.0,21.65,3.51
1094,承輝國際,0.395,31030.0,234040000.0,,
1097,有線寬頻,0.0540,80710.0,385260000.0,,
1098,路勁,0.660,138300.0,494560000.0,,
1099,國藥控股,18.730,152080000.0,25130000000.0,7.28,4.14
1100,飛達控股,1.560,121920.0,669490000.0,5.65,5.77
1102,環能國際,0.0600,151250.0,167960000.0,120.00,
1104,亞太資源,2.510,6960000.0,3740000000.0,14.13,4.38
1105,星島,0.189,1140.0,166420000.0,,
1108,凱盛新能,3.430,4059999.9999999995,857500000.0,,
1109,華潤置地,35.500,1120000000.0,253140000000.0,8.90,3.66
1110,金活醫藥集團,0.4700,621940.0,292570000.0,21.86,
1111,華視集團控股,0.275,84800.0,211920000.0,2.65,
1112,H&H國際控股,14.590,20120000.0,9410000000.0,42.40,2.40
1113,長實集團,52.200,454280000.0,182680000000.0,16.84,3.41
1114,BRILLIANCE CHI,3.000,119970000.0,15130000000.0,6.81,26.67
1115,５１００藏冰川,0.5100,3420000.0,2870000000.0,24.88,
1116,慧源同創科技,0.250,7520.0,539500000.0,,
1117,現代牧業,1.3200,7190000.0,10440000000.0,,
1118,高力集團,1.1300,,649040000.0,4.29,5.75
1119,創夢天地,0.405,1200000.0,826610000.0,40.91,
1120,雅視光學,0.7600,,293560000.0,14.18,
1121,金陽新能源,1.170,409720.0,2250000000.0,,
1122,慶鈴汽車股份,1.020,817660.0,1260000000.0,,
1123,中港照相,0.114,18310.0,135120000.0,,
1124,沿海家園,0.1870,,77530000.0,,
1125,麗豐控股,0.9600,,317790000.0,,
1126,德林國際,7.500,1460000.0,5070000000.0,7.33,8.00
1127,獅子山集團,1.290,72200.0,993300000.0,5.18,9.30
1128,永利澳門,5.820,54160000.0,30630000000.0,18.68,7.01
1129,中國水業集團,0.3750,,237070000.0,,
1130,中國環境資源,0.6400,293000.0,360230000.0,,
1132,橙天嘉禾,0.063,7870.0,176370000.0,3.13,
1133,哈爾濱電氣,24.980,219500000.0,16870000000.000002,18.70,1.63
1134,恒發光學,0.345,221000.0,172500000.0,,
1137,香港科技探索,1.080,582920.0,854790000.0,,
1138,中遠海能,19.830,566350000.0,25690000000.0,21.42,2.15
1140,華科智能投資,0.193,1700000.0,2240000000.0,31.64,
1141,民銀資本,2.530,9860000.0,2770000000.0,18.37,
1142,能源及能量環球,0.132,9110000.0,1660000000.0,,
1143,中國儲能科技發展,0.3700,124320.0,82980000.0,,
1145,勇利投資,0.159,12580.0,174530000.0,,
1146,匯成國際控股,0.056,280190.0,192940000.0,,17.86
1147,伊登軟件,0.111,1020000.0,226980000.0,19.47,
1148,新晨動力,0.250,7750.0,320550000.0,14.20,
1150,米蘭站,0.1200,,126830000.0,85.71,
1152,正乾金融控股,0.255,1270000.0,847140000.0,,
1153,佳源服務,0.330,58310.0,221820000.0,1.40,
1156,CHINANEWENERGY,0.2200,,129740000.00000001,,
1157,中聯重科,8.170,46040000.0,12680000000.0,1,5.44
1159,智數科技集團,2.720,108020.0,385840000.0,1.61,
1160,金石資本集團,0.5800,,137610000.0,,
1161,奧思集團,1.0200,18360.0,694160000.0,8.54,5.88
1162,瑩嵐集團,0.188,235670.0,112800000.0,,
1163,虎視傳媒,0.1870,35630.0,167620000.0,26.34,
1164,中廣核礦業,3.960,238470000.0,30090000000.0,66.44,0.35
1166,星凱控股,0.280,450550.0,39890000.0,,
1167,加科思－Ｂ,6.420,25030000.0,5040000000.0,,
1168,百仕達控股,3.620,637530.0,1570000000.0,,
1170,信星集團,0.4850,11640.0,325720000.0,,8.25
1171,兗礦能源,14.700,974070000.0,59900000000.0,15.46,3.78
1172,融太集團,0.019,13280.0,109800000.0,,
1173,威高國際,0.0330,,83090000.0,,
1177,中國生物製藥,5.460,457000000.0,102340000000.0,37.42,1.83
1179,華住集團－Ｓ,38.360,117010000.0,119110000000.0,37.26,4.29
1180,匯彩控股,0.670,667520.0,704960000.0,4.98,14.93
1181,唐宮中國,0.1550,,166780000.0,,
1182,勝龍國際,0.840,53650.0,286280000.0,34.43,
1183,澳能建設,0.166,113190.0,660790000.0,46.11,
1184,S.A.S. DRAGON,6.000,1110000.0,3750000000.0,6.74,6.67
1186,中國鐵建,5.270,51920000.0,10940000000.0,3.99,6.38
1187,可孚醫療,37.880,41810000.0,1020000000.0,,
1193,華潤燃氣,19.030,36800000.0,44030000000.0,12.28,4.99
1195,京維集團,0.018,40900.0,52090000.0,,
1196,偉祿集團,11.550,13220000.0,16649999999.999998,,
1198,皇朝家居,0.092,290.50,239060000.0,,
1199,中遠海運港口,5.480,21880000.0,21700000000.0,8.62,4.62
1200,美聯集團,3.010,9620000.0,2150000000.0,5.11,2.99
1201,天臣控股,1.9800,482610.0,731970000.0,,
1202,四威科技,1.400,625920.0,224000000.0,166.67,0.80
1203,廣南（集團）,0.720,168160.0,653460000.0,5.85,5.14
1204,博維智慧,1.8000,32400.0,900000000.0,110.43,
1205,中信資源,0.550,2660000.0,4320000000.0,25.35,
1206,同方泰德,0.209,207770.0,163470000.0,,
1208,五礦資源,9.380,713950000.0,113870000000.0,28.67,
1209,華潤萬象生活,49.480,144200000.0,112930000000.0,25.42,3.88
1211,比亞迪股份,100.700,2400000000.0,370910000000.0,25.13,0.40
1213,萬保剛集團,0.4500,,90000000.0,,1.11
1215,開源控股,0.0210,42660.0,268350000.00000003,,
1216,中原銀行,0.325,1260000.0,2250000000.0,3.63,
1217,中國創新投資,0.011,169080.0,140810000.0,2.50,
1218,永義國際,2.9100,,215300000.0,,
1221,SINO HOTELS,1.7000,,2029999999.9999998,19.12,1.76
1222,WANG ON GROUP,0.022,6440.0,311660000.0,,
1223,新灃集團,1.400,3980000.0,4160000000.0,,0.36
1224,中渝置地,1.200,30460.0,4650000000.0,,
1225,隆成金融,0.219,6570.0,50440000.0,0.61,
1226,中國投融資,0.9200,18000.0,379580000.0,,
1228,北海康成－Ｂ,2.190,682220.0,1300000000.0,59.84,
1229,南南資源,0.190,5950.0,145420000.0,2.00,
1231,新礦資源,0.3350,,1340000000.0,,
1232,金輪天地控股,0.4400,,79150000.0,,
1233,時代中國控股,0.052,65260.00000000001,151830000.0,,
1234,中國利郎,3.610,1290000.0,4320000000.0,7.66,8.86
1235,專業旅運,0.199,57450.0,101460000.0,30.15,4.02
1237,中科生物,0.8500,9490.0,81630000.0,1.59,
1238,寶龍地產,0.2370,691.00,981270000.0,,
1239,TEAMWAY INTL GP,0.510,595400.0,221340000.0,,
1240,青建國際,0.1690,,256589999.99999997,4.12,
1241,雙樺控股,0.130,964160.0,84500000.0,,
1243,宏安地產,0.034,6690.0,516799999.99999994,,
1244,思路迪醫藥股份,3.150,407140.0,813250000.0,,
1245,NIRAKU,0.173,61450.0,206880000.0,6.29,9.83
1247,米格國際控股,1.5900,325190.0,354530000.0,,
1250,山高新能源,1.560,519230.0,3500000000.0,13.67,
1251,華油能源,0.270,234270.0,527610000.0,,
1253,綠博生態,0.1520,,91820000.0,,
1255,ＴＡＴＡ健康,1.940,84320.0,471110000.0,35.27,
1257,中國光大綠色環保,0.9000,575120.0,1850000000.0,16.45,6.22
1258,中國有色礦業,14.300,260360000.0,55790000000.0,17.69,2.26
1259,未來發展控股,0.0320,17920.0,70500000.0,,
1260,皓天財經集團,0.5400,35880.0,621780000.0,15.08,
1262,蠟筆小新食品,3.300,246300.0,789520000.0,54.28,
1265,天津津燃公用,0.180,120470.0,90010000.0,,
1268,美東汽車,0.960,747780.0,1290000000.0,,3.94
1269,首控集團,0.037,370.00,68370000.0,,
1270,朗廷—ＳＳ,0.5900,812800.0,2089999999.9999998,37.82,5.42
1271,佳明集團控股,0.4950,18740.0,703010000.0,,
1272,大唐環境,1.150,100390.0,717940000.0,5.32,8.24
1273,香港信貸,0.6000,,249000000.0,5.39,4.83
1274,知行科技,3.650,732520.0,934640000.0,,
1276,恒瑞醫藥,65.550,120540000.0,16920000000.000002,49.20,0.35
1277,力量發展,1.980,72470000.0,16690000000.000002,16.50,7.32
1278,中國新城鎮,0.085,114060.0,826730000.0,10.12,4.82
1280,奇點國峰,1.770,1760000.0,3420000000.0,,
1281,鑫達投資控股,0.1000,53700.0,148460000.0,10.31,
1282,中澤豐,0.094,193040.0,470000000.0,,
1283,高陞集團控股,1.710,409850.0,1410000000.0,29.64,1.11
1284,新傳企劃,0.450,434500.0,270000000.0,21.23,9.27
1285,嘉士利集團,1.180,8140.000000000001,489700000.0,4.02,12.71
1286,鷹普精密,10.900,35990000.0,20570000000.0,28.33,1.47
1288,農業銀行,5.960,515070000.00000006,183200000000.0,6.82,4.65
1289,盛力達科技,2.270,392510.0,72640000.0,7.68,7.89
1290,中國匯融,0.530,48180.0,577870000.0,9.81,5.66
