代號,名稱,按盤價,成交金額,市值,市盈率,股息率
0559,德泰新能源集團有限公司 ,N/A,0,0,N/A,N/A
0560,珠江船務企業(股份)有限公司,N/A,0,0,N/A,N/A
0563,上海實業城市開發集團有限公司,N/A,0,0,N/A,N/A
0564,中創智領（鄭州）工業技術集團股份有限公司,N/A,0,0,N/A,N/A
0565,錦藝集團控股有限公司,N/A,0,0,N/A,N/A
0567,大昌微綫集團有限公司,N/A,0,0,N/A,N/A
0568,山東墨龍石油機械股份有限公司,N/A,0,0,N/A,N/A
0570,中國中藥控股有限公司,N/A,0,0,N/A,N/A
0571,豐德麗控股有限公司,N/A,0,0,N/A,N/A
0572,未來世界控股有限公司,N/A,0,0,N/A,N/A
0573,稻香控股有限公司,N/A,0,0,N/A,N/A
0574,百信國際控股有限公司,N/A,0,0,N/A,N/A
0575,勵晶太平洋集團有限公司,N/A,0,0,N/A,N/A
0576,浙江滬杭甬高速公路股份有限公司,N/A,0,0,N/A,N/A
0579,北京京能清潔能源電力股份有限公司,N/A,0,0,N/A,N/A
0580,賽晶科技集團有限公司,N/A,0,0,N/A,N/A
0581,中國東方集團控股有限公司,N/A,0,0,N/A,N/A
0582,神話世界有限公司,N/A,0,0,N/A,N/A
0583,長城環亞控股有限公司 ,N/A,0,0,N/A,N/A
0585,意力國際控股有限公司,N/A,0,0,N/A,N/A
0586,中國海螺創業控股有限公司,N/A,0,0,N/A,N/A
0587,中國海螺環保控股有限公司,N/A,0,0,N/A,N/A
0588,北京北辰實業股份有限公司,N/A,0,0,N/A,N/A
0590,六福集團(國際)有限公司,N/A,0,0,N/A,N/A
0591,中國高精密自動化集團有限公司,N/A,0,0,N/A,N/A
0593,夢東方集團有限公司,N/A,0,0,N/A,N/A
0595,先思行集團有限公司,N/A,0,0,N/A,N/A
0596,浪潮數字企業技術有限公司,N/A,0,0,N/A,N/A
0598,中國外運股份有限公司,N/A,0,0,N/A,N/A
0599,怡邦行控股有限公司,N/A,0,0,N/A,N/A
0601,稀鎂科技集團控股有限公司,N/A,0,0,N/A,N/A
0602,佳華百貨控股有限公司,N/A,0,0,N/A,N/A
0603,中油燃氣集團有限公司,N/A,0,0,N/A,N/A
0604,深圳控股有限公司,N/A,0,0,N/A,N/A
0605,中國金融投資管理有限公司,N/A,0,0,N/A,N/A
0606,中駿商管智慧服務控股有限公司,N/A,0,0,N/A,N/A
0607,豐盛控股有限公司,N/A,0,0,N/A,N/A
0608,達利國際集團有限公司,N/A,0,0,N/A,N/A
0609,天德化工控股有限公司,N/A,0,0,N/A,N/A
0610,惠記集團有限公司,N/A,0,0,N/A,N/A
0611,中國核能科技集團有限公司,N/A,0,0,N/A,N/A
0612,嘉文世紀投資有限公司,N/A,0,0,N/A,N/A
0613,梧桐國際發展有限公司,N/A,0,0,N/A,N/A
0616,高山企業有限公司,N/A,0,0,N/A,N/A
0617,百利保控股有限公司,N/A,0,0,N/A,N/A
0618,北大資源(控股)有限公司,N/A,0,0,N/A,N/A
0619,南華金融控股有限公司 ,N/A,0,0,N/A,N/A
0620,大唐西市絲路投資控股有限公司,N/A,0,0,N/A,N/A
0621,壇金礦業有限公司,N/A,0,0,N/A,N/A
0622,威華達控股有限公司,N/A,0,0,N/A,N/A
0623,中視金橋國際傳媒控股有限公司,N/A,0,0,N/A,N/A
0626,大眾金融控股有限公司,N/A,0,0,N/A,N/A
0627,共生智築控股有限公司,N/A,0,0,N/A,N/A
0628,通通AI社交集團有限公司,N/A,0,0,N/A,N/A
0629,悅達國際控股有限公司,N/A,0,0,N/A,N/A
0630,雋泰控股有限公司,N/A,0,0,N/A,N/A
0631,三一重裝國際控股有限公司,N/A,0,0,N/A,N/A
0632,中港石油有限公司,N/A,0,0,N/A,N/A
0635,彩星集團有限公司,N/A,0,0,N/A,N/A
0636,KLN Logistics Group Limited,N/A,0,0,N/A,N/A
0637,利記控股有限公司,N/A,0,0,N/A,N/A
0638,深圳市廣和通無線股份有限公司,N/A,0,0,N/A,N/A
0639,首鋼福山資源集團有限公司,N/A,0,0,N/A,N/A
0640,星謙發展控股有限公司,N/A,0,0,N/A,N/A
0641,中國恒天立信國際有限公司,N/A,0,0,N/A,N/A
0643,恒富控股有限公司,N/A,0,0,N/A,N/A
0645,安域亞洲有限公司,N/A,0,0,N/A,N/A
0646,中國環保科技控股有限公司,N/A,0,0,N/A,N/A
0648,京玖醫療健康有限公司,N/A,0,0,N/A,N/A
0650,普達特科技有限公司,N/A,0,0,N/A,N/A
0653,卓悅控股有限公司,N/A,0,0,N/A,N/A
0655,香港華人有限公司,N/A,0,0,N/A,N/A
0656,復星國際有限公司,N/A,0,0,N/A,N/A
0657,環科國際集團有限公司,N/A,0,0,N/A,N/A
0658,中國高速傳動設備集團有限公司,N/A,0,0,N/A,N/A
0659,周大福創建有限公司,N/A,0,0,N/A,N/A
0660,瑋俊生物科技有限公司,N/A,0,0,N/A,N/A
0661,中國大冶有色金屬礦業有限公司,N/A,0,0,N/A,N/A
0662,亞洲金融集團(控股)有限公司,N/A,0,0,N/A,N/A
0663,金山能源集團有限公司  ,N/A,0,0,N/A,N/A
0666,瑞浦蘭鈞能源股份有限公司,N/A,0,0,N/A,N/A
0667,中國東方教育控股有限公司,N/A,0,0,N/A,N/A
0669,創科實業有限公司,N/A,0,0,N/A,N/A
0670,中國東方航空股份有限公司,N/A,0,0,N/A,N/A
0672,眾安集團有限公司,N/A,0,0,N/A,N/A
0673,中國衛生集團有限公司,N/A,0,0,N/A,N/A
0674,中國唐商控股有限公司,N/A,0,0,N/A,N/A
0675,堅寶國際控股有限公司,N/A,0,0,N/A,N/A
0676,創信國際控股有限公司,N/A,0,0,N/A,N/A
0677,金源發展國際實業有限公司,N/A,0,0,N/A,N/A
0679,亞洲聯網科技有限公司,N/A,0,0,N/A,N/A
0681,中民控股有限公司,N/A,0,0,N/A,N/A
0682,超大現代農業(控股)有限公司,N/A,0,0,N/A,N/A
0683,嘉里建設有限公司,N/A,0,0,N/A,N/A
0684,亞倫國際集團有限公司,N/A,0,0,N/A,N/A
0685,世界華文媒體有限公司,N/A,0,0,N/A,N/A
0686,北京能源國際控股有限公司,N/A,0,0,N/A,N/A
0687,泰昇集團控股有限公司,N/A,0,0,N/A,N/A
0688,中國海外發展有限公司,N/A,0,0,N/A,N/A
0689,長盈集團(控股)有限公司,N/A,0,0,N/A,N/A
0690,聯康生物科技集團有限公司,N/A,0,0,N/A,N/A
0691,中國山水水泥集團有限公司,N/A,0,0,N/A,N/A
0693,陳唱國際有限公司,N/A,0,0,N/A,N/A
0694,北京首都國際機場股份有限公司,N/A,0,0,N/A,N/A
0695,東吳水泥國際有限公司,N/A,0,0,N/A,N/A
0696,中國民航信息網絡股份有限公司,N/A,0,0,N/A,N/A
0697,首程控股有限公司,N/A,0,0,N/A,N/A
0698,通達集團控股有限公司,N/A,0,0,N/A,N/A
0699,寧波均勝電子股份有限公司,N/A,0,0,N/A,N/A
0700,騰訊控股有限公司,N/A,0,0,N/A,N/A
0701,北海集團有限公司,N/A,0,0,N/A,N/A
0702,中國油氣控股有限公司,N/A,0,0,N/A,N/A
0703,佳景集團有限公司,N/A,0,0,N/A,N/A
0704,和嘉控股有限公司,N/A,0,0,N/A,N/A
0707,亞洲電視控股有限公司,N/A,0,0,N/A,N/A
0708,中國恒大新能源汽車集團有限公司,N/A,0,0,N/A,N/A
0709,佐丹奴國際有限公司,N/A,0,0,N/A,N/A
0710,京東方精電有限公司,N/A,0,0,N/A,N/A
0711,亞洲聯合基建控股有限公司,N/A,0,0,N/A,N/A
0712,卡姆丹克太陽能系統集團有限公司,N/A,0,0,N/A,N/A
0713,世界(集團)有限公司,N/A,0,0,N/A,N/A
0716,勝獅貨櫃企業有限公司,N/A,0,0,N/A,N/A
0717,英皇資本集團有限公司,N/A,0,0,N/A,N/A
0718,太和控股有限公司,N/A,0,0,N/A,N/A
0719,山東新華製藥股份有限公司,N/A,0,0,N/A,N/A
0720,意達利控股有限公司,N/A,0,0,N/A,N/A
0721,中國金融國際投資有限公司   ,N/A,0,0,N/A,N/A
0722,聯合醫務集團有限公司,N/A,0,0,N/A,N/A
0723,信 保環 球 控 股 有限公司,N/A,0,0,N/A,N/A
0724,瑞鑫國際集團有限公司,N/A,0,0,N/A,N/A
0725,恒都集團有限公司,N/A,0,0,N/A,N/A
0726,築友智造科技集團有限公司,N/A,0,0,N/A,N/A
0727,皇冠環球集團有限公司,N/A,0,0,N/A,N/A
0728,中國電信股份有限公司,N/A,0,0,N/A,N/A
0730,首惠產業金融服務集團有限公司,N/A,0,0,N/A,N/A
0731,建發新勝漿紙有限公司,N/A,0,0,N/A,N/A
0732,信利國際有限公司,N/A,0,0,N/A,N/A
0733,合富輝煌集團控股有限公司,N/A,0,0,N/A,N/A
0736,中國置業投資控股有限公司,N/A,0,0,N/A,N/A
0737,深圳投控灣區發展有限公司,N/A,0,0,N/A,N/A
0738,萊爾斯丹控股有限公司,N/A,0,0,N/A,N/A
0743,亞洲水泥(中國)控股公司,N/A,0,0,N/A,N/A
0745,中國國家文化產業集團有限公司  ,N/A,0,0,N/A,N/A
0746,理文化工有限公司,N/A,0,0,N/A,N/A
0747,瀋陽公用發展股份有限公司,N/A,0,0,N/A,N/A
0750,中國水發興業能源集團有限公司,N/A,0,0,N/A,N/A
0751,創維集團有限公司,N/A,0,0,N/A,N/A
0752,筆克遠東集團有限公司,N/A,0,0,N/A,N/A
0753,中國國際航空股份有限公司,N/A,0,0,N/A,N/A
0754,合生創展集團有限公司,N/A,0,0,N/A,N/A
0755,大方廣瑞德集團有限公司,N/A,0,0,N/A,N/A
0756,森美(集團)控股有限公司,N/A,0,0,N/A,N/A
0757,陽光能源控股有限公司,N/A,0,0,N/A,N/A
0759,CEC 國際控股有限公司,N/A,0,0,N/A,N/A
0760,新天地產集團有限公司,N/A,0,0,N/A,N/A
0762,中國聯合網絡通信(香港)股份有限公司,N/A,0,0,N/A,N/A
0763,中興通訊股份有限公司,N/A,0,0,N/A,N/A
0764,永恒策略投資有限公司,N/A,0,0,N/A,N/A
0765,威發國際集團有限公司,N/A,0,0,N/A,N/A
0767,中基長壽科學集團有限公司,N/A,0,0,N/A,N/A
0768,開明投資有限公司,N/A,0,0,N/A,N/A
0769,中國稀土控股有限公司,N/A,0,0,N/A,N/A
0770,滬光國際上海發展投資有限公司,N/A,0,0,N/A,N/A
0771,自動系統集團有限公司,N/A,0,0,N/A,N/A
0772,閱文集團,N/A,0,0,N/A,N/A
0775,長江生命科技集團有限公司,N/A,0,0,N/A,N/A
0776,帝國科技集團有限公司,N/A,0,0,N/A,N/A
0777,網龍網絡控股有限公司,N/A,0,0,N/A,N/A
0780,同程旅行控股有限公司,N/A,0,0,N/A,N/A
0784,凌銳控股有限公司,N/A,0,0,N/A,N/A
0788,中國鐵塔股份有限公司,N/A,0,0,N/A,N/A
0789,雅天妮集團有限公司,N/A,0,0,N/A,N/A
0794,錦勝集團(控股)有限公司,N/A,0,0,N/A,N/A
0797,第七大道控股有限公司,N/A,0,0,N/A,N/A
0798,中電光谷聯合控股有限公司,N/A,0,0,N/A,N/A
0799,IGG Inc,N/A,0,0,N/A,N/A
0800,文遠知行,N/A,0,0,N/A,N/A
0802,中國錢包支付集團有限公司,N/A,0,0,N/A,N/A
0804,鼎石資本有限公司,N/A,0,0,N/A,N/A
0805,新吉奧房車有限公司,N/A,0,0,N/A,N/A
0806,惠理集團有限公司,N/A,0,0,N/A,N/A
0807,上海實業環境控股有限公司,N/A,0,0,N/A,N/A
0809,大成生化科技集團有限公司,N/A,0,0,N/A,N/A
0810,中國鑄晨81金融有限公司,N/A,0,0,N/A,N/A
0811,新華文軒出版傳媒股份有限公司,N/A,0,0,N/A,N/A
0813,世茂集團控股有限公司,N/A,0,0,N/A,N/A
0814,北京京客隆商業集團股份有限公司,N/A,0,0,N/A,N/A
0815,中國白銀集團有限公司,N/A,0,0,N/A,N/A
0816,金茂物業服務發展股份有限公司,N/A,0,0,N/A,N/A
0817,中國金茂控股集團有限公司,N/A,0,0,N/A,N/A
0818,高陽科技(中國)有限公司,N/A,0,0,N/A,N/A
0819,天能動力國際有限公司,N/A,0,0,N/A,N/A
0821,滙盈控股有限公司,N/A,0,0,N/A,N/A
0822,嘉瑞國際控股有限公司,N/A,0,0,N/A,N/A
0825,新世界百貨中國有限公司,N/A,0,0,N/A,N/A
0826,天工國際有限公司,N/A,0,0,N/A,N/A
0827,玖源化工(集團)有限公司,N/A,0,0,N/A,N/A
0828,王朝酒業集團有限公司,N/A,0,0,N/A,N/A
0829,神冠控股(集團)有限公司,N/A,0,0,N/A,N/A
0830,中國建築興業集團有限公司,N/A,0,0,N/A,N/A
0831,利亞零售有限公司,N/A,0,0,N/A,N/A
0832,建業地產股份有限公司,N/A,0,0,N/A,N/A
0833,華訊股份有限公司,N/A,0,0,N/A,N/A
0834,中國康大食品有限公司,N/A,0,0,N/A,N/A
0836,華潤電力控股有限公司,N/A,0,0,N/A,N/A
0837,譚木匠控股有限公司,N/A,0,0,N/A,N/A
0838,億和精密工業控股有限公司,N/A,0,0,N/A,N/A
0839,中國教育集團控股有限公司,N/A,0,0,N/A,N/A
0840,新疆天業節水灌溉股份有限公司,N/A,0,0,N/A,N/A
0841,亞洲木薯資源控股有限公司,N/A,0,0,N/A,N/A
0842,理士國際技術有限公司,N/A,0,0,N/A,N/A
0844,廣泰國際控股有限公司,N/A,0,0,N/A,N/A
0845,恒盛地產控股有限公司,N/A,0,0,N/A,N/A
0846,明發集團(國際)有限公司,N/A,0,0,N/A,N/A
0848,茂業國際控股有限公司,N/A,0,0,N/A,N/A
0851,盛源控股有限公司,N/A,0,0,N/A,N/A
0852,海峽石油化工控股有限公司,N/A,0,0,N/A,N/A
0853,微創醫療科學有限公司,N/A,0,0,N/A,N/A
0854,威雅利電子(集團)有限公司,N/A,0,0,N/A,N/A
0855,中國水務集團有限公司 ,N/A,0,0,N/A,N/A
0856,偉仕佳杰控股有限公司,N/A,0,0,N/A,N/A
0857,中國石油天然氣股份有限公司,N/A,0,0,N/A,N/A
0858,精優藥業控股有限公司,N/A,0,0,N/A,N/A
0859,中昌國際控股集團有限公司,N/A,0,0,N/A,N/A
0860,Apollo智慧出行集團有限公司,N/A,0,0,N/A,N/A
0861,神州數碼控股有限公司,N/A,0,0,N/A,N/A
0862,遠見控股有限公司 ,N/A,0,0,N/A,N/A
0863,OSL集團有限公司,N/A,0,0,N/A,N/A
0864,永利地產發展有限公司,N/A,0,0,N/A,N/A
0865,建德國際控股有限公司,N/A,0,0,N/A,N/A
0866,中國秦發集團有限公司,N/A,0,0,N/A,N/A
0867,康哲藥業控股有限公司,N/A,0,0,N/A,N/A
0868,信義玻璃控股有限公司,N/A,0,0,N/A,N/A
0869,彩星玩具有限公司,N/A,0,0,N/A,N/A
0871,中國疏浚環保控股有限公司,N/A,0,0,N/A,N/A
0873,世茂服務控股有限公司,N/A,0,0,N/A,N/A
0874,廣州白雲山醫藥集團股份有限公司,N/A,0,0,N/A,N/A
0875,從玉智農集團有限公司,N/A,0,0,N/A,N/A
0876,佳兆業健康集團控股有限公司,N/A,0,0,N/A,N/A
0878,金朝陽集團有限公司,N/A,0,0,N/A,N/A
0880,澳門博彩控股有限公司,N/A,0,0,N/A,N/A
0881,中升集團控股有限公司,N/A,0,0,N/A,N/A
0882,天津發展控股有限公司,N/A,0,0,N/A,N/A
0883,中國海洋石油有限公司,N/A,0,0,N/A,N/A
0884,旭輝控股(集團)有限公司,N/A,0,0,N/A,N/A
0887,英皇鐘錶珠寶有限公司,N/A,0,0,N/A,N/A
0888,鏈信控股有限公司,N/A,0,0,N/A,N/A
0889,連達科技控股有限公司,N/A,0,0,N/A,N/A
0893,中國釩鈦磁鐵礦業有限公司,N/A,0,0,N/A,N/A
0894,萬裕科技集團有限公司,N/A,0,0,N/A,N/A
0895,東江環保股份有限公司,N/A,0,0,N/A,N/A
0896,興勝創建控股有限公司,N/A,0,0,N/A,N/A
0897,位元堂藥業控股有限公司,N/A,0,0,N/A,N/A
0898,萬事昌國際控股有限公司,N/A,0,0,N/A,N/A
0899,中加國信控股股份有限公司,N/A,0,0,N/A,N/A
0900,AEON信貸財務(亞洲)有限公司,N/A,0,0,N/A,N/A
0902,華能國際電力股份有限公司,N/A,0,0,N/A,N/A
0905,胡桃資本有限公司,N/A,0,0,N/A,N/A
0907,高雅光學國際集團有限公司,N/A,0,0,N/A,N/A
0909,明源雲集團控股有限公司,N/A,0,0,N/A,N/A
0910,中國三迪控股有限公司,N/A,0,0,N/A,N/A
0911,前海健康控股有限公司,N/A,0,0,N/A,N/A
0912,信佳國際集團有限公司,N/A,0,0,N/A,N/A
0913,港灣數字產業資本有限公司,N/A,0,0,N/A,N/A
0914,安徽海螺水泥股份有限公司,N/A,0,0,N/A,N/A
0915,道和環球集團有限公司,N/A,0,0,N/A,N/A
0916,龍源電力集團股份有限公司,N/A,0,0,N/A,N/A
0917,趣致集團,N/A,0,0,N/A,N/A
0918,龍翼航空科技控股有限公司,N/A,0,0,N/A,N/A
0919,現代健康科技控股有限公司,N/A,0,0,N/A,N/A
0921,海信家電集團股份有限公司,N/A,0,0,N/A,N/A
0922,安賢園中國控股有限公司 ,N/A,0,0,N/A,N/A
0923,綜合環保集團有限公司,N/A,0,0,N/A,N/A
0924,坤集團有限公司,N/A,0,0,N/A,N/A
0926,碧生源控股有限公司,N/A,0,0,N/A,N/A
0927,富士高實業控股有限公司,N/A,0,0,N/A,N/A
0928,帝王國際投資有限公司,N/A,0,0,N/A,N/A
0929,國際精密集團有限公司,N/A,0,0,N/A,N/A
0931,中國港能智慧能源集團有限公司,N/A,0,0,N/A,N/A
0932,順騰國際 (控股) 有限公司,N/A,0,0,N/A,N/A
0933,非凡領越有限公司,N/A,0,0,N/A,N/A
0934,中石化冠德控股有限公司,N/A,0,0,N/A,N/A
0936,佳兆業資本投資集團有限公司,N/A,0,0,N/A,N/A
0938,民生國際有限公司,N/A,0,0,N/A,N/A
0939,中國建設銀行股份有限公司,N/A,0,0,N/A,N/A
0941,中國移動有限公司,N/A,0,0,N/A,N/A
0943,中證國際有限公司,N/A,0,0,N/A,N/A
0945,宏利金融有限公司,N/A,0,0,N/A,N/A
0947,摩比發展有限公司,N/A,0,0,N/A,N/A
0948,阿爾法企業控股有限公司,N/A,0,0,N/A,N/A
0950,李氏大藥廠控股有限公司,N/A,0,0,N/A,N/A
0951,超威動力控股有限公司,N/A,0,0,N/A,N/A
0952,華富建業國際金融有限公司,N/A,0,0,N/A,N/A
0953,邵氏兄弟控股有限公司,N/A,0,0,N/A,N/A
0954,常茂生物化學工程股份有限公司,N/A,0,0,N/A,N/A
0956,新天綠色能源股份有限公司,N/A,0,0,N/A,N/A
0959,世紀娛樂國際控股有限公司,N/A,0,0,N/A,N/A
0960,龍湖集團控股有限公司,N/A,0,0,N/A,N/A
0966,中國太平保險控股有限公司,N/A,0,0,N/A,N/A
0968,信義光能控股有限公司,N/A,0,0,N/A,N/A
0969,華聯國際(控股)有限公司,N/A,0,0,N/A,N/A
0970,新耀萊國際集團有限公司,N/A,0,0,N/A,N/A
0974,中國順客隆控股有限公司,N/A,0,0,N/A,N/A
0975,Mongolian Mining Corporation,N/A,0,0,N/A,N/A
0976,齊合環保集團有限公司,N/A,0,0,N/A,N/A
0978,招商局置地有限公司,N/A,0,0,N/A,N/A
0979,綠色能源科技集團有限公司,N/A,0,0,N/A,N/A
0980,聯華超市股份有限公司,N/A,0,0,N/A,N/A
0981,中芯國際集成電路製造有限公司,N/A,0,0,N/A,N/A
0983,瑞安建業有限公司,N/A,0,0,N/A,N/A
0984,永旺(香港)百貨有限公司,N/A,0,0,N/A,N/A
0986,杜甫酒業集團有限公司,N/A,0,0,N/A,N/A
0987,中國再生能源投資有限公司,N/A,0,0,N/A,N/A
0989,中國長白山國際控股有限公司,N/A,0,0,N/A,N/A
0990,至源控股有限公司,N/A,0,0,N/A,N/A
0991,大唐國際發電股份有限公司,N/A,0,0,N/A,N/A
0992,聯想集團有限公司,N/A,0,0,N/A,N/A
0993,信控國際資本有限公司,N/A,0,0,N/A,N/A
0994,中天宏信（國際）控股有限公司,N/A,0,0,N/A,N/A
0995,安徽皖通高速公路股份有限公司,N/A,0,0,N/A,N/A
0997,普匯中金國際控股有限公司,N/A,0,0,N/A,N/A
0998,中信銀行股份有限公司,N/A,0,0,N/A,N/A
0999,小菜園國際控股有限公司,N/A,0,0,N/A,N/A
1000,北青傳媒股份有限公司,N/A,0,0,N/A,N/A
1001,滬港聯合控股有限公司,N/A,0,0,N/A,N/A
1002,威鋮國際集團有限公司,N/A,0,0,N/A,N/A
1003,歡喜傳媒集團有限公司,N/A,0,0,N/A,N/A
1004,中國智慧能源集團控股有限公司,N/A,0,0,N/A,N/A
1005,美力時集團有限公司,N/A,0,0,N/A,N/A
1007,龍輝國際控股有限公司,N/A,0,0,N/A,N/A
1008,力圖控股有限公司,N/A,0,0,N/A,N/A
1009,國際娛樂有限公司,N/A,0,0,N/A,N/A
1010,天璽曜11有限公司,N/A,0,0,N/A,N/A
1011,中國泰凌醫藥集團有限公司,N/A,0,0,N/A,N/A
1013,偉俊集團控股有限公司,N/A,0,0,N/A,N/A
1020,中細軟科技控股有限公司,N/A,0,0,N/A,N/A
1022,飛魚科技國際有限公司,N/A,0,0,N/A,N/A
1023,時代集團控股有限公司,N/A,0,0,N/A,N/A
1024,快手科技,N/A,0,0,N/A,N/A
1025,嘉藝控股有限公司,N/A,0,0,N/A,N/A
1026,環球實業科技控股有限公司,N/A,0,0,N/A,N/A
1027,中國集成控股有限公司,N/A,0,0,N/A,N/A
1028,千百度國際控股有限公司 ,N/A,0,0,N/A,N/A
1029,鐵江現貨有限公司,N/A,0,0,N/A,N/A
1030,新城發展控股有限公司,N/A,0,0,N/A,N/A
1033,中石化石油工程技術服務股份有限公司,N/A,0,0,N/A,N/A
1036,萬科海外投資控股有限公司,N/A,0,0,N/A,N/A
1037,雲智匯科技服務有限公司,N/A,0,0,N/A,N/A
1038,長江基建集團有限公司,N/A,0,0,N/A,N/A
1039,暢由國際集團有限公司,N/A,0,0,N/A,N/A
1044,恒安國際集團有限公司,N/A,0,0,N/A,N/A
1045,亞太衛星控股有限公司,N/A,0,0,N/A,N/A
1046,寰宇娛樂文化集團有限公司,N/A,0,0,N/A,N/A
1047,毅興行有限公司,N/A,0,0,N/A,N/A
1049,時富投資集團有限公司,N/A,0,0,N/A,N/A
1050,嘉利國際控股有限公司,N/A,0,0,N/A,N/A
1051,國際資源集團有限公司,N/A,0,0,N/A,N/A
1052,越秀交通基建有限公司,N/A,0,0,N/A,N/A
1053,重慶鋼鐵股份有限公司,N/A,0,0,N/A,N/A
1055,中國南方航空股份有限公司,N/A,0,0,N/A,N/A
1057,浙江世寶股份有限公司,N/A,0,0,N/A,N/A
1058,南粵控股有限公司,N/A,0,0,N/A,N/A
1059,看通集團有限公司,N/A,0,0,N/A,N/A
1060,大麥娛樂控股有限公司,N/A,0,0,N/A,N/A
1061,億勝生物科技有限公司,N/A,0,0,N/A,N/A
1062,國開國際投資有限公司,N/A,0,0,N/A,N/A
1063,新確科技有限公司,N/A,0,0,N/A,N/A
1064,中華國際控股有限公司,N/A,0,0,N/A,N/A
1065,天津創業環保集團股份有限公司,N/A,0,0,N/A,N/A
1066,山東威高集團醫用高分子製品股份有限公司,N/A,0,0,N/A,N/A
1068,中國雨潤食品集團有限公司,N/A,0,0,N/A,N/A
1069,中國健康科技集團控股有限公司,N/A,0,0,N/A,N/A
1070,TCL電子控股有限公司,N/A,0,0,N/A,N/A
1071,華電國際電力股份有限公司,N/A,0,0,N/A,N/A
1072,東方電氣股份有限公司,N/A,0,0,N/A,N/A
1073,大禹金融控股有限公司,N/A,0,0,N/A,N/A
1075,首都信息發展股份有限公司,N/A,0,0,N/A,N/A
1079,松景科技控股有限公司,N/A,0,0,N/A,N/A
1080,勝利油氣管道控股有限公司,N/A,0,0,N/A,N/A
1082,源宇宙教育（國際）投資集團有限公司,N/A,0,0,N/A,N/A
1083,港華智慧能源有限公司,N/A,0,0,N/A,N/A
1084,綠新生物科技有限公司,N/A,0,0,N/A,N/A
1085,亨鑫科技有限公司,N/A,0,0,N/A,N/A
1086,好孩子國際控股有限公司,N/A,0,0,N/A,N/A
1087,威訊控股有限公司,N/A,0,0,N/A,N/A
1088,中國神華能源股份有限公司,N/A,0,0,N/A,N/A
1090,大明國際控股有限公司,N/A,0,0,N/A,N/A
1091,南方錳業投資有限公司,N/A,0,0,N/A,N/A
1093,石藥集團有限公司,N/A,0,0,N/A,N/A
1094,承輝國際有限公司,N/A,0,0,N/A,N/A
1097,有線寬頻通訊有限公司,N/A,0,0,N/A,N/A
1098,路勁基建有限公司,N/A,0,0,N/A,N/A
1099,國藥控股股份有限公司,N/A,0,0,N/A,N/A
1100,飛達帽業控股有限公司,N/A,0,0,N/A,N/A
1101,中國華榮能源股份有限公司,N/A,0,0,N/A,N/A
1102,環能國際控股有限公司,N/A,0,0,N/A,N/A
1104,亞太資源有限公司,N/A,0,0,N/A,N/A
1105,星島新聞集團有限公司,N/A,0,0,N/A,N/A
1107,當代置業(中國)有限公司,N/A,0,0,N/A,N/A
1108,凱盛新能源股份有限公司,N/A,0,0,N/A,N/A
1109,華潤置地有限公司,N/A,0,0,N/A,N/A
1110,金活醫藥集團有限公司,N/A,0,0,N/A,N/A
1111,華視集團控股有限公司,N/A,0,0,N/A,N/A
1112,健合 (H&H) 國際控股有限公司 ,N/A,0,0,N/A,N/A
1113,長江實業集團有限公司,N/A,0,0,N/A,N/A
1114,華晨中國汽車控股有限公司,N/A,0,0,N/A,N/A
1115,5100藏冰川有限公司,N/A,0,0,N/A,N/A
1116,慧源同創科技集團有限公司,N/A,0,0,N/A,N/A
1117,中國現代牧業控股有限公司,N/A,0,0,N/A,N/A
1118,高力集團有限公司,N/A,0,0,N/A,N/A
1119,創夢天地科技控股有限公司,N/A,0,0,N/A,N/A
1120,雅視光學集團有限公司,N/A,0,0,N/A,N/A
1121,金陽新能源科技控股有限公司,N/A,0,0,N/A,N/A
1122,慶鈴汽車股份有限公司,N/A,0,0,N/A,N/A
1123,中港照相器材集團有限公司,N/A,0,0,N/A,N/A
1124,沿海綠色家園有限公司,N/A,0,0,N/A,N/A
1125,麗豐控股有限公司,N/A,0,0,N/A,N/A
1126,德林國際有限公司,N/A,0,0,N/A,N/A
1127,獅子山集團有限公司,N/A,0,0,N/A,N/A
1128,永利澳門有限公司,N/A,0,0,N/A,N/A
1129,中國水業集團有限公司 ,N/A,0,0,N/A,N/A
1130,中國環境資源集團有限公司,N/A,0,0,N/A,N/A
1132,橙天嘉禾娛樂(集團)有限公司,N/A,0,0,N/A,N/A
1133,哈爾濱電氣股份有限公司  ,N/A,0,0,N/A,N/A
1134,恒發光學控股有限公司,N/A,0,0,N/A,N/A
1137,香港科技探索有限公司,N/A,0,0,N/A,N/A
1138,中遠海運能源運輸股份有限公司,N/A,0,0,N/A,N/A
1140,華科智能投資有限公司,N/A,0,0,N/A,N/A
1141,民銀資本控股有限公司,N/A,0,0,N/A,N/A
1142,能源及能量環球控股有限公司,N/A,0,0,N/A,N/A
1143,中國儲能科技發展有限公司,N/A,0,0,N/A,N/A
1145,勇利投資集團有限公司,N/A,0,0,N/A,N/A
1146,匯成國際控股有限公司,N/A,0,0,N/A,N/A
1147,伊登軟件控股有限公司,N/A,0,0,N/A,N/A
1148,新晨中國動力控股有限公司,N/A,0,0,N/A,N/A
1150,米蘭站控股有限公司,N/A,0,0,N/A,N/A
1152,正乾金融控股有限公司,N/A,0,0,N/A,N/A
1153,佳源服務控股有限公司,N/A,0,0,N/A,N/A
1156,China New Energy Limited,N/A,0,0,N/A,N/A
