Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,LLLow,HHClose,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,BOSS2,classification,PATTERN,LLDate,HHDate,SNO
2024-03-22,0136.HK,1.7999999523162842,2.109999895095825,1.7899999618530271,2.109999895095825,2.109999895095825,288408225,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2024/01/24,False,False,True,False,False,False,0.0,False,,,,,136.HK
2012-08-29,1378.HK,3.5899999141693115,3.609999895095825,3.430000066757202,3.430000066757202,1.506033420562744,1651500,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2012/07/04,True,False,False,False,False,False,0.0,False,,,,,1378.HK
2016-08-04,1378.HK,5.590000152587891,5.75,5.590000152587891,5.730000019073486,2.9648337364196777,4997580,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2016/06/21,False,False,True,False,False,False,0.0,False,,,,,1378.HK
2016-07-27,1378.HK,5.329999923706055,5.369999885559082,5.21999979019165,5.28000020980835,2.7319939136505127,4134000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2016/06/21,True,False,False,False,False,False,0.0,False,,,,,1378.HK
2016-08-03,1378.HK,5.340000152587891,5.610000133514404,5.300000190734863,5.579999923706055,2.887220621109009,5802000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2016/06/21,False,True,False,False,False,False,0.0,False,,,,,1378.HK
2019-08-02,1378.HK,5.380000114440918,5.449999809265137,5.289999961853027,5.440000057220459,3.143036365509033,4757860,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2019/06/04,True,False,False,False,False,False,0.0,False,,,,,1378.HK
2019-10-18,1378.HK,4.75,4.820000171661377,4.650000095367432,4.75,2.7443788051605225,6180500,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2019/06/04,False,False,False,True,False,False,0.0,False,,,,,1378.HK
2025-02-17,1378.HK,12.300000190734863,12.539999961853027,11.899999618530272,12.239999771118164,11.423999786376951,49488744,0.0,0.0,13.34000015258789,12.779999732971191,12.100000381469728,11.899999618530272,BY1-2025/01/03,True,False,False,False,False,False,0.0,False,HL,HLLHHL,2025-02-21,2025-02-27,1378.HK
2025-03-05,1378.HK,13.199999809265137,14.18000030517578,13.020000457763672,14.100000381469728,13.160000801086426,64710225,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2025/01/03,False,True,False,False,False,False,0.0,False,,,,,1378.HK
2025-03-07,1378.HK,14.4399995803833,15.380000114440918,14.260000228881836,14.9399995803833,13.943999290466309,61626571,0.0,0.0,16.18000030517578,15.4399995803833,14.960000038146973,12.100000381469728,TP2-2025/01/03,False,False,True,False,False,False,0.0,False,HH,HHHHHL,2025-03-17,2025-03-24,1378.HK
2012-09-05,1378.HK,3.200000047683716,3.200000047683716,3.009999990463257,3.0299999713897705,1.3304028511047363,3157500,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2012/07/04,False,False,False,True,False,False,0.0,False,,,,,1378.HK
2015-04-08,1398.HK,5.940000057220459,6.050000190734863,5.920000076293945,6.050000190734863,3.054307460784912,662904359,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2014/11/13,False,False,True,False,False,False,0.0,False,,,,,1398.HK
2017-12-05,1398.HK,6.019999980926514,6.070000171661377,6.019999980926514,6.019999980926514,3.59108829498291,239711940,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2017/11/09,False,False,False,True,False,False,0.0,False,,,,,1398.HK
2011-02-23,1398.HK,5.840000152587891,5.840000152587891,5.760000228881836,5.78000020980835,2.4200315475463867,208714679,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2011/02/02,True,False,False,False,False,False,0.0,False,,,,,1398.HK
2011-02-28,1398.HK,5.909999847412109,5.989999771118164,5.869999885559082,5.980000019073486,2.503769397735596,298578987,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2011/02/02,False,True,False,False,False,False,0.0,False,,,,,1398.HK
2011-03-01,1398.HK,6.019999980926514,6.110000133514404,6.010000228881836,6.070000171661377,2.541451930999756,485876241,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2011/02/02,False,False,True,False,False,False,0.0,False,,,,,1398.HK
2011-06-03,1398.HK,6.440000057220459,6.440000057220459,6.269999980926514,6.289999961853027,2.63356351852417,324519224,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2011/05/19,True,False,False,False,False,False,0.0,False,,,,,1398.HK
2014-12-29,1398.HK,5.619999885559082,5.699999809265137,5.610000133514404,5.630000114440918,2.842272520065308,427483782,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2014/11/13,False,True,False,False,False,False,0.0,False,,,,,1398.HK
2014-09-11,1398.HK,5.210000038146973,5.21999979019165,5.150000095367432,5.170000076293945,2.610044002532959,233537053,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2014/08/25,True,False,False,False,False,False,0.0,False,,,,,1398.HK
2014-09-26,1398.HK,4.940000057220459,5.019999980926514,4.940000057220459,4.980000019073486,2.514124155044556,278378964,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2014/08/25,False,False,False,True,False,False,0.0,False,,,,,1398.HK
2014-12-11,1398.HK,5.269999980926514,5.349999904632568,5.21999979019165,5.329999923706055,2.690819263458252,403662989,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2014/11/13,True,False,False,False,False,False,0.0,False,,,,,1398.HK
2017-11-23,1398.HK,6.369999885559082,6.380000114440918,6.159999847412109,6.159999847412109,3.6746015548706055,370799567,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2017/11/09,True,False,False,False,False,False,0.0,False,,,,,1398.HK
2018-08-03,1398.HK,5.659999847412109,5.739999771118164,5.619999885559082,5.710000038146973,3.586695909500122,328666477,0.0,0.0,5.849999904632568,5.599999904632568,5.5,5.329999923706055,BY1-2018/07/12,True,False,False,False,False,False,0.0,False,HL,HLLHLL,2018-08-09,2018-08-16,1398.HK
2011-06-07,1398.HK,6.0,6.079999923706055,5.989999771118164,6.050000190734863,2.609410762786865,323793233,0.2012592,0.0,0.0,0.0,0.0,0.0,CL1-2011/05/19,False,False,False,True,False,False,0.0,False,,,,,1398.HK
2018-08-27,1398.HK,5.829999923706055,5.940000057220459,5.78000020980835,5.880000114440918,3.693480253219605,273169088,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2018/07/12,False,True,False,False,False,False,0.0,False,,,,,1398.HK
2023-03-15,1398.HK,4.139999866485596,4.25,4.139999866485596,4.239999771118164,3.4140288829803467,283998592,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2023/02/21,False,True,False,False,False,False,0.0,False,,,,,1398.HK
2018-09-11,1398.HK,5.550000190734863,5.559999942779541,5.449999809265137,5.460000038146973,3.429660558700561,276842095,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2018/08/09,False,False,False,True,False,False,0.0,False,,,,,1398.HK
2018-10-08,1398.HK,5.389999866485596,5.440000057220459,5.269999980926514,5.28000020980835,3.3165950775146484,311638854,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2018/07/12,False,False,False,False,True,False,0.0,False,,,,,1398.HK
2020-01-08,1398.HK,5.78000020980835,5.880000114440918,5.75,5.840000152587891,3.852102518081665,198988794,0.0,0.0,6.03000020980835,5.260000228881836,5.190000057220459,5.75,BY1-2019/11/19,True,False,False,False,False,False,0.0,False,HL,HLLHLL,2020-01-13,2020-02-03,1398.HK
2023-05-05,1398.HK,4.369999885559082,4.489999771118164,4.369999885559082,4.46999979019165,3.599224090576172,482576130,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2023/02/21,False,False,True,False,False,False,0.0,False,,,,,1398.HK
2025-02-12,1398.HK,5.5,5.619999885559082,5.46999979019165,5.599999904632568,5.440670013427734,527755161,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2024/11/19,False,False,True,False,False,False,0.0,False,,,,,1398.HK
2025-01-02,1398.HK,5.050000190734863,5.050000190734863,4.840000152587891,4.849999904632568,4.712008953094482,774929300,0.155291,0.0,0.0,0.0,0.0,0.0,BY1-2024/11/19,True,False,False,False,False,False,0.0,False,,,,,1398.HK
2020-01-29,1398.HK,5.340000152587891,5.46999979019165,5.329999923706055,5.400000095367432,3.561875343322754,253475726,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2019/11/19,False,False,False,True,False,False,0.0,False,,,,,1398.HK
2020-10-30,1398.HK,4.480000019073486,4.489999771118164,4.329999923706055,4.360000133514404,3.044840097427368,346919564,0.0,0.0,4.889999866485596,4.53000020980835,4.519999980926514,4.329999923706055,BY1-2020/09/08,True,False,False,False,False,False,0.0,False,HL,HLHHHL,2020-11-11,2020-11-24,1398.HK
2020-11-10,1398.HK,4.789999961853027,4.789999961853027,4.670000076293945,4.739999771118164,3.310215711593628,276291711,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/09/08,False,True,False,False,False,False,0.0,False,,,,,1398.HK
2025-01-24,1398.HK,5.139999866485596,5.269999980926514,5.099999904632568,5.25,5.10062837600708,529927786,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2024/11/19,False,True,False,False,False,False,0.0,False,,,,,1398.HK
2021-12-16,1398.HK,4.25,4.309999942779541,4.25,4.260000228881836,3.177497386932373,165400192,0.0,0.0,4.739999771118164,4.71999979019165,4.75,4.300000190734863,BY1-2021/11/16,True,False,False,False,False,False,0.0,False,HL,HLHHHH,2022-01-14,2022-01-24,1398.HK
2021-12-28,1398.HK,4.380000114440918,4.440000057220459,4.369999885559082,4.429999828338623,3.3042986392974854,184911141,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2021/11/16,False,True,False,False,False,False,0.0,False,,,,,1398.HK
2022-01-07,1398.HK,4.46999979019165,4.579999923706055,4.449999809265137,4.570000171661377,3.408724069595337,242535732,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2021/11/16,False,False,True,False,False,False,0.0,False,,,,,1398.HK
2023-03-10,1398.HK,4.110000133514404,4.130000114440918,4.039999961853027,4.059999942779541,3.2690937519073486,330930499,0.0,0.0,4.28000020980835,4.289999961853027,4.300000190734863,3.910000085830689,BY1-2023/02/21,True,False,False,False,False,False,0.0,False,HL,HLHHHH,2023-03-17,2023-03-29,1398.HK
2018-08-31,1398.HK,5.699999809265137,5.809999942779541,5.699999809265137,5.78000020980835,3.630666255950928,247744568,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2018/08/09,True,False,False,False,False,False,0.0,False,,,,,1398.HK
2020-11-30,1398.HK,4.940000057220459,5.239999771118164,4.849999904632568,4.920000076293945,3.435920238494873,992090992,0.0,0.0,4.440000057220459,5.170000076293945,5.210000038146973,4.510000228881836,TP2-2020/09/08,False,False,True,False,False,False,0.0,False,HH,HHLLLH,2020-12-23,2021-01-19,1398.HK
2017-10-20,0144.HK,24.299999237060547,25.100000381469727,24.25,24.950000762939453,14.80226993560791,11269344,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2017/06/27,False,True,False,False,False,False,0.0,False,,,,,144.HK
2003-05-14,0144.HK,6.25,6.449999809265137,6.25,6.400000095367432,2.223351001739502,7859800,0.0,0.0,6.25,6.900000095367432,6.900000095367432,5.849999904632568,TP2-2002/12/16,False,False,True,False,False,False,0.0,False,HH,HHHLHH,2003-05-21,2003-05-26,144.HK
2004-06-28,0144.HK,10.25,10.350000381469728,10.100000381469728,10.199999809265137,3.784265756607056,2549193,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2004/05/07,False,True,False,False,False,False,0.0,False,,,,,144.HK
2004-06-18,0144.HK,9.350000381469728,9.399999618530272,8.800000190734863,9.25,3.431809186935425,12222000,0.0,0.0,10.600000381469728,10.149999618530272,10.050000190734863,8.800000190734863,BY1-2004/05/07,True,False,False,False,False,False,0.0,False,LL,LLLHHL,2004-06-30,2004-07-08,144.HK
2017-09-25,0144.HK,24.100000381469727,24.100000381469727,22.799999237060547,23.299999237060547,13.823363304138184,9900517,0.0,0.0,24.64999961853028,23.600000381469727,23.5,22.799999237060547,BY1-2017/06/27,True,False,False,False,False,False,0.0,False,LL,LLLHHL,2017-10-03,2017-10-12,144.HK
2003-02-06,0144.HK,6.099999904632568,6.199999809265137,6.099999904632568,6.199999809265137,2.153870820999145,13040000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2002/12/16,False,True,False,False,False,False,0.0,False,,,,,144.HK
2023-03-03,0144.HK,11.479999542236328,11.5600004196167,11.4399995803833,11.460000038146973,9.419593811035156,3950148,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2023/01/26,False,False,True,False,False,False,0.0,False,,,,,144.HK
2023-02-23,0144.HK,11.18000030517578,11.399999618530272,11.100000381469728,11.279999732971191,9.271642684936523,4974389,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2023/01/26,False,True,False,False,False,False,0.0,False,,,,,144.HK
2023-02-15,0144.HK,11.31999969482422,11.31999969482422,11.020000457763672,11.0600004196167,9.090812683105469,6165223,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/01/26,True,False,False,False,False,False,0.0,False,,,,,144.HK
2022-02-10,0144.HK,15.520000457763672,15.880000114440918,15.520000457763672,15.800000190734863,12.13507843017578,4975014,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2021/08/16,False,False,True,False,False,False,0.0,False,,,,,144.HK
2021-12-03,0144.HK,12.5,14.5,12.5,14.239999771118164,10.936933517456056,39615618,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2021/08/16,False,True,False,False,False,False,0.0,False,,,,,144.HK
2004-08-06,0144.HK,11.25,11.449999809265137,11.100000381469728,11.399999618530272,4.229472637176514,5610000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2004/05/07,False,False,True,False,False,False,0.0,False,,,,,144.HK
2021-11-05,0144.HK,12.300000190734863,12.31999969482422,11.920000076293944,11.979999542236328,9.201154708862305,2654108,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2021/08/16,True,False,False,False,False,False,0.0,False,,,,,144.HK
2020-02-07,0144.HK,13.220000267028809,13.220000267028809,12.65999984741211,12.65999984741211,8.458045959472656,6527339,0.0,0.0,11.420000076293944,8.069999694824219,7.889999866485596,11.859999656677246,TP1-2019/11/25,False,True,False,False,False,False,0.0,False,LH,LHLLLL,2020-02-28,2020-03-23,144.HK
2020-01-29,0144.HK,12.880000114440918,12.960000038146973,12.5600004196167,12.640000343322754,8.444684028625488,6252476,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2019/11/25,True,False,False,False,False,False,0.0,False,,,,,144.HK
2018-11-16,0144.HK,14.5,14.859999656677246,14.34000015258789,14.760000228881836,9.182415962219238,4905520,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2018/10/22,False,False,True,False,False,False,0.0,False,,,,,144.HK
2018-11-13,0144.HK,13.760000228881836,14.31999969482422,13.760000228881836,14.31999969482422,8.908685684204102,2827899,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2018/10/22,False,True,False,False,False,False,0.0,False,,,,,144.HK
2018-11-06,0144.HK,13.880000114440918,13.920000076293944,13.65999984741211,13.880000114440918,8.634953498840332,4538148,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2018/10/22,True,False,False,False,False,False,0.0,False,,,,,144.HK
2017-11-17,0144.HK,21.0,21.200000762939453,20.39999961853028,20.5,12.162186622619627,12551103,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2017/06/27,False,False,False,False,True,False,0.0,False,,,,,144.HK
2003-01-27,0144.HK,5.75,5.849999904632568,5.75,5.800000190734863,2.0149121284484863,2202000,0.0,0.0,6.300000190734863,6.099999904632568,6.0,5.75,BY1-2002/12/16,True,False,False,False,False,False,0.0,False,HL,HLHHHL,2003-02-07,2003-02-13,144.HK
2002-07-19,0144.HK,5.699999809265137,5.75,5.599999904632568,5.599999904632568,1.9199779033660889,2394000,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2002/04/08,False,False,False,False,True,False,0.0,False,,,,,144.HK
2002-05-21,0144.HK,6.25,6.349999904632568,6.199999809265137,6.25,2.11246109008789,5816000,0.0,0.0,6.099999904632568,6.199999809265137,6.300000190734863,6.050000190734863,TP1-2002/04/08,False,True,False,False,False,False,0.0,False,-H,-HHLLH,2002-05-31,2002-06-06,144.HK
2020-02-28,0144.HK,11.899999618530272,11.9399995803833,11.420000076293944,11.460000038146973,7.656335830688477,13749334,0.0,0.0,7.889999866485596,8.859999656677246,9.010000228881836,8.229999542236328,CL2-2019/11/25,False,False,False,False,True,False,0.0,False,LL,LLLLLH,2020-03-23,2020-03-27,144.HK
2002-05-15,0144.HK,6.150000095367432,6.150000095367432,6.050000190734863,6.050000190734863,2.044862508773804,3188000,0.0,0.0,6.349999904632568,6.150000095367432,6.099999904632568,5.800000190734863,BY1-2002/04/08,True,False,False,False,False,False,0.0,False,HL,HL-HHL,2002-05-21,2002-05-31,144.HK
2010-11-17,0144.HK,30.100000381469727,30.299999237060547,29.5,29.799999237060547,13.269326210021973,4508542,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2010/10/04,True,False,False,False,False,False,0.0,False,,,,,144.HK
2011-02-17,0144.HK,33.79999923706055,35.650001525878906,33.79999923706055,35.5,15.807418823242188,8336025,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2010/10/04,False,False,True,False,False,False,0.0,False,,,,,144.HK
2025-03-20,0144.HK,13.4399995803833,13.600000381469728,13.199999809265137,13.300000190734863,12.529637336730955,6612414,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/03/03,True,False,False,False,False,False,0.0,False,,,,,144.HK
2025-03-18,0144.HK,12.699999809265137,14.239999771118164,12.699999809265137,13.9399995803833,13.132567405700684,27112810,0.0,0.0,13.760000228881836,11.920000076293944,11.420000076293944,12.359999656677246,TP2-2024/11/20,False,False,True,False,False,False,0.0,False,HH,HHLHLL,2025-04-03,2025-04-09,144.HK
2024-12-27,0144.HK,13.15999984741211,13.579999923706056,13.15999984741211,13.5,12.718052864074709,4317849,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2024/11/20,False,True,False,False,False,False,0.0,False,,,,,144.HK
2024-12-19,0144.HK,12.960000038146973,12.960000038146973,12.539999961853027,12.739999771118164,12.002074241638184,4943059,0.0,0.0,13.84000015258789,12.81999969482422,12.479999542236328,12.539999961853027,BY1-2024/11/20,True,False,False,False,False,False,0.0,False,HL,HLHHLL,2025-01-02,2025-01-13,144.HK
2017-05-25,0144.HK,22.64999961853028,22.950000762939453,22.600000381469727,22.75,12.350616455078123,3488705,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2017/02/27,False,True,False,False,False,False,0.0,False,,,,,144.HK
2017-04-19,0144.HK,22.049999237060547,22.100000381469727,21.600000381469727,21.850000381469727,11.862018585205078,5267062,0.0,0.0,22.64999961853028,21.600000381469727,21.350000381469727,21.600000381469727,BY1-2017/02/27,True,False,False,False,False,False,0.0,False,LL,LLLHLL,2017-04-26,2017-05-05,144.HK
2016-04-13,0144.HK,23.950000762939453,24.799999237060547,23.89999961853028,24.700000762939453,12.939857482910156,8947139,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2016/02/01,False,False,True,False,False,False,0.0,False,,,,,144.HK
2016-03-31,0144.HK,21.799999237060547,23.100000381469727,21.700000762939453,23.049999237060547,12.07545280456543,8501719,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2016/02/01,False,True,False,False,False,False,0.0,False,,,,,144.HK
2016-03-17,0144.HK,21.75,21.75,21.200000762939453,21.299999237060547,11.158663749694824,5369558,0.0,0.0,23.14999961853028,24.25,24.950000762939453,20.89999961853028,BY1-2016/02/01,True,False,False,False,False,False,0.0,False,LL,LLHHHH,2016-04-01,2016-04-14,144.HK
2011-01-11,0144.HK,31.950000762939453,32.900001525878906,31.549999237060547,32.70000076293945,14.560640335083008,6517588,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2010/10/04,False,True,False,False,False,False,0.0,False,,,,,144.HK
2014-01-07,0144.HK,26.5,26.64999961853028,26.25,26.39999961853028,13.06344509124756,5084033,0.0,0.0,28.600000381469727,25.200000762939453,25.0,26.25,CL1-2013/11/05,False,False,False,True,False,False,0.0,False,LL,LLLHLL,2014-01-23,2014-02-06,144.HK
2013-06-19,0144.HK,24.0,24.200000762939453,23.350000381469727,23.600000381469727,11.350872039794922,3320425,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2013/04/22,False,False,False,False,True,False,0.0,False,,,,,144.HK
2013-05-30,0144.HK,26.100000381469727,26.25,25.75,26.0,12.50519561767578,2948288,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2013/04/22,False,True,False,False,False,False,0.0,False,,,,,144.HK
2013-05-23,0144.HK,25.450000762939453,25.700000762939453,24.799999237060547,24.950000762939453,12.000177383422852,4365083,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2013/04/22,True,False,False,False,False,False,0.0,False,,,,,144.HK
2011-10-28,0144.HK,26.200000762939453,26.799999237060547,25.5,25.64999961853028,11.854312896728516,8597596,0.0,0.0,21.600000381469727,21.350000381469727,20.89999961853028,20.39999961853028,TP2-2011/09/28,False,False,True,False,False,False,0.0,False,HH,HHHLLL,2011-11-10,2011-11-24,144.HK
2011-10-25,0144.HK,23.25,23.700000762939453,23.100000381469727,23.39999961853028,10.814461708068848,4413699,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2011/09/28,False,True,False,False,False,False,0.0,False,,,,,144.HK
2011-10-18,0144.HK,22.799999237060547,22.850000381469727,21.25,21.700000762939453,10.028794288635254,5648831,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2011/09/28,True,False,False,False,False,False,0.0,False,,,,,144.HK
2011-06-08,0144.HK,30.799999237060547,30.799999237060547,30.5,30.64999961853028,13.969714164733888,3401719,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2011/01/27,False,False,False,False,True,False,0.0,False,,,,,144.HK
2011-04-15,0144.HK,35.70000076293945,36.5,35.5,36.25,16.141382217407227,6489681,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2011/01/27,False,True,False,False,False,False,0.0,False,,,,,144.HK
2011-02-22,0144.HK,33.900001525878906,33.900001525878906,33.0,33.650001525878906,14.983654022216797,5760189,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2011/01/27,True,False,False,False,False,False,0.0,False,,,,,144.HK
2013-12-02,0144.HK,28.64999961853028,28.89999961853028,28.14999961853028,28.299999237060547,14.003617286682127,4461680,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2013/11/05,True,False,False,False,False,False,0.0,False,,,,,144.HK
2025-04-07,0144.HK,12.380000114440918,12.399999618530272,11.699999809265137,11.760000228881836,11.078838348388672,9939937,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2025/03/03,False,False,False,True,False,False,0.0,False,,,,,144.HK
2017-07-17,0144.HK,22.799999237060547,24.0,22.799999237060547,23.549999237060547,13.159255027770996,12546395,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2017/02/27,False,False,True,False,False,False,0.0,False,,,,,144.HK
2010-12-10,0148.HK,35.83333206176758,37.16666412353516,35.54166412353516,37.08333206176758,18.06968307495117,7734092,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2010/10/14,False,True,False,False,False,False,0.0,False,,,,,148.HK
2010-01-22,0148.HK,25.83333206176757,26.09848403930664,24.43181800842285,25.53030204772949,12.139955520629885,2738607,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2009/12/07,True,False,False,False,False,False,0.0,False,,,,,148.HK
2009-10-02,0148.HK,21.81818008422852,23.712120056152344,21.66666603088379,23.03030204772949,10.951179504394531,1922682,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2009/07/02,False,False,True,False,False,False,0.0,False,,,,,148.HK
2009-09-02,0148.HK,18.93939208984375,20.7575740814209,18.560606002807617,20.60606002807617,9.692304611206056,2600409,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2009/07/02,False,True,False,False,False,False,0.0,False,,,,,148.HK
2009-08-18,0148.HK,17.083332061767578,17.083332061767578,16.287878036499023,16.74242401123047,7.874993324279785,1444415,0.0,0.0,18.295454025268555,21.51515007019043,21.81818008422852,16.287878036499023,BY1-2009/07/02,True,False,False,False,False,False,0.0,False,HL,HLLHHH,2009-08-24,2009-09-04,148.HK
2008-01-14,0148.HK,31.81818008422852,33.522727966308594,30.68181800842285,30.7575740814209,13.796259880065918,2101182,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2007/11/23,False,False,False,False,True,False,0.0,False,,,,,148.HK
2007-12-14,0148.HK,37.878787994384766,38.44696807861328,33.59848403930664,34.24242401123047,15.359381675720217,4978776,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2007/11/23,True,True,False,False,False,False,0.0,False,,,,,148.HK
2010-11-12,0148.HK,34.95833206176758,34.95833206176758,33.125,33.375,16.262712478637695,3290749,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2010/10/14,True,False,False,False,False,False,0.0,False,,,,,148.HK
2006-12-04,0148.HK,24.545454025268555,26.363636016845703,24.545454025268555,26.02272605895996,11.26597023010254,4990920,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2006/10/26,False,True,False,False,False,False,0.0,False,,,,,148.HK
2006-11-17,0148.HK,24.09090805053711,24.09090805053711,23.10606002807617,23.484848022460938,10.16725254058838,3467374,0.0,0.0,21.81818008422852,25.7575740814209,26.477272033691406,22.878786087036133,BY1-2006/10/26,True,False,False,False,False,False,0.0,False,HL,HLLLHH,2006-11-28,2006-12-05,148.HK
2006-06-02,0148.HK,15.303030014038086,15.454545021057127,15.0,15.227272033691406,6.546215057373047,2886544,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2006/04/20,False,False,False,True,False,False,0.0,False,,,,,148.HK
2006-05-18,0148.HK,16.704544067382812,16.704544067382812,15.227272033691406,15.909090042114258,6.839327812194824,7012500,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2006/04/20,True,False,False,False,False,False,0.0,False,,,,,148.HK
2004-05-07,0148.HK,10.416666030883787,10.530303001403809,10.37878704071045,10.37878704071045,4.3151631355285645,1702800,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2004/03/15,False,False,False,True,False,False,0.0,False,,,,,148.HK
2004-04-30,0148.HK,11.666666030883787,11.666666030883787,11.13636302947998,11.13636302947998,4.630139350891113,348480,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2004/03/15,True,False,False,False,False,False,0.0,False,,,,,148.HK
2002-07-26,0148.HK,5.189393043518066,5.189393043518066,4.696969032287598,4.7348480224609375,1.890574216842652,2568720,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2002/06/25,False,False,False,True,False,False,0.0,False,,,,,148.HK
2002-07-17,0148.HK,5.681818008422852,5.681818008422852,5.454545021057129,5.606060028076172,2.2384402751922607,764431,0.0,0.0,6.022727012634277,4.090909004211426,3.901515007019043,5.0,BY1-2002/06/25,True,False,False,False,False,False,0.0,False,HL,HLLHLL,2002-07-19,2002-08-06,148.HK
2010-03-17,0148.HK,28.40909004211425,28.93939208984375,28.06818008422852,28.75,13.670961380004885,2561635,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2009/12/07,False,True,False,False,False,False,0.0,False,,,,,148.HK
2025-02-24,0148.HK,23.600000381469727,24.049999237060547,22.100000381469727,22.200000762939453,21.312000274658203,2663940,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2024/12/30,False,False,True,False,False,False,0.0,False,,,,,148.HK
2007-04-24,0148.HK,26.81818008422852,27.99242401123047,26.74242401123047,26.893938064575195,11.643143653869627,3346860,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2006/10/26,False,False,True,False,False,False,0.0,False,,,,,148.HK
