Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA1,EMA2,T1_22,T1_50,LLLow,HHClose,HHHigh,BOSS1,bullish_count,bullish_ratio,strong_bullish,medium_bullish,weak_bullish,buy_price,tp1,tp2,EMA250
2025-10-21,2648.HK,59.400001525878906,59.400001525878906,58.25,58.95000076293945,58.95000076293945,596100,0.0,0.0,58.86969014054644,58.80891193146821,58.53248079539033,57.88387744659872,False,True,True,False,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0,
2025-10-21,2596.HK,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,8000,0.0,0.0,2.6125748986987003,2.607497323875675,2.595510026170526,2.582900803181099,False,True,True,True,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0,
2025-10-21,2066.HK,1.5800000429153442,1.5800000429153442,1.5800000429153442,1.5800000429153442,1.5800000429153442,14500,0.0,0.0,1.5722956485533073,1.5317452073554705,1.434253051237558,1.3389509762025171,False,True,True,False,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0,1.6483968753912404
2025-10-21,1551.HK,1.690000057220459,1.7100000381469729,1.659999966621399,1.7100000381469729,1.7100000381469729,143000,0.0,0.0,1.7040492670266518,1.7012984522413428,1.6872220289282216,1.6740322395339426,False,True,True,False,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0,1.7975125309379862
2025-10-21,34.HK,3.740000009536743,3.740000009536743,3.670000076293945,3.700000047683716,3.700000047683716,126000,0.0,0.0,3.675968909881486,3.64272434795978,3.5297086634986674,3.404032660760276,False,True,True,False,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0,3.533357359057062
