index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WHigh,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,classification,HHHL_PATTERN,WLDate,WHDate,BOSS_PATTERN,LLDate,HHDate,BOSS_STATUS,buy_price,cl_price,tp1_price,tp2_price,tp3_price,SNO
2026-02-16,2009.HK,0.8399999737739563,0.8500000238418579,0.8399999737739563,0.8500000238418579,0.8500000238418579,1465000,0.0,0.0,0.8500000238418579,0.8402981987629901,0.8289228415316843,0.8134643692006295,0.8067986700180256,0.7874465801822984,True,True,True,False,0.0100000500679016,0.026111129257414,0.0391666938861211,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,21.398475247535508,27.50001452862221,19.999982118618824,55.555558008420135,0.8308157300805075,0.8878157651280386,0.7738156950329763,13.721462650209512,0.827445390273905,0.8817760557510137,1,0.7939999961853027,0.8329999953508377,True,8.974366028163349,13.33333651224772,0.8799999952316284,False,-3.409087676400963,-34.3%,-34.32917740170126,False,1,False,False,False,False,False,True,True,55.6,True,False,False,False,True,False,,,,,,,,,,,,,,2009.HK
2026-02-16,2025.HK,21.76000022888184,22.979999542236328,21.239999771118164,22.36000061035156,22.36000061035156,328000,0.0,0.0,22.36000061035156,21.319179146452846,19.056580324567875,15.670442266036268,12.54678200020076,8.336403267986865,True,True,True,False,1.739999771118164,1.690000085269704,2.535000127904556,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,67.76303670140028,24.527004497195545,10.044718692027477,81.23392667055978,19.40222761931673,22.95122788253084,15.853227356102618,36.58343086008073,1.0968048373348185,1.2485237297009124,1,14.262400016784667,19.190500116348268,True,127.00507354716672,94.43478791610052,23.780000686645508,False,-5.971404690040231,-60.7%,-60.72775421131076,False,1,False,False,False,False,False,True,True,81.2,True,True,False,False,False,False,,,,,,,,,,,,,,2025.HK
2026-02-16,2038.HK,20.540000915527344,21.13999938964844,20.540000915527344,21.0,21.0,277300,0.0,0.0,21.0,20.410217774129627,20.127994235204223,19.655673209476543,18.544343018773954,15.35229051565602,True,True,True,False,0.5999984741210973,0.743529375861673,1.1152940637925095,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,32.782690903425774,28.08902037189652,13.891036629012488,56.87678472372134,20.16654226853269,21.857542062539043,18.475542474526343,16.77034933891406,1.4537360864357425,0.9290749707036275,1,19.776000022888184,20.164500045776368,True,11.94029714173235,9.090909090909092,22.1200008392334,False,-5.063294741141672,-9.3%,-9.338193242592183,False,1,False,False,False,False,False,True,True,56.9,True,False,False,False,True,False,,,,,,,,,,,,,,2038.HK
2026-02-16,0206.HK,0.4449999928474426,0.5299999713897705,0.4350000023841858,0.5199999809265137,0.5199999809265137,8236000,0.0,0.0,0.5199999809265137,0.4738990005337217,0.4431158858383316,0.380089277414906,0.330717764943936,0.2804005395407327,True,True,True,False,0.0949999690055847,0.0514285777296338,0.0771428665944508,0.4350000023841858,0.5199999809265137,0.5299999713897705,0.22,0.3650000095367431,0.2599999904632568,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.5799999833106995,0.4000000059604645,False,49.42620937928229,29.569885529925173,23.118272626699365,55.44554332742107,0.4491055445329334,0.5746055470363285,0.3236055420295383,55.888868009373695,0.690066964055426,0.2685265118288391,1,0.3467799952626228,0.4672499939799309,True,118.48738190986552,100.00000000000004,0.6600000262260437,False,-21.212127232792163,-69.8%,-69.75892503459116,False,1,False,False,False,False,False,True,True,55.4,True,True,False,False,True,False,LH,HHHLLHLLLH,2026-02-05,2026-02-10,LHHLLH,2026-02-17,2026-02-18,,,,,,,206.HK
2026-02-16,2111.HK,3.380000114440918,3.4100000858306885,3.3499999046325684,3.3499999046325684,3.3499999046325684,52000,0.0,0.0,3.3499999046325684,3.277834297050869,3.2526327114721902,3.2489703925911875,3.218108264205966,3.009498423110444,True,True,True,True,0.0600001811981201,0.0323076981764572,0.0484615472646859,3.3499999046325684,3.3499999046325684,3.4100000858306885,0.02,3.1600000858306885,3.1600000858306885,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,3.4200000762939453,3.319999933242798,False,34.37155729695695,40.74073419976416,13.58023492178983,74.07403155776412,3.254251219464575,3.352251197530065,3.1562512413990844,6.022889534730793,2.0947850211707624,0.9160784876666732,1,3.2555999994277958,3.2275000333786013,True,0.0,1.823706488608796,3.4200000762939453,False,-2.0467885994093917,79.4%,79.44871527553765,False,1,False,False,False,False,False,True,True,74.1,True,False,False,False,True,False,LH,LHLLHHHLLH,2026-02-12,2026-02-13,LHHLLH,2026-02-17,2026-02-18,,,,,,,2111.HK
2026-02-16,0215.HK,1.159999966621399,1.1699999570846558,1.149999976158142,1.1699999570846558,1.1699999570846558,578000,0.0,0.0,1.1699999570846558,1.1617235983163816,1.1589120419584795,1.1509256154002634,1.1304221446792309,1.0834487313625103,True,True,True,False,0.0199999809265136,0.0153333187103271,0.0229999780654907,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,20.487528344671205,10.344827586206897,17.24137931034483,53.846153846153854,1.1592211914856578,1.196221156199708,1.1222212267716076,6.383590118229472,1.3282641733824374,1.2032817969641385,1,1.1653999757766724,1.1569999694824218,True,4.464281437804522,0.862068168189925,1.1799999475479126,False,-0.847456856590309,45.5%,45.54477446008853,False,1,False,False,False,False,False,True,False,53.8,True,False,False,False,False,False,,,,,,,,,,,,,,215.HK
2026-02-16,2158.HK,6.090000152587891,6.090000152587891,5.760000228881836,5.989999771118164,5.989999771118164,2332900,0.0,0.0,5.989999771118164,5.92332701467142,5.885314512148282,5.785992241393383,5.768567384378849,5.685962308147508,True,True,True,False,0.3299999237060547,0.1931250393390655,0.2896875590085983,6.090000152587891,5.989999771118164,5.760000228881836,-0.05,5.489999771118164,5.489999771118164,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,5.489999771118164,6.210000038146973,False,36.3964486584506,22.49239451970613,20.364744196427925,50.0,5.892718613270491,6.33271867049095,5.452718556050032,14.933686337222085,0.4630873688411718,2.435897425322396,1,5.667199954986573,5.900499963760376,True,12.382736526442544,6.964283448700964,6.360000133514404,False,-5.817615638818952,-25.1%,-25.120901864834867,True,2,True,False,False,False,False,True,True,50.0,True,False,False,False,True,False,HL,HLHHLLLHHL,2026-02-03,2026-02-13,HLLHLL,2026-02-17,2026-02-18,,,,,,,2158.HK
2026-02-16,2166.HK,2.789999961853028,2.880000114440918,2.789999961853028,2.880000114440918,2.880000114440918,78000,0.0,0.0,2.880000114440918,2.864987836439901,2.8025230824322964,2.5774832363044275,2.325347360210154,2.022284504587267,True,True,True,False,0.0900001525878901,0.1185714176722934,0.1778571265084401,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,38.62138459189704,10.74380092009867,35.95042706480337,46.51163177531436,2.81742603167942,3.149426025003699,2.4854260383551403,23.567610264918287,0.1455787629443422,0.7941671882301216,1,2.497599999904633,2.865500009059906,True,55.67567985540236,31.50685110466183,3.049999952316284,False,-5.57376526338179,-35.8%,-35.752980119572456,False,1,False,False,False,False,False,True,False,46.5,True,True,False,False,False,False,,,,,,,,,,,,,,2166.HK
2026-02-16,2198.HK,4.460000038146973,4.639999866485596,4.460000038146973,4.619999885559082,4.619999885559082,1370000,0.0,0.0,4.619999885559082,4.534588868141112,4.34296835781079,3.873560204772292,3.3387663964213914,2.625624961487328,True,True,True,False,0.179999828338623,0.3287499397993088,0.4931249096989631,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,31.38257958264166,17.92260010084475,22.199596465616835,50.18314564056435,4.379857498896006,5.099857455980661,3.65985754181135,32.8777800312517,0.5061393110121394,1.29311174199766,1,3.733000011444092,4.519000029563904,True,67.99999583851208,49.51456355626088,4.949999809265137,False,-6.666665382256763,-32.4%,-32.41885622669714,False,1,False,False,False,False,False,True,False,50.2,True,True,False,False,False,False,,,,,,,,,,,,,,2198.HK
2026-02-16,2225.HK,1.8899999856948853,2.150000095367432,1.8799999952316284,2.059999942779541,2.059999942779541,5850000,0.0,0.0,2.059999942779541,1.9560468927055064,1.8650451749257424,1.6519406845276867,1.470087333675252,1.3518538906312318,True,True,True,False,0.2700001001358036,0.0885714207376752,0.1328571311065128,1.8799999952316284,2.059999942779541,2.150000095367432,0.14,1.820000052452088,1.4800000190734863,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,2.009999990463257,1.850000023841858,False,28.588376552374704,28.823548180007418,15.882350259998928,60.00000000000001,1.8827920324216776,2.1187920576940478,1.6467920071493083,25.069154873023585,1.3243280763575895,0.1721700671834655,1,1.558400001525879,1.9399999916553496,True,68.85245036643177,59.689922767163765,2.140000104904175,False,-3.738325149671712,-3.5%,-3.5333988240505487,False,1,False,False,False,False,False,True,True,60.0,True,True,False,False,True,False,HH,HHHLLHLLHH,2026-02-10,2026-02-13,HHHLLH,2026-02-17,2026-02-18,,,,,,,2225.HK
2026-02-16,2245.HK,27.459999084472656,28.65999984741211,27.0,28.600000381469727,28.600000381469727,2097000,0.0,0.0,28.600000381469727,27.358287272523743,26.259957816784045,24.263726582157105,21.91611639011285,17.212173323121853,True,True,True,False,1.6599998474121094,1.8000000224393955,2.700000033659093,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,17.543176326930638,33.047497325025155,27.90237368673971,51.22910543270002,26.43816521488236,30.59416478000687,22.28216564975785,31.43939476393807,1.1119003487026762,1.1251781971172696,1,23.11860004425049,26.56800012588501,True,56.71233085736837,22.746786772332147,30.700000762939453,False,-6.8403919520575815,-9.2%,-9.227955177944525,False,1,False,False,False,False,False,False,True,51.2,True,True,False,False,False,False,,,,,,,,,,,,,,2245.HK
2026-02-16,2285.HK,26.040000915527344,26.299999237060547,25.459999084472656,26.059999465942383,26.059999465942383,69096,0.0,0.0,26.059999465942383,25.275146838037557,24.483081089628445,23.158872972733445,21.896631792459587,20.341132968083176,True,True,True,False,0.8400001525878906,0.936249971389769,1.4043749570846535,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,25.61091816305448,26.04827530966245,14.612447716046873,59.55055668082623,24.605547710200497,26.817547412654108,22.393548007746887,17.979682700065254,1.4924048747408385,1.7331614245461409,1,22.64680000305176,24.65599994659424,True,38.61702406120398,32.553406247216834,27.200000762939453,False,-4.191181121400353,-20.4%,-20.39116258885183,False,1,False,False,False,False,False,True,True,59.6,True,True,False,False,True,False,,,,,,,,,,,,,,2285.HK
2026-02-16,2302.HK,6.800000190734863,7.199999809265137,6.78000020980835,7.170000076293945,7.170000076293945,857000,0.0,0.0,7.170000076293945,6.794783209237723,6.625158583109882,6.206459191180762,5.647785362648721,4.447066220166743,True,True,True,False,0.4199995994567871,0.4849999845027923,0.7274999767541885,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,16.947661601873836,30.263158307511446,28.815794204081183,52.6315784581542,6.657293054826603,7.749292967088566,5.56529314256464,32.806124148921235,0.7095949462835065,1.4224653069134972,1,5.972400007247924,6.82799997329712,True,44.26560118662419,39.22329987417981,7.949999809265137,False,-9.811317631255278,-35.7%,-35.71518589882405,False,1,False,False,False,False,False,False,True,52.6,True,True,False,False,False,False,,,,,,,,,,,,,,2302.HK
2026-02-16,2314.HK,4.03000020980835,4.139999866485596,4.010000228881836,4.110000133514404,4.110000133514404,1842000,0.0,0.0,4.110000133514404,3.890119436174042,3.659028794315812,3.378695570673808,3.147206497147523,2.828771927691675,True,True,True,False,0.1299996376037597,0.1324999332427978,0.1987498998641967,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,67.50376720470534,44.921891334532816,3.9062481810097074,85.32112921221868,3.690608176843412,4.009608063356168,3.371608290330656,17.28711752790825,1.629621613334602,1.253792590416984,1,3.258800005912781,3.6300000071525576,True,31.30990361795991,43.70630364574532,4.159999847412109,False,-1.2019162435500894,-25.7%,-25.74228311251949,False,1,False,False,False,False,False,True,True,85.3,True,True,False,False,False,False,,,,,,,,,,,,,,2314.HK
2026-02-16,2315.HK,51.0,52.75,50.95000076293945,50.95000076293945,50.95000076293945,18500,0.0,0.0,50.95000076293945,49.79374167950489,46.25367046131056,40.72735547660046,35.16384712192345,26.472824641362827,True,True,True,False,1.7999992370605469,3.951764499439911,7.903528998879822,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,73.7220493797105,39.711468806032265,2.098358654585041,66.50103668143157,46.78453036556931,56.841529953582,36.727530777556616,42.99284190491333,1.0708979976054565,0.8042702229411915,1,38.46180015563965,46.06550006866455,True,48.11046076439876,42.3184409182765,63.0,False,-19.12698291596912,-20.2%,-20.151145488113663,False,1,False,False,False,False,False,True,True,66.5,True,True,False,False,True,False,,,,,,,,,,,,,,2315.HK
2026-02-16,2343.HK,3.359999895095825,3.4100000858306885,3.309999942779541,3.359999895095825,3.359999895095825,7887000,0.0,0.0,3.359999895095825,3.2775519236296207,3.095061955544101,2.86155935532172,2.6722070349346145,2.410852846846665,True,True,True,False,0.1000001430511474,0.1166667143503824,0.1750000715255737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,72.60324317468427,30.319148531430805,13.297868158118192,70.8860721291686,3.1218817930980016,3.3858818751139927,2.8578817110820105,16.91288136531335,1.123166824790152,1.1234588888169093,1,2.732600002288818,3.1190000057220457,True,23.98523423613328,39.9999900658929,3.5999999046325684,False,-6.6666671081825655,1.0%,1.0248400727803195,True,2,True,True,False,False,False,True,True,70.9,True,True,True,False,True,False,,,,,,,,,,,,,,2343.HK
2026-02-16,2356.HK,12.390000343322754,12.93000030517578,12.1899995803833,12.93000030517578,12.93000030517578,1167600,0.0,0.0,12.93000030517578,12.185315148122328,11.647748361089524,11.23166034837641,10.850823643056716,9.855273951631068,True,True,True,False,0.7400007247924787,0.2838461215679465,0.4257691823519197,12.93000030517578,12.93000030517578,12.1899995803833,-0.06,10.56999969482422,10.399999618530272,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,10.699999809265137,13.100000381469728,True,26.293970314560337,39.13762876774406,18.90548900309428,75.12313784038932,11.707599991670705,12.43360010992632,10.98159987341509,12.402202309134616,1.7741334128776975,0.3719496936418125,1,11.04640001296997,11.42649998664856,True,16.696754460364037,19.170505535266138,13.100000381469728,False,-1.2977104682715743,-18.5%,-18.512545063634743,False,1,False,False,False,False,False,True,True,75.1,True,False,False,False,False,False,HL,LLHHHLHHHL,2026-02-02,2026-02-12,HLLHLL,2026-02-17,2026-02-18,,,,,,,2356.HK
2026-02-16,2361.HK,5.489999771118164,5.5,5.489999771118164,5.5,5.5,2000,0.0,0.0,5.5,5.202132092930364,5.167957181728417,4.940191711139411,4.5963235786595,4.410541315968298,True,True,True,False,0.0100002288818359,0.1292857783181326,0.193928667477199,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,23.424191629593555,46.09666929961272,26.394066937335413,62.50001015988957,5.176296090999088,5.595296001353702,4.757296180644474,16.189178632312053,1.592013291247716,0.6679450288155468,1,5.025599994659424,5.207500004768372,True,27.020787457486605,5.162523517052399,5.599999904632568,False,-1.7857126131349397,15.6%,15.571358193015872,False,1,False,False,False,False,False,True,True,62.5,True,True,False,False,True,False,,,,,,,,,,,,,,2361.HK
