sno,TP123,TP12,TP1,TP2,TP3,TP1C,CL1,BY1,TOTAL,WR
0410.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0412.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
0434.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0440.HK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
0460.HK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
0467.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0489.HK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,66.67
0506.HK,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
0512.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0517.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0521.HK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
0525.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
0546.HK,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,50.0
0548.HK,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0
0551.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0565.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0570.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0576.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0580.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0590.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0596.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0598.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
0622.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
0631.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
0636.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0639.HK,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0
0658.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0670.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
0686.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0693.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0694.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0695.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0696.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0697.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0709.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0710.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
0732.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0743.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0752.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
0775.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0777.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0806.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0811.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
0819.HK,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,33.33
0826.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0853.HK,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
0855.HK,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,66.67
0856.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0861.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0863.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0866.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0874.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0880.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0881.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0882.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0902.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0914.HK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0
0916.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0921.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0931.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
0934.HK,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,75.0
0956.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0968.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0991.HK,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,25.0
0995.HK,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,10.0,60.0
1050.HK,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,42.86
1052.HK,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,33.33
1055.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1060.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1061.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1066.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1071.HK,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,66.67
1072.HK,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,66.67
1083.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
1091.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1104.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
1114.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1115.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1126.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
1133.HK,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0
1138.HK,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,33.33
1164.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1168.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
1186.HK,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,33.33
1196.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1199.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1205.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1223.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1250.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1263.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1302.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
1310.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1316.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1345.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1359.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1368.HK,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
1385.HK,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,66.67
1456.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1475.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1501.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1579.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1600.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1611.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1618.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1640.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1681.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1686.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
1691.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1709.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1713.HK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1766.HK,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,25.0
1772.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1773.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1776.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1782.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1788.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1797.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1798.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1800.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1811.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1815.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1836.HK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1848.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1854.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1857.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1866.HK,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,66.67
1899.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1910.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
1921.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1982.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2005.HK,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,50.0
2038.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
2190.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2196.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2208.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2233.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2238.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
2283.HK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
2302.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
2314.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2342.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2343.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2356.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2357.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2360.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2362.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2552.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2722.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2727.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2880.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2883.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3323.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3337.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3382.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
3600.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
3618.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3633.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3669.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
3818.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3877.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
3898.HK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
3899.HK,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0
3969.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3983.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
3996.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
6198.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6669.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6889.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
6896.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
6993.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8137.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
8279.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9911.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9956.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,83.0,30.0,16.0,7.0,19.0,30.0,145.0,49.0,379.0,40.9
