sno,returns,sharpe_ratios,max_drawdowns,trades_counts,win_rates
P_0290.HK,49.41050766676665,2.4932316720299594,-3.353773059895493,11,100.0
P_0297.HK,20.302002618312837,1.1385036808265259,-3.912376605167933,7,100.0
P_0308.HK,13.212401142120362,0.33636578204548023,-6.644346896261122,5,40.0
P_0314.HK,6.0283981132507325,0.13251737762611343,-24.748467868120105,3,66.66666666666666
P_0315.HK,17.402798624038695,0.4693921169740865,-12.121710919865903,12,66.66666666666666
P_0323.HK,30.185606389045716,1.3616397962826767,-3.9094905424457482,4,100.0
P_0326.HK,33.66120433568954,1.5746533388378026,-1.3893298145792543,5,100.0
P_0327.HK,17.51360912322998,0.278193623190365,-22.44820356109274,7,42.857142857142854
P_0336.HK,39.347204008102416,1.261387739555893,-10.577255888981263,7,85.71428571428571
P_0338.HK,13.463598380088806,0.8431418777030762,-3.918310333513897,8,62.5
P_0340.HK,42.33740022659302,1.7051085057484996,-3.1714558138026483,10,90.0
P_0345.HK,19.798004570007325,1.1426168286095888,-0.1843038446799894,1,100.0
P_0347.HK,8.23359914302826,0.9476647396155394,-1.7089955846604221,1,100.0
P_0354.HK,109.2011979007721,1.7588634933868215,-6.662528438764315,8,100.0
P_0369.HK,3.2356011486053466,0.3160270602742301,-6.499686408736515,4,50.0
P_0371.HK,13.00599599838257,0.6611324580021211,-12.677946116267691,7,71.42857142857143
P_0373.HK,41.30239294052124,1.8621776895751685,-4.894075228485684,7,85.71428571428571
P_0376.HK,41.59199813604355,0.9975684800095388,-11.003322789867875,12,83.33333333333334
P_0390.HK,55.67680072784423,1.171565136545459,-6.790851930348419,11,81.81818181818183
P_0393.HK,12.603200147151947,1.076902750102903,-2.5233315612378293,13,84.61538461538461
P_0400.HK,62.69280533790589,1.7519587109915422,-3.283107419580078,11,100.0
P_0410.HK,-2.488800091743469,-0.5432938059737088,-4.54415560793342,1,0.0
P_0412.HK,98.59558475494384,1.27064637213781,-7.421581929292831,5,100.0
P_0434.HK,153.55740192651749,1.9785306162918328,-3.1859375584367466,14,100.0
P_0451.HK,18.03640093445778,1.4003242058636243,-2.642486299643232,8,87.5
P_0460.HK,23.964399197101592,1.434787753941653,-2.751085429405997,9,88.88888888888889
P_0467.HK,16.500999974012377,1.0318221636182363,-6.264290393385008,6,83.33333333333334
P_0468.HK,22.189599709510805,1.6393251858828484,-3.9291191995856622,4,100.0
P_0489.HK,15.652402849197388,0.5162508938025129,-15.805543297517366,5,80.0
P_0506.HK,45.79279673576355,0.7731085026090694,-13.529262047911617,10,80.0
P_0512.HK,127.70159405708313,1.5031042655174391,-17.457526449069437,8,87.5
P_0517.HK,88.65359539031982,1.2431586934214194,-11.239497155642987,19,89.47368421052632
P_0521.HK,1.9868400031328202,1.447004802153237,-0.3045992770346784,5,100.0
P_0525.HK,48.29320495605469,1.602142510262921,-4.804902801366861,10,100.0
P_0546.HK,152.08042547225952,1.8859765520917577,-12.330220125238768,12,91.66666666666666
P_0547.HK,14.838679389953613,2.168390184344402,-0.9872761177091238,12,100.0
P_0552.HK,67.130799036026,0.991569425990368,-19.53707179156914,12,66.66666666666666
P_0558.HK,44.50239905357361,1.3360902139169717,-7.710643197717005,6,83.33333333333334
P_0565.HK,14.929241042733194,1.193853267137875,-3.9288900863835963,5,100.0
P_0570.HK,-17.33199828147888,-0.42756739208227185,-32.109793818777575,2,50.0
P_0576.HK,94.85841220855713,2.0111865133903875,-6.483636783869962,5,100.0
P_0579.HK,10.146403245925903,0.41489101613390195,-8.486571333245541,10,70.0
P_0580.HK,12.312398331165314,0.7688295763998889,-8.909363721480656,7,85.71428571428571
