Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,ATR,Upper_KC,Lower_KC,KC_Width,ADX,PlusDI,MinusDI,RSI,Anomaly_Score,VCP,Price_Increase,Uptrend,Contractions,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Volume_Contraction,Breakout_Detected,Reason,SNO
2026-01-29,2689.HK,8.569999694824219,8.649999618530273,7.900000095367432,8.180000305175781,8.180000305175781,79705179,0.0,0.0,7.3631269101635475,7.018384387518902,6.551297484350438,6.005525345302073,5.006626953842131,True,True,True,0.3454435381200506,7.709271463759003,6.3274973112788,0.1968792354744023,100.0,20.67735057870677,0.0,75.44111831144001,-1,Insufficient data,0.2%,False,0,True,True,75.6,False,False,False,"Analysis error: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().",2689.HK
2026-01-30,2689.HK,8.100000381469727,8.350000381469727,8.029999732971191,8.199999809265137,8.199999809265137,14174624,0.0,0.0,7.515285619091109,7.121133554627271,6.615952477484348,6.048980285182529,5.032072155877374,True,True,True,0.343626188861371,7.808385932350013,6.433881176904529,0.1930176909197748,100.0,19.301942855991975,0.0,75.63642547681634,-1,Insufficient data,0.2%,False,0,True,True,75.6,False,False,False,"Analysis error: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().",2689.HK
2026-01-23,1208.HK,9.75,10.630000114440918,9.75,10.489999771118164,10.489999771118164,97152674,0.0,0.0,9.590000739845069,9.20955083991856,8.43027518585597,7.367218956985261,5.588250028413657,True,True,True,0.5185298645255288,10.24661056896962,8.172491110867504,0.2252139647366836,100.0,13.775208780680517,0.0,73.3193545277047,-1,Insufficient data,-1.9%,False,1,True,True,58.7,False,False,False,"Analysis error: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().",1208.HK
2026-01-26,1208.HK,10.800000190734863,11.170000076293944,10.75,10.880000114440918,10.880000114440918,75929410,0.0,0.0,9.824546080680676,9.35480729857268,8.526342830114205,7.436778979905174,5.630415367744551,True,True,True,0.5300634674291183,10.414934233430916,8.294680363714445,0.2266485884792058,100.0,12.5129413151104,0.0,76.32244470125832,-1,Insufficient data,-1.9%,False,1,True,True,58.7,False,False,False,"Analysis error: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().",1208.HK
2026-01-27,1208.HK,10.979999542236328,11.0,10.630000114440918,10.899999618530272,10.899999618530272,51189282,0.0,0.0,10.02008308756242,9.48917184813421,8.61942741005209,7.505357606412602,5.672404086874319,True,True,True,0.5186303544384013,10.526432557011011,8.451911139257408,0.218619859662622,100.0,11.875302082827446,0.0,76.46871515307174,-1,Insufficient data,-1.9%,False,1,True,True,58.7,False,False,False,"Analysis error: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().",1208.HK
2026-01-28,1208.HK,10.600000381469728,11.260000228881836,10.449999809265137,11.15999984741211,11.15999984741211,92999773,0.0,0.0,10.227340680262362,9.634461239375767,8.719057701713266,7.57772675969972,5.716129949508086,True,True,True,0.539442501951137,10.71334624327804,8.555576235473493,0.2239637437105256,100.0,10.6016326879861,0.0,78.34189463556673,-1,Insufficient data,-1.9%,False,1,True,True,58.7,False,False,False,"Analysis error: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().",1208.HK
2026-01-29,1208.HK,11.520000457763672,11.960000038146973,10.880000114440918,11.369999885559082,11.369999885559082,107229674,0.0,0.0,10.43509689940722,9.785377643391708,8.823016218726828,7.65282127704347,5.761180705970644,True,True,True,0.5780537463622025,10.941485136116114,8.629270150667303,0.2362928718454012,100.0,9.186815842142854,0.0,79.74441407130496,-1,Insufficient data,-1.9%,False,1,True,True,58.7,False,False,False,"Analysis error: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().",1208.HK
2026-01-30,1208.HK,11.010000228881836,11.34000015258789,10.149999618530272,10.289999961853027,10.289999961853027,136441969,0.0,0.0,10.408715638033728,9.82925784499704,8.88054499296707,7.705042637138709,5.797266915180862,True,True,True,0.6239070692669602,11.07707198353096,8.58144370646312,0.2538979357773264,100.0,7.90366712466671,0.0,58.69362450017634,-1,Insufficient data,-1.9%,False,1,True,True,58.7,False,False,False,"Analysis error: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().",1208.HK
