sno,TP123,TP12,TP1,TP2,TP3,TP1C,CL1,BY1,TOTAL,WR
0340.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
0341.HK,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,8.0,50.0
0345.HK,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,9.0,77.78
0347.HK,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,40.0
0354.HK,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,60.0
0357.HK,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,7.0,28.57
0363.HK,4.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,88.89
0369.HK,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,8.0,37.5
0371.HK,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,37.5
0373.HK,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,62.5
0376.HK,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,66.67
0390.HK,1.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,10.0,40.0
0393.HK,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,15.0,46.67
0410.HK,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,20.0
0411.HK,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,40.0
0412.HK,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,8.0,50.0
0434.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,20.0
0440.HK,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,37.5
0460.HK,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,50.0
0467.HK,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,40.0
0468.HK,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,40.0
0489.HK,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,83.33
0506.HK,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,8.0,50.0
0512.HK,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,9.0,55.56
0517.HK,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,57.14
0521.HK,1.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,9.0,44.44
0525.HK,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,8.0,75.0
0546.HK,2.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,11.0,36.36
0547.HK,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,33.33
0548.HK,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,20.0
0551.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
0552.HK,3.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,11.0,54.55
0558.HK,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,20.0
0564.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
0565.HK,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,8.0,37.5
0570.HK,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,50.0
0576.HK,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,33.33
0579.HK,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,7.0,28.57
0580.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0581.HK,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,9.0,55.56
0586.HK,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,50.0
0590.HK,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0
0596.HK,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,25.0
0598.HK,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,10.0,40.0
0604.HK,1.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,11.0,36.36
0622.HK,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,8.0,37.5
0631.HK,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,42.86
0636.HK,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,25.0
0639.HK,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,50.0
0658.HK,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,66.67
0662.HK,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,25.0
0667.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0670.HK,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,10.0,30.0
0686.HK,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,50.0
0691.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0693.HK,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,83.33
0694.HK,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,20.0
0695.HK,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
0696.HK,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,75.0
0697.HK,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,12.0,50.0
0709.HK,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,12.0,50.0
0710.HK,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,50.0
0732.HK,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,10.0,50.0
0737.HK,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,7.0,42.86
0743.HK,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,83.33
0746.HK,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,66.67
0751.HK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,40.0
0752.HK,6.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,15.0,60.0
0763.HK,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,40.0
0775.HK,3.0,0.0,1.0,1.0,1.0,2.0,6.0,2.0,16.0,37.5
0777.HK,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,66.67
0799.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
0806.HK,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,7.0,28.57
0807.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0811.HK,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,50.0
0815.HK,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,25.0
0816.HK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
0819.HK,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,75.0
0826.HK,1.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,12.0,25.0
0830.HK,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,75.0
0839.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
0842.HK,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,50.0
0853.HK,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,66.67
0855.HK,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,33.33
0856.HK,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,9.0,44.44
0861.HK,1.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,9.0,55.56
0863.HK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
0866.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
0874.HK,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,42.86
0880.HK,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,100.0
0881.HK,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,25.0
0882.HK,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,40.0
0900.HK,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,7.0,85.71
0902.HK,3.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,13.0,53.85
0909.HK,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,66.67
0914.HK,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,50.0
0916.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
0921.HK,1.0,2.0,2.0,0.0,1.0,0.0,5.0,1.0,12.0,50.0
0931.HK,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,60.0
0933.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0934.HK,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0
0956.HK,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,50.0
0968.HK,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,66.67
0975.HK,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,60.0
0990.HK,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,57.14
0991.HK,7.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,16.0,68.75
0995.HK,4.0,2.0,0.0,3.0,1.0,1.0,3.0,2.0,16.0,62.5
1033.HK,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,83.33
1050.HK,2.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,11.0,36.36
1051.HK,2.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,9.0,44.44
1052.HK,6.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,14.0,64.29
1055.HK,5.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,14.0,42.86
1060.HK,3.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,12.0,58.33
1061.HK,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,14.29
1066.HK,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,25.0
1070.HK,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,50.0
1071.HK,4.0,1.0,2.0,0.0,0.0,2.0,3.0,3.0,15.0,46.67
1072.HK,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,40.0
1083.HK,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,50.0
1091.HK,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,50.0
1099.HK,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,40.0
1104.HK,0.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,10.0,50.0
1112.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1114.HK,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,33.33
1115.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1117.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
1121.HK,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,40.0
1126.HK,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,0.0
1133.HK,3.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,12.0,50.0
1138.HK,1.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,10.0,30.0
1142.HK,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,33.33
1157.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1164.HK,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,20.0
1168.HK,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,50.0
1184.HK,0.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,11.0,45.45
1186.HK,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,14.29
1196.HK,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,9.0,44.44
1199.HK,2.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,10.0,80.0
1205.HK,1.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,11.0,63.64
1216.HK,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,66.67
1223.HK,1.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,10.0,50.0
1224.HK,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,8.0,50.0
1234.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1250.HK,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,6.0,33.33
1277.HK,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,50.0
1280.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1286.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1302.HK,2.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,9.0,55.56
1310.HK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,66.67
1313.HK,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,75.0
1316.HK,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,75.0
1330.HK,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,20.0
1345.HK,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,80.0
1359.HK,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,8.0,37.5
1361.HK,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,75.0
1368.HK,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,25.0
1375.HK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1385.HK,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,60.0
1405.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1415.HK,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,80.0
1428.HK,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,33.33
1432.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0
1448.HK,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,50.0
1456.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
1458.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1477.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1478.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1501.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1508.HK,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,7.0,57.14
1513.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1515.HK,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,50.0
1516.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
1521.HK,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,33.33
1523.HK,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,66.67
1548.HK,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,60.0
1551.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
1571.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1576.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1578.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
1579.HK,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,50.0
1600.HK,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,28.57
1606.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1610.HK,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,20.0
1611.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0
1618.HK,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,9.0,33.33
1640.HK,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,33.33
1651.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
1660.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
1666.HK,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,50.0
1672.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
1675.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1681.HK,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0
1686.HK,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,50.0
1709.HK,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
1717.HK,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,33.33
1733.HK,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,33.33
1760.HK,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1766.HK,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,8.0,25.0
1772.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1773.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1782.HK,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,25.0
1788.HK,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,50.0
1789.HK,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,33.33
1797.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1798.HK,2.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,12.0,50.0
1799.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1800.HK,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,50.0
1809.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1811.HK,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1836.HK,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,75.0
1837.HK,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,20.0
1848.HK,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,25.0
1854.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
1857.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1860.HK,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,100.0
1866.HK,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,100.0
1872.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1873.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1877.HK,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,66.67
1880.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1883.HK,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0,62.5
1896.HK,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,33.33
1899.HK,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,66.67
1905.HK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1907.HK,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,33.33
1910.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
1911.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1921.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0
1931.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
1951.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
1952.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1958.HK,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,66.67
1963.HK,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,75.0
1969.HK,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0
1970.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1979.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
1982.HK,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
