Date,sno,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_10
2025-10-07,ZTO,19.38999938964844,19.38999938964844,18.93000030517578,18.959999084472656,864000,0.0,0.0,19.096092615667484,19.070650155435526,19.037476963120262,18.960474035742784,19.28151009932064,False,True,True,True
2025-10-07,WTTR,10.75,10.880000114440918,10.395000457763672,10.59000015258789,1047800,0.0,0.0,10.593807871844565,10.127991987677238,9.56139907688038,9.40722013504201,9.724911678146732,False,True,False,True
2025-10-07,WOW,5.150000095367432,5.159999847412109,5.139999866485596,5.139999866485596,303400,0.0,0.0,5.146369286462475,5.102744976150104,4.866970222789364,4.653033369911293,4.699439966215671,False,True,True,True
2025-10-07,VOC,3.009999990463257,3.0799999237060547,2.990000009536743,3.059999942779541,63000,0.0,0.0,2.9694398447927943,2.898004515920726,2.85352292402137,2.901223857635601,3.3447075650730294,False,True,False,True
2025-10-07,UNP,237.77999877929688,238.22000122070312,231.259994506836,231.8600006103516,3024100,0.0,0.0,233.002557457398,229.02586546120497,225.8946563791729,225.2600336799729,226.42755316099615,False,True,False,True
2025-10-07,UNM,78.6500015258789,79.29000091552734,78.12000274658203,78.26000213623047,653900,0.0,0.0,77.90912525758517,76.49698694071267,75.43535218783838,75.50899671587823,72.05580914784828,False,True,False,True
2025-10-07,UNH,359.4100036621094,364.7200012207031,358.0599975585937,363.6600036621094,7219800,0.0,0.0,352.79662206830585,342.31817450675686,326.6706168831068,335.9296971107535,395.2646571361372,False,True,False,True
2025-10-07,TWOD,25.979999542236328,26.02300071716309,25.8799991607666,25.88999938964844,14000,0.0,0.0,25.78552478911737,25.68546904109272,25.616386671621,25.545212673396996,,False,True,True,True
2025-10-07,TRNO,58.34999847412109,58.68000030517578,57.83000183105469,58.369998931884766,443300,0.0,0.0,57.76817394110776,57.460851712778506,56.96322426267197,57.03740997611908,58.02617144233623,False,True,True,True
2025-10-07,TNC,83.72000122070312,83.91000366210938,81.77999877929688,81.79000091552734,76300,0.0,0.0,81.83734749753658,81.6331086528717,81.23963462890286,80.52559672436784,82.14492388199504,False,True,True,True
2025-10-07,TKC,6.059999942779541,6.090000152587891,6.03000020980835,6.079999923706055,1658800,0.0,0.0,6.017821311119371,5.950824098011642,5.900504303704843,5.945785154177458,6.029264006111119,False,True,False,True
2025-10-07,TIXT,4.489999771118164,4.489999771118164,4.46999979019165,4.46999979019165,271800,0.0,0.0,4.4798160377900205,4.424727946269523,4.212996068686089,3.9230175182914464,4.149217321609896,False,True,True,True
2025-10-07,THR,27.489999771118164,27.61000061035156,26.350000381469727,26.420000076293945,295600,0.0,0.0,26.968454211832125,26.750054229529464,26.707302874370924,27.007978126486883,27.7774560976564,False,True,False,True
2025-10-07,THQ,18.0,18.1299991607666,17.979999542236328,18.020000457763672,134300,0.0,0.0,17.645437987511382,17.312245910715014,17.05786504914505,17.16961250408548,17.498007882949146,False,True,True,True
2025-10-07,TDC,23.18000030517578,23.25,21.32999992370605,21.729999542236328,1811000,0.0,0.0,22.04681427008415,21.841505232877253,21.662349974892724,22.05253416395496,24.971550506697024,False,True,False,True
2025-10-07,SXC,8.359999656677246,8.569999694824219,8.359999656677246,8.430000305175781,701800,0.0,0.0,8.276009348749279,8.094221005116113,7.982220590810904,8.118000243039639,8.558867350833898,False,True,False,True
2025-10-07,STM,28.739999771118164,28.88999938964844,28.049999237060547,28.15999984741211,5492400,0.0,0.0,28.391174279456838,27.95668902296954,27.601641549360966,27.238826186340543,28.041016666525422,False,True,False,True
2025-10-07,SRG,4.300000190734863,4.340000152587891,4.21999979019165,4.300000190734863,81900,0.0,0.0,4.205199751516628,4.092800639183888,3.815909233029728,3.586576577022539,3.932808573429704,False,True,False,True
2025-10-07,SPME,25.18199920654297,25.200000762939453,25.18199920654297,25.19099998474121,700,0.0,0.0,25.13615403195473,25.0842582988981,24.976558057773147,24.86234293784072,,False,True,True,True
2025-10-07,SPMC,18.06800079345703,18.165000915527344,17.889999389648438,17.989999771118164,14500,0.0,0.0,17.706797214163576,17.637845701474888,17.60440339505849,17.61080958456495,17.59246949280485,False,True,True,True
2025-10-07,SPH,18.3700008392334,18.75,18.309999465942383,18.739999771118164,95100,0.0,0.0,18.55900903619417,18.531646092335645,18.48662424993431,18.53252830599741,18.34371586129534,False,True,True,True
2025-10-07,SOUL,10.097000122070312,10.100000381469728,10.09000015258789,10.09000015258789,2600,0.0,0.0,10.087389131119068,10.081498573203078,10.061815606250288,10.024586434495433,,False,True,True,True
2025-10-07,SOL,1.909999966621399,1.919999957084656,1.8799999952316284,1.8899999856948853,202400,0.0,0.0,1.8827777679058544,1.8803323578582856,1.8675641684655344,1.8298379706089123,1.8688122389740267,False,True,True,True
2025-10-07,SGU,11.899999618530272,11.90999984741211,11.789999961853027,11.84000015258789,17800,0.0,0.0,11.764472887699112,11.696266182838524,11.675856096344354,11.723030768967718,11.605468635393548,False,True,True,True
2025-10-07,SAM,220.0,223.6199951171875,218.0500030517578,221.4499969482422,249300,0.0,0.0,219.889043827829,219.3851623097729,218.04740022874043,220.62777549181428,240.6298577750545,False,True,True,True
2025-10-07,RYN,26.64999961853028,26.64999961853028,26.239999771118164,26.350000381469727,909700,0.0,0.0,26.486385429377997,26.26178622110536,25.698641086554133,25.17425232626603,25.380213181643285,False,True,True,True
