Date,sno,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_10
2025-10-09,9633.HK,53.5,54.84999847412109,53.20000076293945,54.20000076293945,7240708,0.0,0.0,53.44859670147964,52.665040148160095,50.080105320617626,46.32333188896226,41.2506272564666,True,True,True,True
2025-10-09,2588.HK,69.9000015258789,71.30000305175781,69.9000015258789,71.0,723325,0.0,0.0,70.02785408868735,69.92115949156093,69.5666552122941,67.6502785378079,63.288277507580986,True,True,True,True
2025-10-09,2378.HK,109.0,109.3000030517578,106.4000015258789,106.8000030517578,133910,0.0,0.0,107.27918351909456,106.54975581124752,103.86623684832648,98.44263489146287,87.91462685112126,True,True,True,True
2025-10-09,1179.HK,29.57999992370605,30.040000915527344,29.15999984741211,29.799999237060547,2106013,0.0,0.0,30.04862869541316,29.6633789417832,28.65974343979001,27.90523533774353,27.42455434154472,True,True,True,True
2025-10-09,1088.HK,37.959999084472656,38.93999862670898,37.540000915527344,38.84000015258789,21650819,0.0,0.0,37.828093540094095,37.41662743817709,36.3492516319562,34.675002471793206,32.131106011851486,True,True,True,True
2025-10-09,945.HK,251.8000030517578,252.0,250.0,251.0,32324,0.0,0.0,245.2689046555548,243.3475009849224,241.85987192716,240.53747294434103,231.8465277943216,True,True,True,True
2025-10-09,788.HK,11.399999618530272,11.75,11.399999618530272,11.699999809265137,23985179,0.0,0.0,11.576894857535802,11.544182085108064,11.482088886025451,11.351249392219229,10.807241103652226,True,True,True,True
2025-10-09,388.HK,445.7999877929688,460.2000122070313,440.0,456.7999877929688,8863771,0.0,0.0,446.9115275730904,444.2364885861793,436.94794252125,418.2415786256624,369.63524541715583,True,True,True,True
2025-10-09,101.HK,8.5,8.800000190734863,8.460000038146973,8.800000190734863,12812601,0.0,0.0,8.641146557390337,8.583957028137375,8.274142613238507,7.7443451073141665,7.1112926084615244,True,True,True,True
2025-10-09,83.HK,10.020000457763672,10.199999809265137,9.93000030517578,10.1899995803833,6447500,0.0,0.0,9.987917082635624,9.902046219094627,9.623818779848063,9.181735796944782,8.535597038649179,True,True,True,True
2025-10-09,16.HK,95.0,96.8000030517578,94.5,96.4000015258789,5100058,0.0,0.0,93.95042699851015,93.71610414676556,92.85583502333212,89.8796049306445,83.67067783012448,True,True,True,True
2025-10-09,8.HK,5.440000057220459,5.449999809265137,5.389999866485596,5.449999809265137,11495647,0.0,0.0,5.375034710108016,5.345987988422907,5.328025972795088,5.212558007970667,4.774252044271841,True,True,True,True
2025-10-09,1.HK,51.650001525878906,52.75,51.5,52.0,7799261,0.0,0.0,51.143261245436605,51.007733615414125,50.452191930106274,48.75265083658199,44.97343941977845,True,True,True,True
