Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA1,EMA2,T1_22,T1_50
2025-10-10,81299.HK,67.80000305175781,67.80000305175781,67.5,67.6500015258789,67.6500015258789,3200,0.0,0.0,67.75260049029986,67.43533471343764,67.38574090948966,67.53686685430857,False,True,True,True
2025-10-10,80175.HK,17.530000686645508,17.770000457763672,17.40999984741211,17.459999084472656,17.459999084472656,107000,0.0,0.0,17.584586949588974,17.44423195412621,17.394132954698698,17.389214049259337,False,True,True,False
