Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,BOSS2,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,bullish_count,strong_bullish,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,SNO
2025-06-05,9890.HK,11.640000343322754,13.460000038146973,11.520000457763672,13.119999885559082,13.119999885559082,27929820,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2024/09/09,False,True,False,False,False,False,0.0,False,,,,,,,,,,,,,,,9890.HK
2025-06-12,9890.HK,14.68000030517578,17.079999923706055,14.399999618530272,15.760000228881836,15.760000228881836,22912000,0.0,0.0,HH,HHHLLH,11.899999618530272,2025-06-27,13.0,2025-07-02,14.199999809265137,11.520000457763672,TP2-2024/09/09,False,False,True,False,False,False,0.0,False,,,,,,,,,,,,,,,9890.HK
2024-11-22,9879.HK,6.199999809265137,6.199999809265137,5.820000171661377,5.96999979019165,5.889217853546143,460000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2024/11/11,True,False,False,False,False,False,0.0,False,,,,,,,,,,,,,,,9879.HK
2024-11-29,9879.HK,6.300000190734863,6.75,6.260000228881836,6.539999961853027,6.451505184173584,505000,0.0,0.0,-H,-HHHHL,6.900000095367432,2024-12-12,6.269999980926514,2024-12-20,6.179999828338623,5.820000171661377,TP1-2024/11/11,False,True,False,False,False,False,0.0,False,,,,,,,,,,,,,,,9879.HK
2025-02-04,9879.HK,6.0,6.150000095367432,5.150000095367432,5.190000057220459,5.119772434234619,492000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2024/11/11,False,False,False,False,True,False,0.0,False,,,,,,,,,,,,,,,9879.HK
2023-04-21,9858.HK,2.130000114440918,2.130000114440918,2.039999961853028,2.039999961853028,2.0130293369293213,3070000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/03/24,True,False,False,False,False,False,0.0,False,,,,,,,,,,,,,,,9858.HK
2023-05-30,9858.HK,1.840000033378601,1.840000033378601,1.7999999523162842,1.809999942779541,1.809999942779541,1887000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2023/03/24,False,False,False,True,False,False,0.0,False,,,,,,,,,,,,,,,9858.HK
2025-04-11,9676.HK,7.699999809265137,7.880000114440918,7.010000228881836,7.119999885559082,6.93055534362793,53684700,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/03/24,True,False,False,False,False,False,0.0,False,,,,,,,,,,,,,,,9676.HK
2025-07-24,9676.HK,8.260000228881836,9.1899995803833,8.130000114440918,8.949999809265137,8.949999809265137,31457200,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2025/03/24,False,True,False,False,False,False,0.0,False,,,,,,,,,,,,,,,9676.HK
2025-08-28,9676.HK,8.819999694824219,10.510000228881836,8.729999542236328,9.90999984741211,9.90999984741211,64229100,0.0,0.0,HH,HHHLLL,7.949999809265137,2025-09-09,7.989999771118164,2025-10-02,7.440000057220459,7.199999809265137,TP2-2025/03/24,False,False,True,False,False,False,0.0,False,,,,,,,,,,,,,,,9676.HK
