Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,SNO
2025-10-03,1599.HK,1.3700000047683716,1.409999966621399,1.3700000047683716,1.399999976158142,1.399999976158142,223000,0.0,0.0,LH,LHLLHH,1.3200000524520874,2025-10-13,1.4600000381469729,2025-10-27,1.4600000381469729,1.350000023841858,SB1-2025/10/03,False,False,False,False,False,True,0.9,9.0,3.0,4.0,2.0,True,1.39,1.4600000381469729,1.530000076293946,1599.HK
2025-09-22,1636.HK,1.059999942779541,1.059999942779541,0.8999999761581421,0.8999999761581421,0.8999999761581421,284400,0.0,0.0,LH,LHLLHH,0.7699999809265137,2025-09-23,1.2200000286102295,2025-10-08,1.399999976158142,0.8399999737739563,SB1-2025/09/22,False,False,False,False,False,True,0.67,6.0,1.0,1.0,1.0,True,1.08,1.399999976158142,1.719999952316284,1636.HK
2025-09-08,0167.HK,0.8299999833106995,0.8299999833106995,0.7900000214576721,0.7900000214576721,0.7900000214576721,288000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2025/02/20,False,False,False,True,False,False,0.0,,,,,False,,,,167.HK
2025-09-15,1711.HK,0.096000000834465,0.1190000027418136,0.096000000834465,0.1080000028014183,0.1080000028014183,100000,0.0,0.0,LH,LHLLHH,0.0839999988675117,2025-09-19,0.1969999969005584,2025-10-09,0.2599999904632568,0.0890000015497207,SB1-2025/09/15,False,False,False,False,False,True,1.0,3.0,2.0,0.0,1.0,True,0.17,0.2599999904632568,0.3499999809265135,1711.HK
2025-09-24,1715.HK,0.3199999928474426,0.3300000131130218,0.3199999928474426,0.3300000131130218,0.3300000131130218,140000,0.0,0.0,LH,LHLLHH,0.2800000011920929,2025-10-14,0.6399999856948853,2025-10-27,0.6899999976158142,0.2899999916553497,SB1-2025/09/24,False,False,False,False,False,True,0.67,6.0,4.0,0.0,1.0,True,0.48,0.6899999976158142,0.8999999952316284,1715.HK
2025-09-18,1725.HK,0.9900000095367432,1.0700000524520874,0.9800000190734864,1.0099999904632568,1.0099999904632568,9340200,0.0,0.0,LH,LHLLHH,0.8700000047683716,2025-09-30,1.2599999904632568,2025-10-06,1.2699999809265137,0.8899999856948853,SB1-2025/09/18,False,False,False,False,False,True,1.0,3.0,2.0,0.0,1.0,True,1.07,1.2699999809265137,1.4699999618530273,1725.HK
2025-09-24,1746.HK,0.3199999928474426,0.3300000131130218,0.2899999916553497,0.2949999868869781,0.2949999868869781,492000,0.0,0.0,LH,LHLLHH,0.2599999904632568,2025-09-26,0.4099999964237213,2025-10-08,0.4449999928474426,0.2649999856948852,SB1-2025/09/24,False,False,False,False,False,True,0.67,4.0,2.0,2.0,0.0,True,0.35,0.4449999928474426,0.5399999856948853,1746.HK
2025-09-19,1823.HK,1.0499999523162842,1.0499999523162842,0.959999978542328,1.0,1.0,278000,0.0,0.0,LH,LHLLHH,0.8299999833106995,2025-10-02,1.1399999856948853,2025-10-15,1.2699999809265137,0.8700000047683716,,False,False,False,False,False,True,0.5,4.0,1.0,0.0,3.0,False,,,,1823.HK
2025-10-14,1842.HK,0.0549999997019767,0.0599999986588954,0.0529999993741512,0.0529999993741512,0.0529999993741512,392000,0.0,0.0,LH,LHLL-L,0.0520000010728836,2025-10-15,0.0520000010728836,2025-10-28,0.0520000010728836,0.0529999993741512,CL1-2025/09/08,False,False,False,True,False,False,0.0,,,,,False,,,,1842.HK
2025-09-08,1842.HK,0.0579999983310699,0.0610000006854534,0.0579999983310699,0.0590000003576278,0.0590000003576278,1136000,0.0,0.0,LH,LHLLHH,0.0540000014007091,2025-09-16,0.0640000030398368,2025-09-22,0.0640000030398368,0.0570000000298023,SB1-2025/09/08,False,False,False,False,False,True,1.0,3.0,2.0,0.0,1.0,True,0.06,0.0640000030398368,0.0680000060796736,1842.HK
2025-10-10,1846.HK,3.180000066757202,3.2300000190734863,3.140000104904175,3.2300000190734863,3.2300000190734863,29000,0.0,0.0,LH,LHLLHH,2.9800000190734863,2025-10-17,3.289999961853028,2025-10-23,3.319999933242798,2.990000009536743,SB1-2025/10/10,False,False,False,False,False,True,0.75,3.0,2.0,0.0,1.0,True,3.15,3.319999933242798,3.489999866485596,1846.HK
2025-10-08,1858.HK,15.720000267028809,16.469999313354492,15.720000267028809,16.299999237060547,16.299999237060547,158000,0.0,0.0,LH,LHLLHH,14.289999961853027,2025-10-13,17.600000381469727,2025-10-22,18.68000030517578,14.8100004196167,SB1-2025/10/08,False,False,False,False,False,True,0.71,5.0,0.0,4.0,1.0,True,16.49,18.68000030517578,20.870000610351564,1858.HK
2025-09-15,1865.HK,0.248999997973442,0.2549999952316284,0.2450000047683715,0.2549999952316284,0.2549999952316284,2214000,0.0,0.0,LH,LHLLHH,0.2399999946355819,2025-09-17,0.2649999856948852,2025-09-25,0.2649999856948852,0.2440000027418136,SB1-2025/09/15,False,False,False,False,False,True,0.83,5.0,2.0,2.0,1.0,True,0.25,0.2649999856948852,0.2799999713897704,1865.HK
2025-10-13,1894.HK,0.0309999994933605,0.032999999821186,0.0299999993294477,0.0320000015199184,0.0320000015199184,1105000,0.0,0.0,LH,LHLLHH,0.0289999991655349,2025-10-17,0.0350000001490116,2025-10-23,0.0370000004768371,0.0299999993294477,SB1-2025/10/13,False,False,False,False,False,True,1.0,4.0,3.0,0.0,0.0,True,0.03,0.0370000004768371,0.0440000009536742,1894.HK
2025-10-10,1950.HK,0.2220000028610229,0.238999992609024,0.2179999947547912,0.2199999988079071,0.2199999988079071,1672000,0.0,0.0,LH,LHLLHH,0.2080000042915344,2025-10-13,0.2419999986886978,2025-10-27,0.2460000067949295,0.2179999947547912,SB1-2025/10/10,False,False,False,False,False,True,0.8,8.0,2.0,3.0,3.0,True,0.23,0.2460000067949295,0.262000013589859,1950.HK
2025-09-26,1959.HK,0.2080000042915344,0.2080000042915344,0.181999996304512,0.1840000003576278,0.1840000003576278,244000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2025/07/16,False,False,False,True,False,False,0.0,,,,,False,,,,1959.HK
2025-09-17,1961.HK,0.2750000059604645,0.2750000059604645,0.2549999952316284,0.2549999952316284,0.2549999952316284,170000,0.0,0.0,LH,LHLLHH,0.2399999946355819,2025-09-22,0.3050000071525574,2025-10-02,0.3499999940395355,0.2479999959468841,SB1-2025/09/17,False,False,False,False,False,True,1.0,4.0,1.0,2.0,0.0,True,0.29,0.3499999940395355,0.409999988079071,1961.HK
2025-09-17,2031.HK,0.3650000095367431,0.375,0.3650000095367431,0.375,0.3549999892711639,30000,0.0,0.0,LH,LHLLHH,0.3000000119209289,2025-10-20,0.3799999952316284,2025-10-24,0.3799999952316284,0.3050000071525574,SB1-2025/09/17,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,True,0.34,0.3799999952316284,0.4199999904632568,2031.HK
2025-09-18,2068.HK,2.400000095367432,2.5,2.3399999141693115,2.359999895095825,2.359999895095825,8382000,0.0,0.0,LH,LHLLHH,2.2699999809265137,2025-09-23,2.539999961853028,2025-10-14,2.7100000381469727,2.299999952316284,SB1-2025/09/18,False,False,False,False,False,True,0.62,8.0,3.0,3.0,2.0,True,2.49,2.7100000381469727,2.930000076293945,2068.HK
2025-09-16,2086.HK,0.6000000238418579,0.6200000047683716,0.5699999928474426,0.5799999833106995,0.5799999833106995,256000,0.0,0.0,LH,LHLLHH,0.5,2025-09-23,0.6700000166893005,2025-10-06,0.6899999976158142,0.5400000214576721,SB1-2025/09/16,False,False,False,False,False,True,0.71,5.0,0.0,2.0,1.0,True,0.59,0.6899999976158142,0.7899999952316284,2086.HK
2025-09-26,2219.HK,2.6600000858306885,2.6700000762939453,2.569999933242798,2.5999999046325684,2.5999999046325684,2066700,0.0,0.0,LL,LLHHLL,2.759999990463257,2025-10-06,2.559999942779541,2025-10-14,2.539999961853028,2.569999933242798,CL1-2025/06/17,False,False,False,True,False,False,0.0,,,,,False,,,,2219.HK
2025-09-24,2219.HK,2.7100000381469727,2.7100000381469727,2.6600000858306885,2.680000066757202,2.680000066757202,304500,0.0,0.0,LH,LHLLHH,2.569999933242798,2025-09-26,2.720000028610229,2025-10-06,2.759999990463257,2.5899999141693115,,False,False,False,False,False,True,0.2,1.0,1.0,0.0,0.0,False,,,,2219.HK
2025-10-09,0222.HK,3.1700000762939453,3.1700000762939453,3.0899999141693115,3.0899999141693115,3.0899999141693115,20000,0.0,0.0,LH,LHLLHH,2.890000104904175,2025-10-13,3.2100000381469727,2025-10-24,3.2100000381469727,2.9100000858306885,SB1-2025/10/09,False,False,False,False,False,True,0.78,7.0,4.0,3.0,0.0,True,3.05,3.2100000381469727,3.370000076293945,222.HK
2025-10-13,2250.HK,1.1100000143051147,1.149999976158142,1.059999942779541,1.100000023841858,1.100000023841858,1061000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2025/07/28,False,False,False,True,False,False,0.0,,,,,False,,,,2250.HK
2025-09-01,2501.HK,0.8999999761581421,0.8999999761581421,0.8600000143051147,0.8700000047683716,0.8700000047683716,178000,0.0,0.0,LH,LHLLHH,0.8399999737739563,2025-09-03,1.100000023841858,2025-09-19,1.25,0.8600000143051147,SB1-2025/09/01,False,False,False,False,False,True,0.83,10.0,4.0,2.0,3.0,True,1.04,1.25,1.46,2501.HK
2025-09-23,2551.HK,3.049999952316284,3.119999885559082,3.049999952316284,3.0899999141693115,3.0899999141693115,95000,0.0,0.0,LH,LHLLHH,2.789999961853028,2025-09-29,3.200000047683716,2025-10-06,3.25,2.880000114440918,,False,False,False,False,False,True,0.5,2.0,2.0,0.0,0.0,False,,,,2551.HK
2025-09-03,2881.HK,6.389999866485596,6.380000114440918,6.260000228881836,6.360000133514404,6.360000133514404,4500,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2025/06/26,False,False,False,True,False,False,0.0,,,,,False,,,,2881.HK
2025-10-06,3368.HK,0.1539999991655349,0.1539999991655349,0.1410000026226043,0.1410000026226043,0.1410000026226043,2875500,0.0,0.0,LH,LHLLHH,0.1340000033378601,2025-10-10,0.1889999955892563,2025-10-27,0.1940000057220459,0.135000005364418,,False,False,False,False,False,True,0.45,5.0,0.0,4.0,1.0,False,,,,3368.HK
2025-09-12,0365.HK,0.2949999868869781,0.324999988079071,0.2949999868869781,0.3100000023841858,0.3100000023841858,960000,0.0,0.0,LH,LHLLHH,0.2750000059604645,2025-09-23,0.3799999952316284,2025-10-09,0.4699999988079071,0.2800000011920929,,False,False,False,False,False,True,0.4,4.0,1.0,2.0,1.0,False,,,,365.HK
2025-10-10,0413.HK,0.032999999821186,0.0350000001490116,0.0320000015199184,0.0350000001490116,0.0350000001490116,1160000,0.0,0.0,LH,LHLLHH,0.0309999994933605,2025-10-16,0.0359999984502792,2025-10-28,0.0359999984502792,0.0320000015199184,SB1-2025/10/10,False,False,False,False,False,True,0.83,5.0,4.0,0.0,1.0,True,0.03,0.0359999984502792,0.0419999969005584,413.HK
2025-09-19,0042.HK,0.3000000119209289,0.3100000023841858,0.2899999916553497,0.2899999916553497,0.2899999916553497,966000,0.0,0.0,LH,LHLLHH,0.2599999904632568,2025-09-26,0.3199999928474426,2025-10-03,0.3400000035762787,0.2750000059604645,SB1-2025/09/19,False,False,False,False,False,True,0.75,3.0,0.0,2.0,1.0,True,0.3,0.3400000035762787,0.3800000071525574,42.HK
2025-10-22,0422.HK,0.4000000059604645,0.4000000059604645,0.2899999916553497,0.3000000119209289,0.3000000119209289,5475000,0.0,0.0,LL,LLHLLH,0.2949999868869781,2025-11-01,0.3000000119209289,2025-11-02,0.3000000119209289,0.2899999916553497,CL1-2025/09/08,False,False,False,True,False,False,0.0,,,,,False,,,,422.HK
2025-09-08,0422.HK,0.4199999868869781,0.4300000071525574,0.4199999868869781,0.4300000071525574,0.4300000071525574,43000,0.0,0.0,LH,LHLLHH,0.3600000143051147,2025-09-26,0.4399999976158142,2025-10-02,0.4399999976158142,0.4000000059604645,SB1-2025/09/08,False,False,False,False,False,True,1.0,2.0,1.0,0.0,0.0,True,0.4,0.4399999976158142,0.4799999952316284,422.HK
2025-09-19,0498.HK,0.1580000072717666,0.1580000072717666,0.1580000072717666,0.1580000072717666,0.1580000072717666,10000,0.0,0.0,LH,LHLLHH,0.1220000013709068,2025-10-02,0.1800000071525573,2025-10-23,0.1800000071525573,0.1230000033974647,SB1-2025/09/19,False,False,False,False,False,True,0.8,8.0,7.0,0.0,1.0,True,0.15,0.1800000071525573,0.2100000143051145,498.HK
2025-10-10,0568.HK,4.159999847412109,4.230000019073486,4.119999885559082,4.150000095367432,4.150000095367432,20578800,0.0,0.0,LH,LHLLHH,3.9600000381469727,2025-10-13,5.03000020980835,2025-10-23,5.150000095367432,4.039999961853027,SB1-2025/10/10,False,False,False,False,False,True,0.62,5.0,1.0,1.0,3.0,True,4.56,5.150000095367432,5.740000190734864,568.HK
2025-10-08,0591.HK,0.3650000095367431,0.3650000095367431,0.3300000131130218,0.3400000035762787,0.3400000035762787,10839170,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2025/07/28,False,False,False,True,False,False,0.0,,,,,False,,,,591.HK
2025-09-22,0595.HK,0.4000000059604645,0.4000000059604645,0.395000010728836,0.395000010728836,0.395000010728836,152000,0.0,0.0,LH,LHLLHH,0.3849999904632568,2025-09-23,0.4399999976158142,2025-10-08,0.4650000035762787,0.3899999856948852,SB1-2025/09/22,False,False,False,False,False,True,0.67,6.0,2.0,1.0,2.0,True,0.42,0.4650000035762787,0.5100000071525574,595.HK
2025-09-05,6193.HK,0.1979999989271164,0.2189999967813491,0.181999996304512,0.2049999982118606,0.2049999982118606,1394000,0.0,0.0,LH,LHLLHH,0.1570000052452087,2025-09-25,0.2319999933242797,2025-10-14,0.2360000014305114,0.1780000030994415,SB1-2025/09/05,False,False,False,False,False,True,0.6,3.0,2.0,0.0,0.0,True,0.2,0.2360000014305114,0.2720000028610227,6193.HK
2025-09-01,0661.HK,0.0630000010132789,0.0659999996423721,0.0610000006854534,0.0649999976158142,0.0649999976158142,31794000,0.0,0.0,LH,LHLLHH,0.0549999997019767,2025-09-23,0.135000005364418,2025-10-09,0.1379999965429306,0.0579999983310699,SB1-2025/09/01,False,False,False,False,False,True,0.7,7.0,3.0,3.0,1.0,True,0.1,0.1379999965429306,0.1759999930858612,661.HK
2025-09-12,6885.HK,1.100000023841858,1.1200000047683716,1.0700000524520874,1.090000033378601,1.090000033378601,428000,0.0,0.0,LH,LHLLHH,0.9200000166893004,2025-09-18,1.5499999523162842,2025-10-09,1.649999976158142,1.0,SB1-2025/09/12,False,False,False,False,False,True,0.69,9.0,3.0,5.0,1.0,True,1.28,1.649999976158142,2.019999952316284,6885.HK
2025-09-03,6928.HK,0.2949999868869781,0.3000000119209289,0.270000010728836,0.270000010728836,0.270000010728836,500000,0.0,0.0,LH,LHLLHH,0.1949999928474426,2025-09-12,0.324999988079071,2025-09-23,0.3449999988079071,0.2000000029802322,,False,False,False,False,False,True,0.57,4.0,2.0,1.0,1.0,False,,,,6928.HK
2025-09-16,0711.HK,0.4300000071525574,0.4350000023841858,0.4250000119209289,0.4350000023841858,0.4350000023841858,636000,0.0,0.0,LH,LHLLHH,0.4050000011920929,2025-09-25,0.449999988079071,2025-10-03,0.449999988079071,0.4250000119209289,SB1-2025/09/16,False,False,False,False,False,True,1.0,5.0,2.0,0.0,2.0,True,0.43,0.449999988079071,0.469999976158142,711.HK
2025-09-05,0723.HK,0.2460000067949295,0.2549999952316284,0.2450000047683715,0.2549999952316284,0.2549999952316284,2214812,0.0,0.0,LH,LHLLHH,0.2259999960660934,2025-09-12,0.3149999976158142,2025-09-22,0.3600000143051147,0.2349999994039535,SB1-2025/09/05,False,False,False,False,False,True,0.67,4.0,1.0,1.0,2.0,True,0.29,0.3600000143051147,0.4300000286102294,723.HK
2025-09-09,0073.HK,1.899999976158142,2.0,1.899999976158142,2.0,2.0,12300,0.0,0.0,LH,LHLLHH,1.6699999570846558,2025-10-08,2.150000095367432,2025-10-09,2.900000095367432,1.7899999618530271,SB1-2025/09/09,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,True,2.29,2.900000095367432,3.510000190734864,73.HK
2025-09-22,0731.HK,0.1889999955892563,0.1889999955892563,0.1889999955892563,0.1889999955892563,0.1889999955892563,100000,0.0,0.0,LH,LHLLHH,0.1720000058412552,2025-09-24,0.1899999976158142,2025-10-02,0.1899999976158142,0.1729999929666519,SB1-2025/09/22,False,False,False,False,False,True,0.67,2.0,1.0,0.0,0.0,True,0.18,0.1899999976158142,0.1999999952316284,731.HK
2025-09-08,0076.HK,0.270000010728836,0.270000010728836,0.2469999939203262,0.2479999959468841,0.2479999959468841,5616000,0.0,0.0,LH,LHLLHH,0.2440000027418136,2025-09-10,0.2750000059604645,2025-09-29,0.2849999964237213,0.2460000067949295,SB1-2025/09/08,False,False,False,False,False,True,0.92,12.0,2.0,3.0,7.0,True,0.26,0.2849999964237213,0.3099999928474426,76.HK
2025-10-02,0798.HK,0.231000006198883,0.2469999939203262,0.2300000041723251,0.2450000047683715,0.2450000047683715,2680000,0.0,0.0,LH,LHLLHH,0.2269999980926513,2025-10-09,0.248999997973442,2025-10-14,0.2549999952316284,0.2300000041723251,SB1-2025/10/02,False,False,False,False,False,True,1.0,3.0,0.0,1.0,2.0,True,0.24,0.2549999952316284,0.2699999904632568,798.HK
2025-09-19,0080.HK,0.4900000095367431,0.550000011920929,0.4850000143051147,0.5,0.5,40000000,0.0,0.0,LH,LHLLHH,0.3405219912528991,2025-10-03,0.6200000047683716,2025-10-09,0.6600000262260437,0.3993780016899109,SB1-2025/09/19,False,False,False,False,False,True,1.0,3.0,2.0,1.0,0.0,True,0.5,0.6600000262260437,0.8200000524520874,80.HK
2025-09-12,8028.HK,0.3000000119209289,0.3199999928474426,0.2800000011920929,0.2899999916553497,0.2899999916553497,4174175,0.0,0.0,LH,LHLLHH,0.2649999856948852,2025-09-15,0.4749999940395355,2025-10-03,0.550000011920929,0.2750000059604645,SB1-2025/09/12,False,False,False,False,False,True,0.62,8.0,3.0,5.0,0.0,True,0.41,0.550000011920929,0.690000023841858,8028.HK
2025-10-10,0809.HK,0.0989999994635582,0.1080000028014183,0.0879999995231628,0.0879999995231628,0.0879999995231628,13132000,0.0,0.0,LH,LHLLLH,0.0759999975562095,2025-10-17,0.0829999968409538,2025-10-27,0.0920000001788139,0.0769999995827674,CL1-2025/09/08,False,False,False,True,False,False,0.0,,,,,False,,,,809.HK
2025-09-08,0809.HK,0.0920000001788139,0.096000000834465,0.0920000001788139,0.096000000834465,0.096000000834465,2118059,0.0,0.0,LH,LHLLHH,0.0890000015497207,2025-09-10,0.1080000028014183,2025-09-18,0.1169999986886978,0.090999998152256,SB1-2025/09/08,False,False,False,False,False,True,0.83,5.0,0.0,2.0,3.0,True,0.1,0.1169999986886978,0.1339999973773956,809.HK
2025-10-03,8103.HK,0.1420000046491623,0.1599999964237213,0.1420000046491623,0.1439999938011169,0.1439999938011169,57000,0.0,0.0,LH,LHLLHH,0.1319999992847442,2025-10-13,0.238999992609024,2025-10-14,0.4250000119209289,0.1400000005960464,SB1-2025/10/03,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,True,0.28,0.4250000119209289,0.5700000238418578,8103.HK
2025-09-25,8347.HK,0.1330000013113021,0.1369999945163726,0.1330000013113021,0.1369999945163726,0.1369999945163726,520000,0.0,0.0,LH,LHLLHH,0.1080000028014183,2025-10-21,0.1430000066757202,2025-10-22,0.1469999998807907,0.1120000034570694,SB1-2025/09/25,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,True,0.13,0.1469999998807907,0.1639999997615814,8347.HK
2025-10-02,8385.HK,0.0790000036358833,0.0810000002384185,0.0759999975562095,0.0759999975562095,0.0759999975562095,810000,0.0,0.0,LL,LLHHHL,0.3499999940395355,2025-10-28,0.2599999904632568,2025-11-02,0.238999992609024,0.0769999995827674,CL1-2025/08/19,False,False,False,True,False,False,0.0,,,,,False,,,,8385.HK
2025-09-19,8406.HK,0.1049999967217445,0.1120000034570694,0.1049999967217445,0.1120000034570694,0.1120000034570694,710000,0.0,0.0,LH,LHLLHH,0.0850000008940696,2025-10-08,0.125,2025-10-14,0.1280000060796737,0.0879999995231628,,False,False,False,False,False,True,0.5,2.0,2.0,0.0,0.0,False,,,,8406.HK
2025-09-26,8476.HK,4.349999904632568,4.349999904632568,4.260000228881836,4.28000020980835,4.28000020980835,34000,0.0,0.0,LH,LHLLHH,3.299999952316284,2025-10-13,4.829999923706055,2025-10-27,5.289999961853027,4.050000190734863,,False,False,False,False,False,True,0.5,4.0,2.0,0.0,2.0,False,,,,8476.HK
2025-09-18,8513.HK,0.1299999952316284,0.1309999972581863,0.1299999952316284,0.1299999952316284,0.1299999952316284,780000,0.0,0.0,LH,LHLLHH,0.1099999994039535,2025-09-30,0.1490000039339065,2025-10-14,0.1519999951124191,0.1190000027418136,SB1-2025/09/18,False,False,False,False,False,True,0.62,5.0,1.0,1.0,3.0,True,0.13,0.1519999951124191,0.1739999902248382,8513.HK
2025-09-11,8536.HK,0.2349999994039535,0.2549999952316284,0.2349999994039535,0.2440000027418136,0.2440000027418136,230000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2025/04/02,False,False,False,True,False,False,0.0,,,,,False,,,,8536.HK
2025-09-15,8646.HK,0.2419999986886978,0.248999997973442,0.2380000054836273,0.2409999966621399,0.2409999966621399,60000,0.0,0.0,LH,LHLLHH,0.2189999967813491,2025-09-29,0.2599999904632568,2025-10-09,0.2599999904632568,0.2269999980926513,SB1-2025/09/15,False,False,False,False,False,True,1.0,3.0,3.0,0.0,0.0,True,0.24,0.2599999904632568,0.2799999809265135,8646.HK
2025-09-08,0915.HK,0.0810000002384185,0.0810000002384185,0.0790000036358833,0.0799999982118606,0.0799999982118606,420000,0.0,0.0,LH,LHLLHH,0.0680000036954879,2025-09-19,0.0820000022649765,2025-09-24,0.0850000008940696,0.0719999969005584,SB1-2025/09/08,False,False,False,False,False,True,1.0,3.0,3.0,0.0,0.0,True,0.08,0.0850000008940696,0.0900000017881392,915.HK
