Date,sno,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_10,Adj Close,Capital Gains
2025-10-06,WTMY,25.43000030517578,25.43899917602539,25.43000030517578,25.43899917602539,1968,0.0,0.0,25.3826862628557,25.215445082990087,24.97907865548832,24.830028240967604,,False,True,True,True,,0.0
2025-10-06,WTMU,25.68000030517578,25.700000762939453,25.68000030517578,25.68000030517578,3821,0.0,0.0,25.67357299462272,25.613614822524493,25.433953858971087,25.22442557264718,,False,True,True,True,,0.0
2025-10-06,WTFCN,26.43000030517578,26.450000762939453,26.40449905395508,26.420000076293945,13627,0.0,0.0,26.374432988634474,26.261794761595624,25.980854238925343,25.600341915673315,,False,True,True,True,,
2025-10-06,WSBK,9.630000114440918,9.630000114440918,9.600000381469728,9.600000381469728,10566,0.0,0.0,9.576926197697365,9.540457402345709,9.47463931454149,9.407020664454915,,False,True,True,True,,
2025-10-06,WOW,5.150000095367432,5.159999847412109,5.150000095367432,5.15500020980835,72541,0.0,0.0,5.148693824840535,5.099631683916328,4.856022238618974,4.643294675076939,4.695941174027893,False,True,True,True,,
2025-10-06,WDAY,235.88999938964844,238.57000732421875,234.69000244140625,238.4550018310547,992791,0.0,0.0,237.46936477809413,235.3981588950817,233.7399243121721,235.9872079801231,240.9964705247053,False,True,False,True,,
2025-10-06,VREX,12.0,12.100000381469728,11.770000457763672,11.854999542236328,75478,0.0,0.0,12.003140297647263,11.786198662882288,10.985698903868986,10.39470001017864,11.25265532072264,False,True,False,True,,
2025-10-06,VNOM,39.4900016784668,39.560001373291016,38.73310089111328,38.73310089111328,723575,0.0,0.0,38.6422371434883,38.52553957589059,38.40779009951607,38.92338097793855,39.90333699126908,False,True,False,True,,
2025-10-06,UYSC,10.149999618530272,10.149999618530272,10.149999618530272,10.149999618530272,131,0.0,0.0,10.140107212666445,10.125346018750571,10.095723804670572,10.062313730164108,,False,True,True,True,,
2025-10-06,UNP,237.0,238.23199462890625,235.5,238.0249938964844,1060997,0.0,0.0,233.36827538521388,228.80942523893847,225.67529016654157,225.13887885680504,226.38881879176884,False,True,False,True,,
2025-10-06,UMBFO,27.600000381469727,27.600000381469727,27.43000030517578,27.450000762939453,15214,0.0,0.0,27.25572403371445,26.870183888206547,26.33987917214401,25.852147683416128,,False,True,True,True,,
2025-10-06,TWOD,25.850000381469727,25.84090042114257,25.8405990600586,25.84090042114257,2427,0.0,0.0,25.737017461931806,25.6538943845306,25.599763938085196,25.535492847148436,,False,True,True,True,,
2025-10-06,TRNO,58.2400016784668,58.630001068115234,57.77999877929688,58.41999816894531,162433,0.0,0.0,57.63988937777668,57.37687485261478,56.90698131431123,57.01108306323588,58.023648956183656,False,True,True,True,,
2025-10-06,TOUR,0.9006999731063843,0.949999988079071,0.9006999731063843,0.9340999722480774,174153,0.0,0.0,0.9404634470815818,0.9245726371539252,0.8981500882370124,0.8947384461822353,0.918774464974182,False,True,False,True,,
2025-10-06,TKC,5.929999828338623,6.0,5.90500020980835,5.985000133514404,3103230,0.0,0.0,6.0049129533721946,5.938956430981777,5.89337403480325,5.943172757827663,6.028896339895953,False,True,False,True,,
2025-10-06,THRM,35.869998931884766,36.0099983215332,35.22999954223633,35.91999816894531,69486,0.0,0.0,35.19374059791321,35.18484731902259,34.43694622529287,33.306339789248106,35.51787899846336,False,True,False,True,,
