index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,SNO
2025-12-29,1115.HK,0.5899999737739563,0.6000000238418579,0.5600000023841858,0.5600000023841858,0.5600000023841858,10090000,0.0,0.0,0.5744360966351632,0.5640035880045964,0.5604833957342668,0.532070839655836,0.4515459941832088,True,True,True,False,0.0400000214576721,0.0175000031789143,0.0262500047683715,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/12/01,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,1115.HK
2026-01-02,0326.HK,2.650000095367432,2.9800000190734863,2.650000095367432,2.950000047683716,2.950000047683716,17977250,0.0,0.0,2.408031152488727,2.209511052789016,2.110356000600984,2.072414038568612,1.76914232347497,True,True,True,False,0.3299999237060542,0.134666625658671,0.2019999384880066,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2025/12/02,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,326.HK
2026-01-05,0326.HK,3.109999895095825,3.109999895095825,3.109999895095825,3.109999895095825,3.109999895095825,230000,0.0,0.0,2.5356618329627447,2.2878144303809123,2.149557721953723,2.092960293153309,1.77982644755163,True,True,True,False,0.0,0.1331249549984932,0.1996874324977398,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2025/12/02,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,326.HK
