index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,WLow,WHigh,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,XGB,DT,RF,LR,MLP,VOTING,LGBM,SVM,classification,HHHL_PATTERN,WLDate,WHDate,BOSS_PATTERN,LLDate,HHDate,BOSS_STATUS,SNO
2026-02-23,1458.HK,1.6699999570846558,1.690000057220459,1.6399999856948853,1.649999976158142,1.649999976158142,1778000,0.0,0.0,-0.0484848029466803,1.6720367488118288,1.6588731110771928,1.6852598099291236,1.8006634702213051,1.966310697434216,False,False,False,False,0.0500000715255737,0.0419999996821085,0.0629999995231628,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,24.721071438027764,24.05062259685792,13.924066104713129,55.26315459253938,1.659789854535004,1.7617898407067265,1.5577898683632816,12.290710886445092,0.1538108059543697,0.3521976375226523,1,1.6510000014305115,1.642500013113022,False,1.8518500803374949,0.6097555213709185,1.7599999904632568,False,-6.25000084665689,9.1%,9.064078809947372,False,1,False,False,False,False,False,True,True,55.3,True,False,False,False,True,False,True,True,False,False,False,False,False,False,,,,,,,,,1458.HK
2026-02-24,1458.HK,1.659999966621399,1.6699999570846558,1.6100000143051147,1.6100000143051147,1.6100000143051147,1852000,0.0,0.0,-0.0248446965823733,1.6607573425378808,1.654623276575273,1.682308445394849,1.7968879562427666,1.9634715684849804,False,False,False,False,0.059999942779541,0.0433333317438761,0.0649999976158142,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,25.15396108063577,23.170722665566064,17.07318243279686,51.219511485964695,1.6550479649893,1.7590479492536737,1.5510479807249262,12.567609696441169,0.6523394825135416,0.466661409947006,1,1.6508000016212463,1.642000013589859,False,-0.6172833601124982,-1.226992698467561,1.7599999904632568,False,-8.522725964257532,8.3%,8.254956536747105,False,1,False,False,False,False,False,True,True,51.2,True,False,False,False,True,False,True,True,False,False,False,False,False,False,,,,,,,,,1458.HK
2026-02-25,1458.HK,1.6399999856948853,1.6799999475479126,1.600000023841858,1.6100000143051147,1.6100000143051147,1600000,0.0,0.0,-0.0248446965823733,1.6515287374046503,1.6507429928996074,1.679472820646232,1.7931872049172686,1.9606550620771728,False,False,False,False,0.0799999237060546,0.046666661898295,0.0699999928474426,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,24.69846469368939,19.277103415489595,16.867481646438193,45.945948558275965,1.6507576839717586,1.7597576634677607,1.5417577044757564,13.206054474784676,0.6523394825135416,0.0762897708714457,1,1.6508000016212463,1.642000013589859,False,0.0,-0.6172833601124982,1.7599999904632568,False,-8.522725964257532,7.4%,7.433936047575607,False,1,False,False,False,False,False,True,True,45.9,True,False,False,False,True,False,True,True,False,False,False,False,False,False,,,,,,,,,1458.HK
2026-02-26,1458.HK,1.600000023841858,1.6100000143051147,1.559999942779541,1.5800000429153442,1.5800000429153442,3139500,0.0,0.0,-0.0063291077162285,1.6385235202247763,1.6445914320314108,1.6755719274018834,1.7889656769568345,1.957621954354768,False,False,False,False,0.0500000715255737,0.0473333358764648,0.0710000038146972,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,23.787105398245664,19.753077880147305,20.987673762217845,45.945948558275965,1.6440188610140047,1.7540188514772617,1.5340188705507478,13.381840448644327,1.197522039191315,2.337939302671944,1,1.6512000036239625,1.6405000150203706,False,1.282057748038625,-1.2499987892806712,1.7599999904632568,False,-10.227269802458014,6.5%,6.45734588102922,True,2,False,True,False,True,False,True,False,45.9,True,False,False,True,False,False,True,True,False,True,False,False,False,False,,,,,,,,,1458.HK
2026-02-27,1458.HK,1.5800000429153442,1.600000023841858,1.5199999809265137,1.5700000524520874,1.5700000524520874,22404340,0.0,0.0,0.0,1.626064707902469,1.6381052251114696,1.6714318538744404,1.7846297239963442,1.9545333336224755,False,False,False,False,0.0800000429153442,0.0471428632736206,0.0707142949104309,1.600000023841858,1.5700000524520874,1.5199999809265137,-0.05,1.5199999809265137,1.5199999809265137,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,1.5499999523162842,1.7599999904632568,False,23.165063916660248,19.047608910777974,25.00001064368312,48.571429544565895,1.6369694506747745,1.749969450197937,1.5239694511516115,13.80599979756288,1.2759293964831393,4.214268818039742,0,1.6504000043869018,1.6375000178813934,False,-2.484469658237336,-3.680978095402683,1.7599999904632568,False,-10.795451081858175,5.6%,5.581338127604751,True,2,True,True,False,True,False,True,False,48.6,False,False,True,True,False,False,False,True,False,True,False,False,False,False,LL,LLLHLLHHLL,2026-02-04,2026-02-13,LLLHLL,2026-02-28,2026-03-01,,1458.HK
2026-02-23,0147.HK,0.1480000019073486,0.1500000059604644,0.135000005364418,0.1500000059604644,0.1500000059604644,15095000,0.0,0.0,-0.2666666997803568,0.1573771596632808,0.164733262485566,0.182110820845438,0.1979165701205373,0.1774293782909983,False,False,False,False,0.0150000005960463,0.011374999769032,0.017062499653548,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,28.920233794549425,16.184974284722482,31.79191254307768,31.506844841083108,0.163581422865649,0.190281420350333,0.136881425380965,32.64429055200599,1.395405522025345,0.3007169315641225,1,0.1777999994158744,0.165999998897314,False,-35.06493422717938,-16.201116388304957,0.2060000002384185,False,-27.18446321026277,-30.8%,-30.76163027410187,False,1,False,False,False,False,False,True,False,31.5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,147.HK
2026-02-24,0147.HK,0.1400000005960464,0.1449999958276748,0.135000005364418,0.1360000073909759,0.1360000073909759,9970000,0.0,0.0,-0.1911765189267746,0.1534904047046799,0.1622347185642973,0.1803025536511454,0.196690499571437,0.1770992637818348,False,False,False,False,0.0099999904632568,0.0113124987110495,0.0169687480665743,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,28.067698589396635,15.642461263004462,29.050280445766248,22.891565832452727,0.1609546213918706,0.1880546181970617,0.1338546245866796,33.674083503587774,2.142913771589262,0.7053810068929639,1,0.176299999654293,0.1644499994814395,False,-35.54501881006812,-21.83907396302904,0.2060000002384185,False,-33.98057901282846,-29.5%,-29.519336562229316,False,1,False,False,False,False,False,True,False,22.9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,147.HK
2026-02-23,1513.HK,29.040000915527344,29.68000030517578,28.8799991607666,29.3799991607666,29.3799991607666,172700,0.0,0.0,-0.0115724389023564,29.471651235883375,29.570334429990424,30.011140170610556,30.817305670326544,30.59491984728819,False,False,False,False,0.8000011444091797,0.5986667633056632,0.8980001449584947,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,18.68649582140276,19.76284421090515,16.007912103652675,47.29728205870062,29.553327706427243,30.897327759833004,28.20932765302148,9.095422801497028,0.5141067392460354,1.842680093699814,1,29.72999984741211,29.5629997253418,False,-5.225809158817414,-1.93591435724259,30.21999931335449,False,-2.779616716326937,3.3%,3.269919908069463,True,2,False,True,False,False,False,False,True,47.3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,1513.HK
2026-02-24,1513.HK,29.26000022888184,29.440000534057617,28.920000076293945,29.3799991607666,29.3799991607666,780468,0.0,0.0,-0.0115724389023564,29.454987222225785,29.553783537014443,29.986389542773537,30.78884415528575,30.5852392043677,False,False,False,False,0.5200004577636719,0.5920000712076816,0.8880001068115224,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,19.004173514452987,18.548384925949826,16.330650355762714,43.68230027742643,29.536820225888132,30.870820241146923,28.202820210629348,9.032793679595724,0.5375953989706396,0.0954550949177122,1,29.70119983673096,29.568999671936037,False,-4.672292499404031,-3.672133899125897,30.21999931335449,False,-2.779616716326937,1.9%,1.878867603996026,True,2,False,True,False,False,False,False,True,43.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,1513.HK
2026-02-25,1513.HK,29.1200008392334,29.959999084472656,29.1200008392334,29.5,29.5,600486,0.0,0.0,-0.0155931893041578,29.463171363639272,29.54910670770884,29.96731544305693,30.76332248884445,30.576591880030108,False,False,False,False,0.8399982452392578,0.6160001118977857,0.9240001678466784,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,30.100000381469727,28.799999237060547,False,20.497090065685672,23.93508127221325,13.59026702690922,51.004020371105845,29.53331353770832,30.92731340037921,28.13931367503742,9.44018598448852,0.2115831732708034,0.633321074633077,1,29.67279983520508,29.57399969100952,False,-4.592497001261799,-1.6666666666666667,30.21999931335449,False,-2.3825259090469757,0.4%,0.3747902223386834,True,2,False,True,False,False,False,True,True,51.0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,LH,LHHLLHLLLH,2026-02-13,2026-02-20,,,,,1513.HK
2026-02-26,1513.HK,29.5,29.739999771118164,28.799999237060547,28.979999542236328,28.979999542236328,467545,0.0,0.0,0.0020704407949891,29.375321941566007,29.499619128102538,29.928597172436515,30.72800916316904,30.563870028732943,False,False,False,False,0.9400005340576172,0.6386667887369785,0.9580001831054676,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,19.894310159629544,23.27415034573042,11.63710338808337,50.79999954223612,29.480616966710983,30.906616798864302,28.054617134557667,9.674151892842232,1.5007031650152187,0.9267699819613948,1,29.628799819946288,29.528999710083006,False,-7.0558073810354,-3.4643600921677606,30.21999931335449,False,-4.1032422213530415,-1.3%,-1.259913913955557,False,1,False,False,False,False,False,False,True,50.8,True,False,False,False,False,False,False,True,False,True,False,False,False,False,,,,,,,,,1513.HK
2026-02-27,1513.HK,28.920000076293945,29.34000015258789,28.81999969482422,29.040000915527344,29.040000915527344,908661,0.0,0.0,0.0,29.314354482286248,29.45965232700905,29.89375026040086,30.694583257275145,30.551727645360792,False,False,False,False,0.5200004577636719,0.6266668955485019,0.9400003433227528,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,19.58217224029474,21.62696839610328,11.70637124459984,46.98277137792802,29.43865353326493,30.84665352563553,28.03065354089432,9.565654833904691,1.2102280604768938,0.3004762644912608,1,29.593199844360356,29.48199977874756,False,-5.775466570156393,-2.9411736581639847,30.21999931335449,False,-3.9046936619409287,-2.6%,-2.605724601365522,False,1,False,False,False,False,False,False,True,47.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,,,,,,,,,1513.HK
2026-02-23,1539.HK,0.3799999952316284,0.4050000011920929,0.375,0.395000010728836,0.395000010728836,4326000,0.0,0.0,0.0,0.3308712154391673,0.3042441353779022,0.3018773930284063,0.3195361576080487,0.3587529501212415,False,False,False,False,0.0300000011920928,0.0168000002702077,0.0252000004053115,0.3700000047683716,0.3899999856948852,0.4050000011920929,0.09,0.2419999986886978,0.2300000041723251,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.3650000095367431,0.3149999976158142,False,29.356408457388632,47.33728593247503,6.804729893087234,78.80184230534279,0.3064330659700602,0.3542330659819812,0.2586330659581393,31.19767761393685,2.2477964251154163,0.5715392592234134,1,0.2919799995422363,0.2896999955177307,True,21.538469297646355,43.6363644245242,0.3799999952316284,True,3.947372548798152,-25.9%,-25.897799540740984,True,2,True,True,False,True,True,True,True,78.8,True,True,True,True,False,False,False,True,False,False,False,False,False,False,HH,LHHLHHHLHH,2026-02-11,2026-02-12,HHHLLH,2026-02-24,2026-02-25,,1539.HK
2026-02-24,1579.HK,16.709999084472656,17.0,16.229999542236328,16.56999969482422,16.56999969482422,5638259,0.0,0.0,-0.0156910219475169,16.26135401821519,15.57692273794295,14.546915223466137,13.866733969964551,13.630173977330353,True,True,True,False,0.7700004577636719,0.5849998593330384,0.8774997889995577,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,51.61532220354,29.32644500441649,5.59585474818156,65.7355643985023,15.681862822234107,16.96786259716697,14.395863047301248,16.40110986189142,1.111102970511545,0.022146789188874,1,14.046599922180176,15.590499830245973,True,33.413845354569524,23.84155121897467,16.899999618530273,False,-1.95266231452586,-33.5%,-33.50020400583159,False,1,False,False,False,False,False,True,True,65.7,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,,,,,,,1579.HK
2026-02-27,1579.HK,16.940000534057617,16.959999084472656,16.049999237060547,16.309999465942383,16.309999465942383,4818000,0.0,0.0,0.0,16.424002066799193,15.832650601598122,14.785907688424354,14.02970150552413,13.70221486940067,False,True,True,False,0.9099998474121094,0.6076469982371612,0.9114704973557416,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,57.6966046969578,30.139739005380346,8.08384721031188,63.34912997920144,15.93176933067809,17.28476930397521,14.57876935738097,16.984930489695124,0.4927809187176313,0.208195207670445,1,14.304399890899658,15.873999738693238,True,32.278990809920856,20.9043717025243,17.329999923706055,False,-5.885749926452064,-32.4%,-32.408043683471085,True,2,False,True,True,False,False,True,True,63.3,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,1579.HK
2026-02-23,1611.HK,2.3399999141693115,2.5199999809265137,2.3399999141693115,2.440000057220459,2.440000057220459,1217000,0.0,0.0,-0.0573770908282915,2.421956167564726,2.531716598880769,2.852634805359441,3.3070210519981247,3.3651142138622707,False,False,False,False,0.1800000667572021,0.1193333307902018,0.1789999961853028,2.190000057220459,2.400000095367432,2.619999885559082,0.2,2.119999885559082,2.119999885559082,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,2.5999999046325684,2.2799999713897705,False,36.58801801289603,16.52541880599361,30.932215675476737,38.62069078914917,2.5121946712333125,2.8261946340400144,2.1981947084266107,24.99805977635879,0.3627541475730041,0.658936414453591,1,2.753599991798401,2.5215000033378603,False,-19.999996873198917,-16.438356388082727,3.0,False,-18.66666475931803,-6.8%,-6.812276983214261,False,1,False,False,False,False,False,True,False,38.6,True,False,False,False,False,False,False,True,False,False,False,False,False,False,LH,LHLLLHHLLH,2026-02-12,2026-02-13,LHLLHH,2026-02-24,2026-02-26,,1611.HK
2026-02-25,1611.HK,2.289999961853028,2.430000066757202,2.289999961853028,2.380000114440918,2.380000114440918,1988500,0.0,0.0,-0.0336135118814591,2.3946979454859294,2.4993327481446665,2.81290125936278,3.268923962964178,3.3487663118383333,False,False,False,False,0.1400001049041743,0.1300000190734863,0.1950000286102295,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,39.64901277693254,16.182566497758792,28.21576939997566,44.36620285860501,2.4804586840638536,2.816458673573436,2.144458694554271,27.091762637956755,0.4653800381222457,0.6738720143804093,1,2.722799997329712,2.482000005245209,False,-22.977340435275178,-12.499996712979168,3.0,False,-20.6666628519694,-7.3%,-7.338351832641321,True,2,True,True,False,False,False,True,False,44.4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,1611.HK
2026-02-26,1611.HK,2.5,2.619999885559082,2.390000104904175,2.400000095367432,2.400000095367432,2525056,0.0,0.0,-0.0416667246156247,2.395661972737112,2.490695126164037,2.796709056853158,3.251717549744441,3.34120642166725,False,False,False,False,0.2299997806549072,0.123571446963719,0.1853571704455784,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,2.5199999809265137,2.190000057220459,False,37.85647565258199,23.293159962492624,21.28514890676466,50.78124912688524,2.4727959613308608,2.8087959269985854,2.136795995663136,27.175712911379,0.2903556199826514,1.5337840202391388,1,2.708400001525879,2.457000005245209,False,-23.07691719875275,-16.955017015578616,3.0,False,-19.999996821085595,-8.1%,-8.076760214856337,True,2,True,True,False,True,False,True,True,50.8,True,False,True,True,True,False,False,True,False,False,False,False,False,False,HH,LHHLLHLLHH,2026-02-23,2026-02-24,,,,,1611.HK
2026-02-27,1611.HK,2.4100000858306885,2.4200000762939453,2.289999961853028,2.299999952316284,2.299999952316284,1409500,0.0,0.0,0.0,2.378268878115143,2.474112937133798,2.777230268439947,3.2328716567260614,3.332909955776007,False,False,False,False,0.1300001144409175,0.1242857319968087,0.1864285979952131,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,33.964503133768275,23.387083904304152,22.98387771280445,48.87218166417941,2.4563391985675675,2.792339164235292,2.120339232899843,27.357782334269267,0.7321140619984893,0.5108283603169284,1,2.692000002861023,2.4305000066757203,False,-26.28205010641722,-23.076924917045886,2.890000104904175,False,-20.415229452299748,-8.5%,-8.45622873328118,False,1,False,False,False,False,False,True,True,48.9,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,,,,,,,1611.HK
2026-02-23,1617.HK,0.3350000083446502,0.375,0.324999988079071,0.3549999892711639,0.3549999892711639,53496000,0.0,0.0,0.7746479275254512,0.316658092679675,0.2545981735917023,0.1917287829608146,0.1575706777633652,0.1308840581904027,True,True,True,False,0.050000011920929,0.0453333353002866,0.0680000029504299,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,76.35712853327801,47.28773309926797,9.31603514769079,71.95121929058355,0.2627688713802611,0.3551688746048724,0.1703688681556498,70.32796749421382,1.0684065579931588,0.3129814780879013,1,0.1590799991786479,0.2348999980837106,True,222.7272647225168,248.03921167596596,0.5099999904632568,False,-30.392157664806856,-65.5%,-65.45440915623755,False,1,False,False,False,True,False,True,True,72.0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,1617.HK
2026-02-24,1617.HK,0.3700000047683716,0.5,0.3499999940395355,0.4900000095367431,0.4900000095367431,104797900,0.0,0.0,0.2857142509593915,0.3481748048355055,0.2750678984564885,0.2034256938069295,0.1641534368083826,0.1337455398744373,True,True,True,False,0.1500000059604644,0.0479285732976028,0.0718928599464042,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,76.9717668887397,52.34693508745743,8.061222300547922,77.74193621264783,0.2844099321570689,0.3909099356439406,0.1779099286701972,74.89190175542517,1.9260641148193,1.1831457330976998,1,0.1666799993813037,0.2527999985963106,True,345.454556538054,333.62833457169023,0.5099999904632568,False,-3.921564960883001,-66.5%,-66.48659326638142,False,1,False,False,False,True,False,True,True,77.7,True,True,False,True,False,False,False,True,False,False,False,False,False,False,,,,,,,,,1617.HK
2026-02-25,1617.HK,0.5,0.5400000214576721,0.4449999928474426,0.449999988079071,0.449999988079071,63669900,0.0,0.0,0.400000026490954,0.3666884745161538,0.2902793845106261,0.2130952739744644,0.169813764556317,0.1362654956370241,True,True,True,False,0.0950000286102294,0.0515333369374275,0.0773000054061413,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,77.12705899961661,51.24520889871034,7.567047585428248,71.79080659793162,0.3001804136734501,0.4153804198902145,0.1849804074566856,76.75384600014861,1.426090441828316,0.3469179713398536,1,0.1734999991953372,0.2688499983400106,True,312.844035693887,309.09090047040274,0.5099999904632568,False,-11.76470656983445,-67.8%,-67.8209725208932,True,2,True,True,False,True,False,True,True,71.8,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,1617.HK
2026-02-26,1617.HK,0.4600000083446502,0.6700000166893005,0.4600000083446502,0.6399999856948853,0.6399999856948853,144268400,0.0,0.0,-0.0156249854480844,0.4163814765486504,0.3206898715701269,0.2298366352184025,0.1791243827966847,0.1402793162749353,True,True,True,False,0.2100000083446503,0.0542857183941773,0.0814285775912659,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,77.36890068518032,52.49597131778625,6.360706576540638,79.08978944604853,0.3325441824373963,0.4684441918608907,0.196644173013902,81.73350586223435,2.351503250460936,1.6569042761919113,1,0.1841999989748,0.2946999974548816,True,509.5238149301268,456.5217165955982,0.5400000214576721,True,18.51851115992069,-69.0%,-69.04367707545525,True,2,True,True,True,True,True,True,True,79.1,True,True,True,True,False,False,False,True,False,False,False,False,False,False,,,,,,,,,1617.HK
2026-02-27,1617.HK,0.6000000238418579,0.7400000095367432,0.5699999928474426,0.6299999952316284,0.6299999952316284,102952000,0.0,0.0,0.0,0.4552212072182827,0.3475864040624314,0.2455293160032349,0.1880526127458915,0.1441814730793711,True,True,True,False,0.1700000166893005,0.0653571486473083,0.0980357229709625,0.5699999928474426,0.6299999952316284,0.7400000095367432,0.3,0.1809999942779541,0.1150000020861625,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.5099999904632568,0.3149999976158142,False,77.93915298663538,51.71919412775596,5.372491589570683,77.91410989103413,0.3608733074654184,0.5122733192432962,0.2094732956875406,83.90757013381271,1.949537483564336,0.8214036493167735,1,0.1946399988234042,0.319949997216463,True,483.3333137870576,472.7272714957721,0.6700000166893005,False,-5.970152307656038,-69.7%,-69.70861965476774,False,1,False,False,False,True,False,True,True,77.9,True,True,False,True,False,False,False,True,False,False,False,False,False,False,HH,HHHLHHHLHH,2026-02-10,2026-02-20,HHHLLH,2026-02-28,2026-03-01,,1617.HK
2026-02-23,0163.HK,0.1990000009536743,0.2000000029802322,0.1979999989271164,0.1990000009536743,0.1990000009536743,940000,0.0,0.0,0.1658291065952686,0.1991090965570917,0.1994662408013627,0.1994392851231754,0.2001717581343113,0.2227657050642271,False,False,False,True,0.0020000040531158,0.0049375053495168,0.0074062580242753,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,38.08739656584085,19.17808526764197,9.589052840087668,47.0588209513592,0.1994315096589798,0.2106315204354996,0.18823149888246,11.23193701503976,0.2523485090236463,0.6402391261312462,1,0.1996399998664855,0.1997000008821487,False,-0.5000010058283657,1.5306153868026184,0.2090000063180923,False,-4.784691417280757,21.1%,21.134370264982174,True,2,False,False,True,True,False,True,True,47.1,True,False,False,True,True,False,False,True,False,True,False,False,True,False,,,,,,,,,163.HK
2026-02-24,0163.HK,0.2029999941587448,0.2060000002384185,0.1990000009536743,0.2000000029802322,0.2000000029802322,760000,0.0,0.0,0.1599999493360524,0.1992710795431173,0.1995126549038731,0.1994612740587462,0.2001683570421513,0.2225843050476215,False,False,False,True,0.0069999992847442,0.0048666715621948,0.0073000073432922,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,38.46618801512572,23.6111197344614,9.722234294912866,43.7500203726495,0.1994856518800515,0.2107856613691109,0.188185642390992,11.329145111503086,0.1081501284154813,0.2023590176511977,1,0.1995999997854232,0.1997000008821487,True,-0.99010098192007,1.0101030626025491,0.2090000063180923,False,-4.306221562578482,24.5%,24.483208735475603,True,2,False,False,True,False,False,True,True,43.8,True,False,False,True,True,False,False,True,False,False,False,False,True,False,,,,,,,,,163.HK
2026-02-25,0163.HK,0.2010000050067901,0.2060000002384185,0.2010000050067901,0.2049999982118606,0.2049999982118606,300000,0.0,0.0,0.1317072943801469,0.2003127011192524,0.1999898151915242,0.1996784789274958,0.2002640331049178,0.2224441910489302,False,False,False,True,0.0049999952316283,0.0050625037401914,0.0075937556102871,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,37.81401601050193,18.57143100426929,10.000012772414395,47.05882095135906,0.2000108277211761,0.211510836125431,0.1885108193169212,11.49938584353686,1.6738148262406696,0.7967356693769564,1,0.1997199997305869,0.1999500006437301,True,3.0150739846393604,1.990046321110972,0.2090000063180923,False,-1.9138794188091013,28.0%,28.026041073827,True,2,False,False,True,False,False,True,True,47.1,True,False,False,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,163.HK
2026-02-26,0163.HK,0.2080000042915344,0.2080000042915344,0.2039999961853027,0.2039999961853027,0.2039999961853027,680000,0.0,0.0,0.137254890502759,0.2009831184039888,0.2003385265822875,0.1998479501925079,0.2003380125718561,0.2222972253528057,False,False,False,True,0.0040000081062316,0.0048750042915344,0.0073125064373016,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,40.57592493211438,23.43750400177324,4.687505456963558,57.1428343349915,0.2003907485272834,0.211590757813687,0.1891907392408797,11.178170019040316,1.2660361610552495,0.0554485902661943,1,0.1998399996757507,0.2000500001013278,True,3.030301661968648,0.4926118499175418,0.2090000063180923,False,-2.392349273511363,31.4%,31.378788670190502,True,2,False,False,False,False,False,True,True,57.1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,,,,,,,,,163.HK
2026-02-27,0163.HK,0.2039999961853027,0.2349999994039535,0.2039999961853027,0.2319999933242797,0.2319999933242797,7090006,0.0,0.0,0.0,0.206622550207678,0.2030916976033303,0.201108814629048,0.2009649824877457,0.2223745382450087,False,False,False,False,0.0310000032186507,0.0045333375533421,0.0068000063300132,0.2039999961853027,0.2319999933242797,0.2349999994039535,0.15,0.1940000057220459,0.1940000057220459,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.2090000063180923,0.1940000057220459,False,43.76856914943432,46.5908875396574,3.4090955272163117,77.77774711697222,0.203401152793664,0.2167011618654909,0.190101143721837,13.077614250612283,3.8943295693665303,4.05219505308497,0,0.2005999994277953,0.2016999997198581,True,19.587621897639732,13.170729438014684,0.2090000063180923,True,11.004778139184388,34.7%,34.65706657027925,True,2,False,False,True,True,True,True,True,77.8,False,False,False,True,False,False,False,True,False,True,False,False,False,False,HH,HHLLLHLLHH,2026-01-30,2026-02-11,HHHLLH,2026-02-28,2026-03-01,,163.HK
