Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_50,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,BOSS1,bullish_count,bullish_ratio,strong_bullish,medium_bullish,weak_bullish
2025-09-19,1548.HK,17.309999465942383,17.559999465942383,16.860000610351562,17.059999465942383,17.059999465942383,11608334,0.0,0.0,17.207091023038473,17.32048650235097,16.925662780657095,15.776849174369849,14.27942489404975,False,False,False,False,LH,LHLLHH,15.359999656677246,2025-09-26,17.65999984741211,2025-10-08,True,5,0.83,3,2,0
2025-09-29,1288.HK,5.210000038146973,5.309999942779541,5.179999828338623,5.260000228881836,5.260000228881836,162764386,0.0,0.0,5.273491548870376,5.332165726173521,5.343260817884056,5.214508199014158,4.674363919241678,False,False,False,False,LH,LHLLHH,5.050000190734863,2025-10-08,5.590000152587891,2025-10-17,True,6,0.86,3,2,1
