Date,sno,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_10,Capital Gains
2025-10-07,ZWS,47.18000030517578,47.70000076293945,46.72999954223633,47.220001220703125,862300,0.0,0.0,46.95123113535303,46.60890880516591,44.96719238903218,42.28431675134934,38.40614910569735,True,True,True,True,
2025-10-07,ZTR,6.570000171661377,6.639999866485596,6.570000171661377,6.639999866485596,134000,0.0,0.0,6.47216442428297,6.379695431959672,6.274915944527724,6.133516748890632,5.808791406596416,True,True,True,True,
2025-10-07,ZK,30.040000915527344,30.09000015258789,29.354999542236328,29.46999931335449,306700,0.0,0.0,29.7146637664491,29.600966945667817,29.219960661762684,28.339615417989585,26.773275757768413,True,True,True,True,
2025-10-07,YUM,148.33999633789062,148.52999877929688,144.75,146.72000122070312,1657100,0.0,0.0,149.8590104311659,149.17574897794557,147.78247091633725,146.5110048666576,142.6051101743519,True,True,True,True,
2025-10-07,XOM,114.06999969482422,114.51000213623048,111.73999786376952,114.26000213623048,11940500,0.0,0.0,113.5684819400226,113.09935671669366,111.72750274999918,110.313340932311,109.0128227316717,True,True,True,True,
2025-10-07,WTS,283.0599975585937,283.95001220703125,276.6499938964844,278.0299987792969,131400,0.0,0.0,279.778857486668,278.9958468682949,273.1783656289127,260.5261682795877,236.46693900439607,True,True,True,True,
2025-10-07,WPC,68.19999694824219,68.55999755859375,67.87999725341797,68.20999908447266,937700,0.0,0.0,67.91951327409846,67.28001640408833,65.97299382903921,64.05841560090566,60.581324628258784,True,True,True,True,
2025-10-07,WNS,76.29000091552734,76.33999633789062,76.2699966430664,76.29000091552734,1230700,0.0,0.0,76.21425953667382,75.98392075271853,74.57823396204509,71.07028336117776,64.867877455422,True,True,True,True,
2025-10-07,WMT,102.37999725341795,103.25,100.9499969482422,103.23999786376952,15536000,0.0,0.0,102.6223312747306,102.19642330928238,100.86616972757712,98.83404186891858,92.03156052028,True,True,True,True,
2025-10-07,WIW,8.930000305175781,8.970000267028809,8.90999984741211,8.949999809265137,352200,0.0,0.0,8.901493961702437,8.877254419759192,8.797103284146834,8.657350281620538,8.361698629876546,True,True,True,True,
2025-10-07,WIA,8.460000038146973,8.510000228881836,8.4399995803833,8.5,28300,0.0,0.0,8.426979024786515,8.396001589400749,8.33510640323584,8.232492060060522,7.989843493849848,True,True,True,True,
2025-10-07,WES,38.13999938964844,38.619998931884766,38.0099983215332,38.59999847412109,1511600,0.0,0.0,38.68200006838733,38.653738342105655,38.568534576010165,38.321916244426816,37.01936341390146,True,True,True,True,
2025-10-07,WELL,173.86000061035156,174.0,171.7899932861328,173.0,2241600,0.0,0.0,174.0055866124283,171.850629208243,167.80623712777333,161.83964391645196,146.89369950896244,True,True,True,True,
2025-10-07,WEC,114.75,115.9000015258789,114.54000091552734,115.1999969482422,1731000,0.0,0.0,113.21117095263156,111.69666865397156,109.77686307765482,107.7139153244536,101.99375294859227,True,True,True,True,
2025-10-07,WEA,11.3100004196167,11.34000015258789,11.170000076293944,11.229999542236328,22600,0.0,0.0,11.246511316362875,11.193431383708145,11.036915495286182,10.846274906370356,10.523171643668892,True,True,True,True,
2025-10-07,WCC,219.5,220.91000366210932,209.97999572753903,213.97999572753903,419900,0.0,0.0,214.11213380758736,213.7629468248076,210.4371399288952,201.52369302355663,187.44189938830448,True,True,True,True,
2025-10-07,VTR,69.25,69.44999694824219,68.41999816894531,68.8499984741211,1494100,0.0,0.0,69.03298522269829,68.54089355747031,67.65904693454004,66.46234420506944,63.0011229660056,True,True,True,True,
2025-10-07,VTN,11.109999656677246,11.130000114440918,11.079999923706056,11.100000381469728,40400,0.0,0.0,11.004395161981538,10.821824298131046,10.562909292847166,10.363609444001645,10.16621400314909,True,True,True,True,
2025-10-07,VPV,10.470000267028809,10.470000267028809,10.329999923706056,10.34000015258789,45400,0.0,0.0,10.388468236272658,10.318205872051342,10.15523858029301,10.010627409326048,9.865385301764634,True,True,True,True,
2025-10-07,VNO,41.2599983215332,41.61000061035156,40.52000045776367,40.54999923706055,940700,0.0,0.0,40.91747412431819,40.67606776254773,39.9047261037264,39.28504373433724,37.70609114237971,True,True,True,True,
2025-10-07,VMO,9.59000015258789,9.59000015258789,9.520000457763672,9.539999961853027,332000,0.0,0.0,9.577984340920992,9.501982580696096,9.34110213286584,9.215654086353156,9.10466671547463,True,True,True,True,
2025-10-07,VMC,305.7799987792969,307.3900146484375,299.7699890136719,300.8999938964844,636100,0.0,0.0,301.6503324633467,298.6103188635629,291.4521795991112,281.65451700399785,267.56428915988187,True,True,True,True,
2025-10-07,VLT,11.3100004196167,11.399999618530272,11.210000038146973,11.399999618530272,21700,0.0,0.0,11.290629868591926,11.236000118906407,11.086470436474922,10.848302312474583,10.404511487720836,True,True,True,True,
2025-10-07,VKQ,9.579999923706056,9.640000343322754,9.5600004196167,9.579999923706056,211800,0.0,0.0,9.594090805299306,9.51389080911339,9.344214541921572,9.22622807421064,9.131915406878594,True,True,True,True,
