index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,WLow,WLDate,WHigh,WHDate,HHHL,SNO
2025-11-25,6100.HK,3.660000085830689,3.7100000381469727,3.5799999237060547,3.630000114440918,3.630000114440918,827400,0.0,0.0,3.5799052816960293,3.5241424873680987,3.559068771996996,3.655186105581724,3.666495231669603,False,False,False,False,0.1300001144409179,0.1505555709203084,0.2258333563804627,LH,LHLLHHHLHH,3.450000047683716,2025-12-01,3.920000076293945,2025-12-08,4.0,0.16,3.450000047683716,3.150000095367432,SB1-2025/11/25,False,False,True,False,False,False,False,False,False,False,False,True,1.0,5,3,0.0,2.0,True,3.73,4.0,4.27,4.54,4.0,2025-12-08,3.680000066757202,2025-12-15,False,6100.HK
2025-12-11,6100.HK,3.799999952316284,3.869999885559082,3.700000047683716,3.859999895095825,3.859999895095825,847600,0.0,0.0,3.799910899628285,3.705973321075973,3.644708695404272,3.681339932236836,3.676346616585409,False,False,True,False,0.1699998378753662,0.129375085234642,0.1940626278519631,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/11/25,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,0.0,,0.0,,False,6100.HK
2026-01-05,6100.HK,3.9800000190734863,4.019999980926514,3.869999885559082,3.930000066757202,3.930000066757202,1340600,0.0,0.0,3.947767759044547,3.871861241692002,3.760796431380689,3.737817339364836,3.700842058013577,True,True,True,False,0.1500000953674316,0.1550000376171537,0.2325000564257305,LH,LHLLHHHLHH,3.5999999046325684,2026-01-08,4.369999885559082,2026-01-14,4.5,0.25,3.7200000286102295,3.680000066757202,SB1-2026/01/05,True,True,True,False,False,False,False,False,False,False,False,True,1.0,4,2,1.0,1.0,True,4.05,4.5,4.95,5.4,4.5,2026-01-14,4.130000114440918,2026-01-15,False,6100.HK
2025-12-09,0081.HK,2.240000009536743,2.240000009536743,1.9800000190734863,2.0299999713897705,2.0299999713897705,43924000,0.0,0.0,2.283902024424806,2.329795188675275,2.331748557822535,2.259301541101477,2.094600469315015,False,False,False,False,0.2599999904632568,0.0882353361915139,0.1323530042872709,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/10/27,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,0.0,,0.0,,False,81.HK
2025-12-16,0863.HK,17.979999542236328,17.979999542236328,17.270000457763672,17.719999313354492,17.719999313354492,2897477,0.0,0.0,18.011491701726627,17.456745519881036,16.833838590484376,16.063939006406237,13.592983279797792,True,True,True,False,0.7099990844726562,0.7264284406389511,1.0896426609584269,,,15.859999656677246,2025-12-30,19.96999931335449,2026-01-14,20.18000030517578,0.27,15.960000038146973,15.199999809265137,SB1-2025/12/16,True,True,True,False,False,False,False,False,False,False,False,True,1.0,9,4,2.0,3.0,True,18.02,20.18000030517578,22.340000610351563,24.500000915527345,0.0,,0.0,,False,863.HK
2026-01-20,0863.HK,18.309999465942383,18.32999992370605,17.0,17.0,17.0,2910519,0.0,0.0,18.283542005997354,17.967824951500994,17.401850250726035,16.627431502161198,14.20253105314327,True,True,True,False,1.3299999237060511,0.6637498140335085,0.9956247210502628,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/12/16,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,0.0,,0.0,,False,863.HK
2025-12-11,0909.HK,3.190000057220459,3.190000057220459,3.039999961853028,3.059999942779541,3.059999942779541,7933000,0.0,0.0,3.1420495747514288,3.180148479510124,3.2654071649753065,3.2970630492990503,3.1346196831942925,False,False,False,False,0.1500000953674312,0.1052941434523638,0.1579412151785457,LH,LHLLHHHLHH,2.900000095367432,2025-12-18,3.3499999046325684,2026-01-02,3.4100000858306885,0.18,2.950000047683716,2.950000047683716,SB1-2025/12/11,False,False,False,False,False,False,False,False,False,False,False,True,0.83,5,1,4.0,0.0,True,3.16,3.4100000858306885,3.660000171661377,3.910000257492065,3.4100000858306885,2026-01-02,3.2300000190734863,2026-01-05,False,909.HK
2025-12-11,9676.HK,7.28000020980835,7.28000020980835,7.0,7.050000190734863,7.050000190734863,390900,0.0,0.0,7.333314752336554,7.514042737360359,7.701727460401881,7.740457243277134,8.809892321658124,False,False,False,False,0.2800002098083496,0.2029411372016458,0.3044117058024687,LH,LHLLHHHLHH,6.409999847412109,2025-12-16,7.380000114440918,2025-12-30,7.71999979019165,0.2,6.809999942779541,6.809999942779541,SB1-2025/12/11,False,False,False,False,False,False,False,False,False,False,False,True,0.71,5,2,0.0,3.0,True,7.06,7.71999979019165,8.379999580383302,9.039999370574952,7.71999979019165,2025-12-30,7.0,2026-01-05,False,9676.HK
2026-01-05,9676.HK,7.0,7.539999961853027,7.0,7.199999809265137,7.199999809265137,822128,0.0,0.0,7.2593891961687165,7.301330468002316,7.495647043708406,7.61399233493089,8.657002268640056,False,False,False,False,0.5399999618530273,0.2913332939147949,0.4369999408721923,HL,HLHHHLHHHL,8.670000076293945,2026-01-13,8.140000343322754,2026-01-14,7.840000152587891,-0.1,6.989999771118164,6.409999847412109,BY1-2025/12/11,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,7.840000152587891,2026-01-14,9.029999732971191,2026-01-16,True,9676.HK
2025-12-23,0975.HK,11.199999809265137,11.260000228881836,10.800000190734863,11.0,11.0,1057773,0.0,0.0,10.79015943861888,10.763721628769485,10.804276598241184,10.316287768098611,9.163341320703337,False,False,False,False,0.4600000381469726,0.4055555661519368,0.6083333492279052,LH,LHLLHHHLLH,10.199999809265137,2025-12-30,11.59000015258789,2026-01-08,11.789999961853027,0.16,10.270000457763672,9.869999885559082,SB1-2025/12/23,True,True,True,False,False,False,False,False,False,False,False,True,0.8,4,2,0.0,2.0,True,10.99,11.789999961853027,12.589999923706054,13.389999885559082,11.789999961853027,2026-01-08,11.06999969482422,2026-01-09,False,975.HK
2026-01-02,0990.HK,0.699999988079071,0.7400000095367432,0.699999988079071,0.7200000286102295,0.7200000286102295,16854000,0.0,0.0,0.7111898361510673,0.7153857140551874,0.7280674499369914,0.7250542682130882,0.6476358751586674,False,False,False,False,0.0400000214576721,0.0317647071445689,0.0476470607168534,LH,LHLLHHHLLH,0.6700000166893005,2026-01-08,0.949999988079071,2026-01-22,0.959999978542328,0.43,0.6700000166893005,0.6600000262260437,SB1-2026/01/02,True,True,True,False,False,False,False,False,False,False,False,True,1.0,10,4,4.0,2.0,True,0.81,0.959999978542328,1.109999957084656,1.259999935626984,0.959999978542328,2026-01-22,0.8700000047683716,2026-01-23,False,990.HK
2025-11-26,9996.HK,5.539999961853027,5.539999961853027,5.260000228881836,5.309999942779541,5.309999942779541,431000,0.0,0.0,5.511484634136769,5.72132538343463,6.141963337163452,6.39142684419476,5.91405364132866,False,False,False,False,0.2799997329711914,0.2231249809265136,0.3346874713897705,LH,LHLLHHHLHH,5.099999904632568,2025-12-02,6.099999904632568,2025-12-15,6.340000152587891,0.24,5.159999847412109,5.159999847412109,SB1-2025/11/26,False,False,False,False,False,False,False,False,False,False,False,True,0.78,7,1,4.0,2.0,True,5.72,6.340000152587891,6.9600003051757815,7.580000457763672,6.340000152587891,2025-12-15,5.639999866485596,2025-12-16,False,9996.HK
2025-12-16,9996.HK,6.050000190734863,6.050000190734863,5.639999866485596,5.820000171661377,5.820000171661377,1032000,0.0,0.0,5.817355779617509,5.738305772742455,5.949346842376145,6.21560171310902,5.886987281236733,False,False,False,False,0.4100003242492676,0.2513333320617675,0.3769999980926513,HL,HLHHHLHHHL,6.53000020980835,2025-12-29,6.119999885559082,2026-01-02,6.010000228881836,-0.08,5.5,5.099999904632568,BY1-2025/11/26,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,6.010000228881836,2026-01-02,7.369999885559082,2026-01-15,True,9996.HK
