index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WLDate,WHigh,WHDate,HHHL,SNO
2026-01-21,3808.HK,28.299999237060547,32.7400016784668,28.100000381469727,32.2400016784668,32.2400016784668,96245873,0.0,0.0,29.64826597298166,28.981705172800137,28.078427643423662,26.625811170603225,24.158593298199,True,True,True,False,4.64000129699707,0.9949998855590808,1.4924998283386213,HL,HLHHHLHHHL,33.79999923706055,2026-01-23,32.65999984741211,2026-01-26,32.060001373291016,-0.05,27.15999984741211,26.040000915527344,TP2-2025/11/25,True,True,True,False,False,True,False,False,False,False,False,False,0.0,0,0,False,32.060001373291016,2026-01-26,37.18000030517578,2026-01-29,True,3808.HK
2026-01-16,1787.HK,42.13999938964844,42.619998931884766,41.2599983215332,42.220001220703125,42.220001220703125,12354610,0.0,0.0,40.27954526832154,38.2042348596428,36.32490419281,34.21370754876868,28.747337120138223,True,True,True,False,1.3600006103515625,1.5023525462431062,2.2535288193646594,HL,HLHHHLHHHL,46.58000183105469,2026-01-21,45.47999954223633,2026-01-22,44.060001373291016,-0.05,34.02000045776367,33.86000061035156,,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,44.060001373291016,2026-01-22,48.93999862670898,2026-01-26,True,1787.HK
2026-01-19,0659.HK,8.430000305175781,8.4399995803833,8.260000228881836,8.390000343322754,8.390000343322754,2194546,0.0,0.0,8.035790079081416,7.842650853575499,7.721182751055335,7.560670728853568,7.257789470568509,True,True,True,False,0.1799993515014648,0.1179999033610026,0.1769998550415039,HL,HLHHHLHHHL,8.90999984741211,2026-01-26,8.850000381469727,2026-01-27,8.680000305175781,-0.03,7.380000114440918,7.380000114440918,,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,8.680000305175781,2026-01-27,9.18000030517578,2026-01-29,True,659.HK
2026-01-14,0083.HK,11.25,11.279999732971191,11.0600004196167,11.199999809265137,11.199999809265137,11604867,0.0,0.0,10.827764181055697,10.643847099349594,10.44272021267714,10.089600000831732,9.353980445893573,True,True,True,False,0.2199993133544922,0.2183330853780107,0.3274996280670161,HL,HLHHHLHHHL,11.600000381469728,2026-01-16,11.289999961853027,2026-01-20,11.199999809265137,-0.03,10.199999809265137,10.170000076293944,,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,11.199999809265137,2026-01-20,11.68000030517578,2026-01-22,True,83.HK
