index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily_Range,Avg_Range,Turn_Threshold,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,LLLow,HHClose,HHHigh,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,classification,PATTERN,LLDate,HHDate,BOSS_STATUS,SNO
2025-12-16,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.0737499594688415,0.1106249392032623,5.488797669467406,5.519177783873952,5.529820783539128,5.513893628433488,5.415420505809125,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-17,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.0762499570846557,0.1143749356269836,5.470834432561622,5.507944921492356,5.524337610321342,5.511440286612737,5.4152179509141165,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-18,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.0805882566115435,0.1208823849173153,5.456137238729617,5.497688829752638,5.519069463504254,5.50903552581814,5.415017010002336,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-19,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.0829411955440745,0.1244117933161118,5.444112261957978,5.488324572077244,5.514007910679992,5.506678384049178,5.414817670213357,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-20,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.0870588527006261,0.1305882790509392,5.434273644599362,5.47977459767797,5.509144850123349,5.504367918354849,5.414619918789231,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-21,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.0905882610994226,0.135882391649134,5.426223866760495,5.4719680993134165,5.504472497823829,5.502103204456448,5.414423743073664,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-22,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.0935294487897087,0.1402941731845631,5.419637684892331,5.464840426893606,5.499983375026251,5.499883336377817,5.41422913051121,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-23,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.0976471059462603,0.1464706589193905,5.41424899063656,5.458332552075519,5.495670296259951,5.497707426082921,5.414036068646463,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-24,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.1011765423943014,0.1517648135914522,5.409840058972748,5.452390579415526,5.491526357837428,5.495574603120597,5.413844545123268,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-25,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.105000098546346,0.157500147819519,5.40623275124781,5.446965300030315,5.487544926804023,5.49348401427634,5.413654547683924,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-26,1186.HK,5.510000228881836,5.510000228881836,5.389999866485596,5.389999866485596,5.389999866485596,5512900,0.0,0.0,0.1200003623962402,0.1050001250372992,0.1575001875559488,5.403281317654679,5.442011784069905,5.483719630320947,5.491434823230978,5.413466064168399,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1186.HK
2025-12-21,1199.HK,5.809999942779541,5.900000095367432,5.739999771118164,5.769999980926514,5.769999980926514,3824005,0.0,0.0,0.1600003242492675,0.1105883261736701,0.1658824892605052,5.794947408261596,5.797405007741586,5.766798435595923,5.641310333580226,5.31229818508811,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1199.HK
2025-12-22,1199.HK,5.809999942779541,5.900000095367432,5.739999771118164,5.769999980926514,5.769999980926514,3824005,0.0,0.0,0.1600003242492675,0.1164707015542423,0.1747060523313634,5.790411512382489,5.795021961931581,5.766923986393201,5.643858643428668,5.315945211349771,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1199.HK
2025-12-23,1199.HK,5.809999942779541,5.900000095367432,5.739999771118164,5.769999980926514,5.769999980926514,3824005,0.0,0.0,0.1600003242492675,0.1223530769348144,0.1835296154022216,5.78670032484504,5.792846137496358,5.7670446136298015,5.646356491695951,5.319563177641219,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1199.HK
2025-12-24,1199.HK,5.809999942779541,5.900000095367432,5.739999771118164,5.769999980926514,5.769999980926514,3824005,0.0,0.0,0.1600003242492675,0.1316668192545572,0.1975002288818359,5.783663898678034,5.790859515185938,5.767160510386535,5.648804877621309,5.323152315516002,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1199.HK
2025-12-25,1199.HK,5.809999942779541,5.900000095367432,5.739999771118164,5.769999980926514,5.769999980926514,3824005,0.0,0.0,0.1600003242492675,0.1300001674228244,0.1950002511342366,5.781179549995938,5.78904564264164,5.767271862172417,5.651204780657055,5.32671285468262,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1199.HK
2025-12-26,1199.HK,5.809999942779541,5.900000095367432,5.739999771118164,5.769999980926514,5.769999980926514,3824005,0.0,0.0,0.1600003242492675,0.1333335240681966,0.2000002861022949,5.779146901074224,5.787389498144673,5.767378847221598,5.6535571608604105,5.330245023019224,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1199.HK
2025-12-15,1234.HK,3.4100000858306885,3.450000047683716,3.4100000858306885,3.440000057220459,3.440000057220459,277000,0.0,0.0,0.0399999618530273,0.0577778021494546,0.086666703224182,3.409463293423076,3.400484559918193,3.4262191592478963,3.502148810458693,3.676255258793101,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-16,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.056666678852505,0.0850000182787576,3.405924531874185,3.399572868177844,3.4247988041755937,3.499928044012069,3.673974341232233,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-17,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.056666678852505,0.0850000182787576,3.403029181516001,3.3987404539801336,3.4234341493022047,3.497751253138645,3.671711598313285,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-18,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.0555555688010321,0.0833333532015481,3.4006602584956687,3.3979804236257025,3.4221230103062035,3.495617567034992,3.669466885218392,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-19,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.0555555688010321,0.0833333532015481,3.39872204875176,3.397286482867309,3.420863288525732,3.493526132141312,3.667240058283617,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-20,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.0555555555555554,0.0833333333333331,3.397136240779472,3.3966528847835584,3.4196529675993963,3.491476111799982,3.665030974989757,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-21,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.0549999872843423,0.0824999809265135,3.395838761529417,3.3960743821853514,3.4184901102387992,3.4894666859208576,3.6628394939532183,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-22,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.0561110973358153,0.084166646003723,3.3947771875975548,3.3955461841609016,3.417372855127637,3.4874970506532006,3.660665474916972,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-23,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.0578947192744204,0.0868420789116306,3.393908627107849,3.3950639163994474,3.4162994139424034,3.485566418064111,3.658508778741571,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-24,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.0568420886993407,0.0852631330490111,3.3931979867071806,3.394623584965076,3.415268068489924,3.48367401582332,3.656369267396253,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-25,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.0568420761509945,0.0852631142264917,3.3926165536520885,3.39422154322065,3.4142771679571493,3.481819086894228,3.6542468039501017,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-26,1234.HK,3.450000047683716,3.450000047683716,3.390000104904175,3.390000104904175,3.390000104904175,268000,0.0,0.0,0.059999942779541,0.055263130288375,0.0828946954325625,3.392140835697922,3.3938544616279134,3.4133251262687976,3.4800008892310585,3.6521412525632817,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,1234.HK
2025-12-11,0127.HK,1.25,1.2599999904632568,1.25,1.2599999904632568,1.2599999904632568,12000,0.0,0.0,0.0099999904632568,0.0129411641289205,0.0194117461933808,1.2661129136774008,1.2769713578887836,1.289946560204417,1.2972064004464834,1.2803077954955298,False,False,False,True,1.2400000095367432,1.2599999904632568,1.2599999904632568,1.2400000095367432,1.2400000095367432,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,LH,LHLLLH,2025-12-12,2025-12-15,,127.HK
2025-12-12,0127.HK,1.25,1.2599999904632568,1.2400000095367432,1.2599999904632568,1.2599999904632568,67200,0.0,0.0,0.0199999809265136,0.0124999880790709,0.0187499821186064,1.2650014730930108,1.2754955868083029,1.28877218492045,1.296469639852756,1.2801459803159896,False,False,False,True,1.2599999904632568,1.2599999904632568,1.2400000095367432,1.2400000095367432,1.2400000095367432,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,LL,LLLHLL,2025-12-15,2025-12-16,,127.HK
2025-12-15,0127.HK,1.2599999904632568,1.2599999904632568,1.25,1.2599999904632568,1.2599999904632568,1130500,0.0,0.0,0.0099999904632568,0.0112499892711638,0.0168749839067458,1.2640921126148736,1.274148143647864,1.2876438635691874,1.2957474685777164,1.27998545450043,False,False,False,True,1.2400000095367432,1.2599999904632568,1.2599999904632568,1.2400000095367432,1.2400000095367432,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,LH,LHLLLH,2025-12-16,2025-12-17,,127.HK
2025-12-16,0127.HK,1.2400000095367432,1.2599999904632568,1.2400000095367432,1.2599999904632568,1.2599999904632568,46000,0.0,0.0,0.0199999809265136,0.0106666564941405,0.0159999847412108,1.2633480904054888,1.2729178694578982,1.2865597901140529,1.2950395977239646,1.279826207775034,False,False,False,True,1.2599999904632568,1.2599999904632568,1.2400000095367432,1.2400000095367432,1.2400000095367432,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,LL,LLLHLL,2025-12-17,2025-12-18,,127.HK
2025-12-17,0127.HK,1.2400000095367432,1.2599999904632568,1.2400000095367432,1.2599999904632568,1.2599999904632568,46000,0.0,0.0,0.0199999809265136,0.0106666564941405,0.0159999847412108,1.2627393449614466,1.2717945756322773,1.2855182293434333,1.2943457441148416,1.2796682299478483,False,False,False,True,1.2400000095367432,1.2599999904632568,1.2599999904632568,1.2400000095367432,1.2400000095367432,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,LH,LHLLLH,2025-12-18,2025-12-19,,127.HK
2025-12-18,0127.HK,1.2400000095367432,1.2599999904632568,1.2400000095367432,1.2599999904632568,1.2599999904632568,46000,0.0,0.0,0.0199999809265136,0.0118749886751174,0.0178124830126761,1.2622412805072305,1.2707689595306233,1.2845175140932303,1.2936656301811469,1.2795115109081303,False,False,False,True,1.2599999904632568,1.2599999904632568,1.2400000095367432,1.2400000095367432,1.2400000095367432,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,LL,LLLHLL,2025-12-19,2025-12-20,,127.HK
2025-12-19,0127.HK,1.2400000095367432,1.2599999904632568,1.2400000095367432,1.2599999904632568,1.2599999904632568,46000,0.0,0.0,0.0199999809265136,0.0118749886751174,0.0178124830126761,1.2618337732265077,1.2698325274378088,1.2835560425783297,1.2929989838500993,1.279356040625701,False,False,False,True,1.2400000095367432,1.2599999904632568,1.2599999904632568,1.2400000095367432,1.2400000095367432,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,LH,LHLLLH,2025-12-20,2025-12-21,,127.HK
2025-12-20,0127.HK,1.2400000095367432,1.2599999904632568,1.2400000095367432,1.2599999904632568,1.2599999904632568,46000,0.0,0.0,0.0199999809265136,0.012499988079071,0.0187499821186065,1.261500358178644,1.2689775242226304,1.282632275828719,1.2923455384364984,1.279201809150303,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,127.HK
2025-12-21,0127.HK,1.2400000095367432,1.2599999904632568,1.2400000095367432,1.2599999904632568,1.2599999904632568,46000,0.0,0.0,0.0199999809265136,0.0131249874830245,0.0196874812245368,1.2612275640485735,1.2681968691131196,1.2817447352261515,1.291705032536038,1.279048806610964,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,127.HK
2025-12-22,0127.HK,1.2400000095367432,1.2599999904632568,1.2400000095367432,1.2599999904632568,1.2599999904632568,46000,0.0,0.0,0.0199999809265136,0.0137499868869781,0.0206249803304672,1.2610043688512431,1.2674840970566097,1.280892000137411,1.2910772099207353,1.2788970232153647,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,127.HK
