index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,HFH,FlatCount,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS1,BOSS2,rolling_22_low,rolling_33_low,MA150,classification,WLow,WLDate,WHigh,WHDate,HHHL_PATTERN,HHHL,MA_20,MA_50,MA_150,MA_200,High_52W,Low_52W,Trend_Template,Depth_60D,Depth_20D,Depth_5D,Contraction_Structure,Vol_MA50,Vol_MA10,Volume_Contraction,Resistance,Breakout_Detected,VCP,SVM,MLP,RF,BOSS_PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,SNO
2026-03-30,1398.HK,6.510000228881836,6.760000228881836,6.510000228881836,6.739999771118164,6.739999771118164,342408426,0.0,0.0,0.0178042086752669,6.5623432707507225,6.497549479623621,6.425200155839204,6.321620056494607,6.028811906992581,True,True,True,True,52,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,6.159999847412109,6.159999847412109,6.181733309427897,,0.0,,0.0,,,False,6.457999992370605,6.428399972915649,6.181733309427897,6.172099983692169,6.760000228881836,4.860000133514404,True,0.1065089116347416,0.0887574498749642,0.0576923565263345,True,208915466.84,240936830.6,False,6.650000095367432,True,False,False,False,False,,,,,,,,1398.HK
2026-03-31,1398.HK,6.739999771118164,6.860000133514404,6.730000019073486,6.860000133514404,6.860000133514404,319373070,0.0,0.0,0.0,6.616462700344119,6.529066927788037,6.442251135355879,6.332281048118761,6.035434920749727,True,True,True,True,41,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,6.159999847412109,6.159999847412109,6.18773331006368,HH,6.650000095367432,2026-03-19,6.289999961853027,2026-03-23,LHLLHHHLHH,False,6.478500008583069,6.440799980163575,6.18773331006368,6.176899983882904,6.860000133514404,4.860000133514404,True,0.1195335503938667,0.1020408560464097,0.0583090506679786,True,212410651.72,257563355.9,False,6.760000228881836,True,False,False,False,False,,,,,,,,1398.HK
2026-03-31,0270.HK,7.489999771118164,7.889999866485596,7.46999979019165,7.820000171661377,7.820000171661377,33143639,0.0,0.0,0.0,7.539354845685988,7.494205803607008,7.419289441755142,7.319286816388328,7.061706062104977,True,True,True,True,39,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,7.159999847412109,7.159999847412109,7.28139999071757,HH,7.739999771118164,2026-03-26,7.329999923706055,2026-03-30,LHLLHHHLHH,False,7.461499953269959,7.406999979019165,7.28139999071757,7.1678499984741215,7.889999866485596,5.25,True,0.1596957887663328,0.0925221839577351,0.0709759128334407,True,11361158.82,14101456.2,False,7.739999771118164,True,False,False,False,False,HHHLLH,7.46999979019165,2026-04-01 00:00:00,7.820000171661377,2026-04-02 00:00:00,7.889999866485596,0.06,270.HK
2026-03-31,3988.HK,4.889999866485596,4.96999979019165,4.880000114440918,4.96999979019165,4.96999979019165,431571658,0.0,0.0,0.0,4.793178434061458,4.707512246678826,4.636724281278327,4.579769029749292,4.470787432019247,True,True,True,True,12,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,4.389999866485596,4.389999866485596,4.494799992243449,HH,4.730000019073486,2026-03-20,4.570000171661377,2026-03-23,HHLLLHHLHH,False,4.648499989509583,4.626399974822999,4.494799992243449,4.526549997329712,4.96999979019165,4.0,False,0.1247484731855841,0.1167001907828428,0.056337976819189,True,215789879.8,335867443.5,False,4.920000076293945,True,False,False,False,False,,,,,,,,3988.HK
2026-03-30,0857.HK,11.15999984741211,11.279999732971191,10.9399995803833,11.140000343322754,11.140000343322754,168917976,0.0,0.0,-0.0350090064006611,10.808885318884377,10.492921473585726,9.87440451879132,9.198033255079292,8.123204596554727,True,True,True,True,12,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,9.279999732971191,8.8100004196167,8.519800033569336,HH,11.09000015258789,2026-03-23,10.359999656677246,2026-03-25,LHHLHHHLHH,False,10.62050004005432,9.670200061798097,8.519800033569336,8.183750030994416,11.279999732971191,5.070000171661377,True,0.3031914610299328,0.1294326305593273,0.0815602923823486,False,161965165.7,169737493.3,False,11.279999732971191,False,False,False,False,False,HHHLLH,10.600000381469728,2026-03-31 00:00:00,10.75,2026-04-01 00:00:00,11.25,0.06,857.HK
2026-03-30,0939.HK,7.949999809265137,8.239999771118164,7.920000076293945,8.239999771118164,8.239999771118164,480436687,0.0,0.0,0.0182039534430999,8.057069965296822,8.010419073287343,7.951548886978049,7.8821978682394045,7.5751099213428095,True,True,True,True,62,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,7.699999809265137,7.699999809265137,7.818000005086263,,0.0,,0.0,,,False,7.979499983787536,7.940599985122681,7.818000005086263,7.867500004768371,8.5600004196167,6.019999980926514,False,0.0861649976979875,0.0655339777733694,0.0546116288549449,True,244903791.86,290300796.9,False,8.149999618530273,True,False,False,False,False,,,,,,,,939.HK
2026-03-31,0939.HK,8.270000457763672,8.390000343322754,8.239999771118164,8.390000343322754,8.390000343322754,356132108,0.0,0.0,0.0,8.117602761301537,8.043426140246945,7.9687430617366655,7.892253362795511,7.581603072115558,True,True,True,True,61,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,7.699999809265137,7.699999809265137,7.821933339436849,HH,8.149999618530273,2026-03-18,7.75,2026-03-23,HHLLHHHLHH,False,8.001500010490417,7.952999992370605,7.821933339436849,7.872950005531311,8.5600004196167,6.019999980926514,False,0.1025029914568289,0.0822408231016056,0.0560190998565169,True,246359006.12,305879578.2,False,8.239999771118164,True,False,False,False,False,,,,,,,,939.HK
