sno,TP123,TP12,TP1,TP2,TP3,TP1C,CL1,BY1,TOTAL,WR
8006.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8017.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8036.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8041.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8081.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
8095.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8136.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8186.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8200.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8203.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8219.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8227.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8250.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8270.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8277.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8286.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8293.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
8326.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8365.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8367.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
8372.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8392.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8403.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8482.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
8487.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8489.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8513.HK,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
8521.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8545.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8612.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8631.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8637.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8645.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8646.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
9689.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9933.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
9955.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
9991.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,30.0,21.0,42.0,11.0,39.0,25.0,89.0,132.0,389.0,36.76
