index,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F20D,F30D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,BOSS_PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,cl_price,tp1_price,tp2_price,tp3_price,HHHL_PATTERN,WLow,WLDate,WHigh,WHDate,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,Prediction
2026-01-16,60.75,61.150001525878906,59.79999923706055,60.5,60.5,12194402,0.0,0.0,0.0495867768595041,0.0504132105299264,57.89018880567389,56.447931813041926,55.01422034890238,53.30152407565004,49.62091273855452,True,True,True,False,1.3500022888183594,1.021875143051146,2.0437502861022923,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,34.59481373608776,45.43008552919374,11.827939126463107,75.86207236744747,56.60789979506796,59.01790002394979,54.19789956618612,8.514713450265855,2.023578408220019,1.2738653861801923,1,54.90399993896484,55.71749992370604,True,17.475728155339805,10.100089463153738,59.79999923706055,True,1.1705698526257398,,-11.77055434048363,False,1,False,False,False,True,True,True,True,75.9,True,False,False,True,False,False,0.0008014961261020571
2026-01-19,62.0,62.0,60.0,60.20000076293945,60.20000076293945,8854133,0.0,0.0,0.055647814479488,0.055647814479488,58.31015461608581,56.77419867825041,55.21758428670775,53.43812757440825,49.70520826066117,True,True,True,False,2.0,1.1441176919376137,2.2882353838752274,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,36.92598402175056,46.34758633466053,11.083106773652382,72.80702546913257,56.95000464915096,59.48500487803279,54.41500442026912,8.902546170098084,1.649309193172282,0.2345938154742744,1,55.06699996948241,55.989999961853016,True,15.658024294601637,7.692306117504956,61.150001525878906,False,-1.5535580363598345,,-12.491166973849356,False,1,False,False,False,False,False,True,True,72.8,True,False,False,False,True,False,0.013793103448275862
2026-01-20,59.79999923706055,62.150001525878906,59.09999847412109,60.84999847412109,60.84999847412109,13926303,0.0,0.0,0.0443714187451909,,58.77194440845586,57.12861605180438,55.43846327444945,53.58489729519464,49.794011369931766,True,True,True,False,3.05000305175782,1.115625143051146,2.2312502861022923,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,38.29127421978637,44.76882663849541,8.272507031199419,85.2380971411195,57.32143263248144,60.00143331912695,54.64143194583593,9.350780549496848,1.662338810254541,1.5555485887787923,1,55.24799995422362,56.35249996185301,True,17.471041255509665,7.03605999535929,62.0,False,-1.8548411707724408,,-13.463285514017532,False,1,False,False,False,True,False,True,True,85.2,True,False,False,True,False,False,0.0008014961261020571
2026-01-21,60.70000076293945,61.650001525878906,60.70000076293945,61.34999847412109,61.34999847412109,8149379,0.0,0.0,0.0358598340286426,,59.24068151130408,57.49569278417975,55.67028818424049,53.73866167497536,49.886090948451205,True,True,True,False,0.9500007629394532,1.1250002384185782,2.2500004768371564,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,40.42732956983556,44.660166128164846,6.310674038289212,87.50000883032148,57.70510556978046,60.40010640901386,55.010104730547056,9.34059755241049,1.6162538875458343,0.1203158027247954,1,55.44199989318847,56.71749992370604,True,18.780245230742267,7.349075828703731,62.150001525878906,False,-1.2872132455615517,,-14.770978442434568,False,1,False,False,False,False,False,True,True,87.5,True,False,False,False,False,False,0.0008014961261020571
2026-01-22,62.25,62.650001525878906,61.5,61.95000076293945,61.95000076293945,9996047,0.0,0.0,0.0258272551156812,,59.73328501160141,57.88302391276756,55.91655142262084,53.90126244899445,49.98221771988139,True,True,True,False,1.1500015258789062,1.1500004039091214,2.300000807818243,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,44.18679991936062,46.024067325416986,6.265053108829512,87.32395526523256,58.10938130246227,60.88438244687145,55.33438015805309,9.550957460604028,1.6015156206047547,0.3537124220017821,1,55.629999923706045,57.11000003814696,True,17.887729138632633,7.739131761633831,62.150001525878906,False,-0.321803311390385,,-15.841278319274066,False,1,False,False,False,False,False,True,True,87.3,True,False,False,False,False,False,0.0008014961261020571
2026-01-23,62.20000076293945,62.95000076293945,61.95000076293945,62.79999923706055,62.79999923706055,13127204,0.0,0.0,0.0119426753043239,,60.29086941623034,58.31058698444521,56.18649055259887,54.077475058659125,50.08435143714975,True,True,True,False,1.0,1.1558826670927151,2.3117653341854303,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,48.884892804287134,48.166222955771126,5.13446753200243,91.44146481696151,58.556106820043055,61.34110781186435,55.77110582822176,9.51224780151545,1.6420507009610132,1.1792859319260067,1,55.83499992370604,57.514999961853015,True,19.505233394506416,11.9429606865857,62.650001525878906,False,0.239421719917566,,-17.13361156226636,False,1,False,False,False,True,True,True,True,91.4,True,False,False,True,False,False,0.0008014961261020571
2026-01-26,63.79999923706055,65.69999694824219,63.45000076293945,65.0,65.0,20200224,0.0,0.0,-0.0223077040452223,,61.14707497691573,58.89227507275432,56.53211837406558,54.293762681259935,50.20320122649517,True,True,True,False,2.2499961853027344,1.168750286102294,2.337500572204588,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,54.23935182477232,51.97210934989964,4.872384698377943,91.77491493717147,59.16981093241991,62.14981161906542,56.1898102457744,10.072706468672289,1.9655131932594825,2.5349949594181327,1,56.076999893188464,58.03999996185301,True,22.873342391496383,17.967335390269863,62.95000076293945,True,3.2565515682526294,,-18.111572711527625,False,1,False,False,False,True,True,True,True,91.8,True,True,False,True,False,False,0.0008014961261020571
2026-01-27,64.80000305175781,65.5999984741211,63.84999847412109,65.30000305175781,65.30000305175781,10829331,0.0,0.0,-0.0267994446081447,,61.9021528087052,59.449468810058974,56.87595698887704,54.51170803513118,50.323494468130725,True,True,True,False,1.750000000000007,1.2970590030445768,2.594118006089153,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,59.57349096986775,49.4381681504262,4.719096076503796,97.32143556585068,59.753638753309225,62.83363943995474,56.67363806666371,10.30899791512676,1.768423803751832,0.1711485154502461,1,56.32199996948241,58.55500011444091,True,23.09143070852196,19.926542032673844,65.69999694824219,False,-0.6088187443897238,,-19.60434692408928,False,1,False,False,False,False,False,True,True,97.3,True,True,False,False,False,False,0.0008014961261020571
2026-01-28,66.0,66.5,65.25,66.30000305175781,66.30000305175781,11469302,0.0,0.0,-0.0414781853411144,,62.701761943805664,60.04516743977192,57.245527422715504,54.74513961961883,50.45079732537078,True,True,True,False,1.25,1.2323532104492183,2.4647064208984366,,,60.59999847412109,,64.4000015258789,,65.9000015258789,0.09,57.20000076293945,52.70000076293945,,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,55.29999923706055,,52.54999923706055,,False,65.2934930723168,51.73910332087528,4.56521255983685,97.4576342417483,60.377102019828136,63.347102859061536,57.407101180594736,9.838169570503856,1.7812818438648177,0.3045659807532739,1,56.54300003051757,59.19750022888182,True,20.00000552354355,22.2119871921803,65.69999694824219,False,0.9132513415309652,,-21.335687680206615,False,1,False,False,False,False,False,True,True,97.5,True,True,False,False,False,False,0.0008014961261020571
2026-01-29,65.44999694824219,66.44999694824219,65.4000015258789,66.30000305175781,66.30000305175781,8030035,0.0,0.0,-0.0414781853411144,,63.35598759979696,60.58906618864027,57.600604898364224,54.97394879649287,50.577085817214495,True,True,True,False,1.0499954223632812,1.2411763808306522,2.4823527616613044,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,69.5991651870843,44.772702997381,4.772723804820696,96.92308474809695,60.94118783239287,63.92618806127471,57.95618760351103,9.79633097107169,1.6003594340585303,0.6173619413085842,1,56.76800010681151,59.85000038146971,True,20.435974515188697,22.664207192620616,66.5,False,-0.3007472905897556,,-22.428304969820463,False,1,False,False,False,False,False,True,True,96.9,True,True,False,False,False,False,0.0008014961261020571
2026-01-30,65.4000015258789,66.0999984741211,62.54999923706055,63.25,63.25,22670423,0.0,0.0,0.0047430709416687,,63.3367171271066,60.82045173745416,57.822149804310726,55.13783099854251,50.67806521309327,False,True,True,False,3.549999237060547,1.2468750476837158,2.493750095367432,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,68.32294684394634,34.29749525763858,16.11570573620019,70.35397005227146,61.16107470549831,64.4060755447317,57.91607386626491,10.61132707317086,0.7629029457822479,2.6005169022223686,1,56.942000122070304,60.31250038146972,True,15.94867256575283,14.16967194568422,66.5,False,-4.887218045112782,,-23.333772367094703,True,2,True,True,False,True,False,True,True,70.4,True,False,True,True,True,False,0.0008014961261020571
2026-02-02,62.59999847412109,62.84999847412109,60.59999847412109,61.5,61.5,19724346,0.0,0.0,0.0333333209278137,,63.00276855854176,60.879542890719016,57.96637922374953,55.26381454312583,50.76429576916424,False,True,True,False,2.25,1.3062500953674316,2.6125001907348637,,,65.9000015258789,,63.5,,62.29999923706055,-0.05,59.09999847412109,54.59999847412109,,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,52.54999923706055,,66.5,,False,65.12105820009273,29.09438955887404,22.543357444567857,59.19999414062678,61.19335330497466,64.5733543730899,57.813352236859416,11.046954891555083,0.2253795284231543,1.6784144889327566,1,57.08000015258788,60.70750045776367,True,12.637365785182809,12.32876712328767,66.5,False,-7.518796992481203,,-24.72834523911559,True,2,True,True,False,True,False,True,True,59.2,True,False,True,True,True,False,0.0008014961261020571
2026-02-03,62.0,64.0999984741211,61.75,64.0,64.0,12132864,0.0,0.0,,,63.18408336607962,61.15088698717824,58.20299180321033,55.43680831454908,50.869759547896,True,True,True,False,2.3499984741210938,1.3531248569488523,2.706249713897705,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,62.2652382337385,30.952366313739667,21.428577417106528,65.88628276109489,61.46065299021516,64.92065360056672,58.0006523798636,11.25923803934336,0.853549928837117,0.0127349906496241,1,57.29300018310546,61.14000053405762,True,19.962515146171924,19.402988473778027,66.5,False,-3.7593984962406015,,-26.006083998723994,True,2,True,True,False,False,False,True,True,65.9,True,False,True,False,True,False,0.0008014961261020571
2026-02-04,64.0,65.55000305175781,64.0,65.30000305175781,65.30000305175781,11413626,0.0,0.0,,,63.56879603620292,61.51167968844603,58.48130596982004,55.6321191014245,50.984741567847095,True,True,True,False,1.5500030517578125,1.384375095367432,2.768750190734864,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,60.33640407896842,35.999995561080766,20.72728362280176,68.22429839903998,61.826305377028746,65.33630636885003,58.31630438520745,11.354393475128836,1.1679592946690356,0.2317158488948505,1,57.53300025939941,61.67000064849854,True,22.51407877385752,20.81406840609807,66.5,False,-1.804506689085996,,-27.101643768852647,True,2,True,True,False,False,False,True,True,68.2,True,True,True,False,True,False,0.0008014961261020571
2026-02-05,65.30000305175781,65.75,64.55000305175781,65.75,65.75,12497274,0.0,0.0,,,63.96537857507511,61.880229280755074,58.766352794532985,55.83247317862402,51.10239302945788,True,True,True,False,1.1999969482421875,1.4558823529411768,2.9117647058823537,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,57.63267540052639,32.22220636689837,21.11112508263413,66.99028622813216,62.19999057921648,65.779991265862,58.61998989257097,11.511257970645849,1.2569522051506448,0.0659528673494863,1,57.77900024414062,62.20250072479248,True,23.012159142173445,21.534199361302623,66.5,False,-1.1278195488721805,,-28.12120135925565,True,2,True,True,False,False,False,True,True,67.0,True,True,True,False,True,False,0.0008014961261020571
2026-02-06,65.19999694824219,65.3499984741211,64.25,64.4000015258789,64.4000015258789,7751115,0.0,0.0,,,64.04440092976671,62.09933991076585,58.98728019576224,56.00212720530233,51.20835006927,True,True,True,False,1.0999984741210938,1.4088233498965996,2.8176466997931997,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,54.20080304948464,29.62263148719765,22.641534964862352,62.7272720967444,62.40951543127957,65.9345158127493,58.88451504980984,11.29635555447047,0.7069385535813972,1.184349898359128,1,57.99800025939941,62.56500072479248,True,20.48643705638979,17.733090726959247,66.5,False,-3.157892442287359,,-29.024726539015468,False,1,False,False,False,False,False,True,True,62.7,True,True,False,False,True,False,0.0008014961261020571
2026-02-09,65.0,65.30000305175781,64.19999694824219,65.25,65.25,6809418,0.0,0.0,,,64.26360076071822,62.37331035330795,59.23287705083038,56.18525339925674,51.32023572608857,True,True,True,False,1.100006103515625,1.3852942971622246,2.7705885943244493,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,50.76950430069131,31.975544922748128,20.977628166411503,63.17365365208054,62.68003777115771,66.16003883927294,59.20003670304247,11.104017138025918,0.9461135415616516,1.2674922391906884,1,58.20900024414062,62.89500064849854,True,19.28701844590909,19.72477064220184,66.5,False,-1.8796992481203008,,-29.78633497145028,False,1,False,False,False,False,False,True,True,63.2,True,False,False,False,True,False,0.0008014961261020571
2026-02-10,65.69999694824219,65.9000015258789,64.1500015258789,64.4000015258789,64.4000015258789,10702781,0.0,0.0,,,64.28840089983834,62.54954436831412,59.43550938318523,56.347921678991824,51.42445696752117,True,True,True,False,1.75,1.415625095367432,2.831250190734864,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,66.5,,60.59999847412109,,False,47.1285403336158,33.33331326918423,20.315613078133417,58.94428887343621,62.84384384303592,66.40884475856326,59.27884292750857,11.345585175953248,0.5296561789921956,0.339834233358457,1,58.401000289916986,63.15500068664551,True,17.518252595751864,17.090911865234375,66.5,False,-3.157892442287359,,-30.15024708067132,False,1,False,False,False,False,False,True,True,58.9,True,False,False,False,True,False,0.0008014961261020571
2026-02-11,64.55000305175781,64.8499984741211,63.25,64.05000305175781,64.05000305175781,6734261,0.0,0.0,,,64.24505583655096,62.68001903643966,59.61646991920769,56.50043814181887,51.52505892835174,False,True,True,False,1.5999984741210938,1.4375000000000004,2.875000000000001,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,42.43806788587573,29.044820682469396,23.58678487815428,56.25000709579136,62.95871614862848,66.55871691156794,59.358715385689024,11.436067897067124,0.3019954747881927,1.1536615663344918,1,58.57800033569335,63.3950008392334,True,16.032612620469624,19.8316223339852,66.5,False,-3.684205937206297,,-30.57638411646684,True,2,True,True,True,False,False,True,True,56.3,True,False,True,True,True,False,0.0008014961261020571
2026-02-12,64.5999984741211,64.80000305175781,62.95000076293945,63.5,63.5,8133495,0.0,0.0,,,64.10959113899624,62.75132172892317,59.76876521649366,56.639043327129386,51.62047678549634,False,True,True,False,1.8500022888183596,1.4687502384185795,2.937500476837159,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,,0.0,,0.0,,False,37.0946305463812,26.981119554466463,23.96229812876892,52.12121394273839,63.01026699161625,66.66026813602544,59.36026584720707,11.585417166681204,0.0497394992698441,0.8116677689960479,1,58.750000305175774,63.597500801086426,True,15.664841958277917,19.24882629107981,66.5,False,-4.511278195488721,,-31.27715459332643,True,2,True,True,True,False,False,True,True,52.1,True,False,True,True,True,False,0.0008014961261020571
