Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_50,LLLow,HHClose,HHHigh,BOSS1,bullish_count,bullish_ratio,strong_bullish,medium_bullish,weak_bullish,buy_price,tp1,tp2
2025-10-21,2638.HK,6.039999961853027,6.070000171661377,6.039999961853027,6.059999942779541,6.059999942779541,808902,0.0,0.0,6.029755808598603,6.016956047827186,5.983710807522425,5.851929291951805,5.48381999701604,True,True,True,True,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0
2025-10-21,945.HK,247.1999969482422,247.1999969482422,245.6000061035156,245.8000030517578,245.8000030517578,5182,0.0,0.0,246.39794817761225,245.18746654074295,243.27169486123205,241.501516757963,232.7911170003435,True,True,True,True,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0
2025-10-21,293.HK,10.93000030517578,10.93000030517578,10.779999732971191,10.84000015258789,10.84000015258789,5380568,0.0,0.0,10.703498805625312,10.646412600430802,10.638704552755131,10.509690118452127,9.79446122330536,True,True,True,True,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0
2025-10-21,87.HK,11.90999984741211,11.960000038146973,11.760000228881836,11.859999656677246,11.859999656677246,1297500,0.0,0.0,11.771955769902366,11.749314629316409,11.700311584256514,11.46577951969588,10.764130365359218,True,True,True,True,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0
2025-10-21,8.HK,5.389999866485596,5.46999979019165,5.380000114440918,5.400000095367432,5.400000095367432,8912445,0.0,0.0,5.385240726137136,5.372800630065974,5.348752282717829,5.241187184222014,4.813523579163349,True,True,True,True,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0
2025-10-21,3.HK,7.289999961853027,7.289999961853027,7.199999809265137,7.25,7.25,35704902,0.0,0.0,7.107568516513269,7.008189287119663,6.93167206065388,6.805661602352805,6.464343989996018,True,True,True,True,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0
2025-10-21,2.HK,66.3499984741211,66.4000015258789,65.8499984741211,66.19999694824219,66.19999694824219,4491219,0.0,0.0,65.87819804485245,65.56730210804115,65.45915751708738,65.26133183915651,64.1263975280938,True,True,True,True,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0
2025-10-21,1.HK,51.650001525878906,52.29999923706055,51.29999923706055,51.54999923706055,51.54999923706055,6199437,0.0,0.0,51.12957492512567,51.07137630171891,50.640525279118975,49.1063235770304,45.356217863903936,True,True,True,True,0.0,0.0,0.0,False,0,0.0,0,0,0,0.0,0.0,0.0
