Date,sno,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_10,Adj Close
2025-10-06,80992.HK,10.5,10.510000228881836,10.5,10.529999732971191,32000,0.0,0.0,10.675384008498972,10.576928073041,10.28439269980762,,,False,True,False,True,
2025-10-06,80883.HK,17.260000228881836,17.270000457763672,17.219999313354492,17.239999771118164,108000,0.0,0.0,17.41912714339763,17.412982578082154,17.173989811427916,,,False,True,True,True,
2025-10-06,80700.HK,620.0,623.0,617.0,621.0,700,0.0,0.0,605.8881748688037,590.6393864539706,566.1357908246847,544.9000274043418,,False,True,False,True,
2025-10-06,1913.HK,47.02000045776367,47.959999084472656,46.560001373291016,46.720001220703125,643707,0.0,0.0,46.69227794003737,46.15042652040236,45.841399593971296,47.13597364325435,50.167040936033374,False,True,False,True,
2025-10-06,1828.HK,47.0,47.20000076293945,45.380001068115234,45.65999984741211,167800,0.0,0.0,46.64156899612455,46.02328425850589,43.75994003552776,41.70723632263491,,False,True,False,True,
2025-10-06,168.HK,51.5,51.5,50.20000076293945,50.70000076293945,1160421,0.0,0.0,51.86691434580939,51.78130599412758,51.60748022189965,51.646378571343256,51.42064738348142,False,True,True,True,
