index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WLDate,WHigh,WHDate,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,LLDate,HHDate,SNO
2026-02-02,2388.HK,41.400001525878906,41.400001525878906,40.18000030517578,40.400001525878906,40.400001525878906,13493733,0.0,0.0,40.39490567417944,39.9062952601141,39.17902029399088,38.19107492975814,34.975013543887826,True,True,True,False,1.220001220703125,0.7100001743861603,1.0650002615792404,HL,HLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,38.93999862670898,2026-01-22,41.70000076293945,2026-01-28,True,29.843966085862743,27.13044966641319,17.739099340322962,55.80645717021043,39.97665960216616,41.61866018200014,38.334659022332175,8.214796314522538,0.6382885000905079,0.261231506039099,1,38.8476001739502,39.9060001373291,True,2.486056322817465,5.538147372482658,41.70000076293945,False,-3.1175041085752477,-16.8%,-16.816319654878697,False,1,False,False,False,False,False,True,True,55.8,True,False,False,False,True,False,,,2388.HK
2026-02-02,2689.HK,8.170000076293945,8.199999809265137,7.820000171661377,7.96999979019165,7.96999979019165,13558036,0.0,0.0,7.597960922927571,7.194948009893772,6.669052114884185,6.086854930099286,5.076478324608955,True,True,True,False,0.3799996376037597,0.2546666781107584,0.3820000171661376,HL,HLHHHLHHHL,8.600000381469727,8.390000343322754,8.050000190734863,-0.06,6.769999980926514,5.789999961853027,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,6.769999980926514,2026-01-19,8.649999618530273,2026-01-29,True,49.13027993428405,39.27810904405186,16.135865584971874,63.82977687271168,7.250189475225181,7.984189442800254,6.516189507650108,20.24774580259577,1.5377240654461546,0.2450774643841906,1,6.521400022506714,7.24500002861023,True,31.73552956902592,30.870272421994454,8.649999618530273,False,-7.861270038462294,-17.8%,-17.77399840665477,True,2,True,True,True,False,False,True,True,63.8,True,True,True,True,True,False,2026-02-04,2026-02-05,2689.HK
2026-02-02,3808.HK,35.70000076293945,36.43999862670898,35.060001373291016,35.720001220703125,35.720001220703125,4784748,0.0,0.0,34.17951893298942,32.105055880712314,29.937513982501947,27.83481479169,24.80852786632273,True,True,True,False,1.3799972534179616,1.221176484051872,1.831764726077808,HL,HLHHHLHHHL,39.31999969482422,37.900001525878906,37.31999969482422,-0.05,27.89999961853028,27.15999984741211,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,32.060001373291016,2026-01-26,37.18000030517578,2026-01-29,True,49.122563471593296,39.69203420990053,8.896483112257378,79.51807762876825,32.35734221985957,35.27534263184687,29.439341807872264,18.03609451085483,1.367884836924039,0.2755817582782446,1,29.47479995727539,31.36100006103516,True,25.50949532599042,21.662126969129552,37.18000030517578,False,-3.926839893730209,-10.7%,-10.688134942152406,False,1,False,False,False,False,False,True,True,79.5,True,True,False,False,False,False,2026-02-04,2026-02-06,3808.HK
2026-02-06,3808.HK,37.58000183105469,38.63999938964844,37.31999969482422,37.900001525878906,37.900001525878906,5847614,0.0,0.0,36.313557351718224,33.91828599594408,31.137144491859075,28.62022479937883,25.22555032511233,True,True,True,False,1.3199996948242188,1.3162499666213985,1.9743749499320973,HL,HLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,35.060001373291016,2026-02-02,39.31999969482422,2026-02-04,True,64.17698841819639,41.38972237346479,7.024171104721417,81.0344946138321,34.23514805901803,37.47914830315865,30.991147814877408,18.95128502758793,1.247391240352904,0.2563505171592251,1,30.32680004119873,33.32600021362305,True,41.207158384552464,39.13363378975963,39.31999969482422,False,-3.611389064004062,-14.1%,-14.13920481319021,False,1,False,False,False,False,False,True,True,81.0,True,True,False,False,False,False,,,3808.HK
2026-02-02,0386.HK,5.349999904632568,5.380000114440918,5.190000057220459,5.25,5.25,360065390,0.0,0.0,5.217330137735706,5.016497202550804,4.76331199250727,4.568648118523821,4.42321638454351,True,True,True,False,0.1900000572204589,0.1526666323343913,0.2289999485015869,HL,HLHHHLHHHL,5.460000038146973,5.349999904632568,5.210000038146973,-0.05,4.610000133514404,4.5,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,4.570000171661377,2026-01-12,5.539999961853027,2026-01-30,True,60.14979980620109,32.79351640532004,7.287441655022446,74.59018347695135,5.0442565329861,5.385256470043594,4.703256595928605,13.520324940953374,0.9420787202551562,0.8624281064946522,1,4.684000005722046,4.983500003814697,True,18.51016260578277,18.778278492745816,5.539999961853027,False,-5.234656387182135,-32.3%,-32.30240181895224,False,1,False,False,False,True,False,True,True,74.6,True,False,False,True,True,False,2026-02-04,2026-02-06,386.HK
2026-02-02,3988.HK,4.659999847412109,4.670000076293945,4.579999923706055,4.619999885559082,4.619999885559082,229729453,0.0,0.0,4.585074116211709,4.534316929961573,4.505943012220826,4.486623966664337,4.3568171894303305,True,True,True,False,0.0900001525878906,0.0770588762619916,0.1155883143929874,HL,LLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,4.440000057220459,2026-01-19,4.769999980926514,2026-01-29,True,30.058621233272596,28.099163131769316,10.743762896267118,62.49998935631235,4.539200931714318,4.704201036618493,4.374200826810143,7.270006654755405,1.1646727690463696,0.4724285154847676,1,4.518999996185303,4.508999967575074,True,-2.1186421414757723,4.999995123256442,4.769999980926514,False,-3.14465609994187,-5.1%,-5.067601295983581,True,2,True,True,False,False,False,True,True,62.5,True,False,True,False,True,False,,,3988.HK
2026-02-02,0631.HK,11.979999542236328,12.359999656677246,11.479999542236328,11.75,11.75,21744408,0.0,0.0,11.564384215679652,10.63163782289046,9.453180176591337,8.540327321838056,7.378177023912814,True,True,True,False,0.880000114440918,0.5306250452995297,0.7959375679492946,HL,HLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,8.520000457763672,2026-01-08,13.0,2026-01-29,True,74.56171461233181,39.791648019521695,5.104153638500429,75.74553460378715,10.76418153988638,11.89518167721548,9.63318140255728,21.0141408919612,0.9161069530228892,0.6542414580383917,1,8.874999980926514,10.472999906539917,True,63.19444876762096,42.25181203887944,13.0,False,-9.615384615384617,-18.7%,-18.692045803963563,True,2,True,True,False,True,False,True,True,75.7,True,True,True,True,False,False,,,631.HK
2026-02-02,0659.HK,9.140000343322754,9.140000343322754,8.819999694824219,8.970000267028809,8.970000267028809,4369507,0.0,0.0,8.797940324270654,8.453499469499238,8.089470752277098,7.790252950755839,7.377281384399072,True,True,True,False,0.3200006484985351,0.1631250381469726,0.2446875572204589,HL,HLHHHLHHHL,9.350000381469728,9.170000076293944,9.020000457763672,-0.04,7.909999847412109,7.380000114440918,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,8.680000305175781,2026-01-27,9.18000030517578,2026-01-29,True,84.56767767135325,42.40279268009938,4.946971698469273,79.74685377999094,8.498947547201803,8.874947713141134,8.122947381262472,8.848158289037224,1.1255807626293413,0.9203564892546818,1,7.924436359405518,8.383500051498412,True,11.240146014321136,20.241289827887357,9.18000030517578,False,-2.2875820388434045,-10.5%,-10.45467869646366,False,1,False,False,False,True,False,True,True,79.7,True,False,False,True,False,False,2026-02-04,2026-02-06,659.HK
2026-02-06,0659.HK,9.100000381469728,9.239999771118164,9.020000457763672,9.170000076293944,9.170000076293944,2824604,0.0,0.0,8.998611274389054,8.669648060074785,8.248120729391824,7.895753752366047,7.433503362644658,True,True,True,False,0.2199993133544922,0.1882353109471938,0.2823529664207907,HL,HLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,8.819999694824219,2026-02-02,9.350000381469728,2026-02-04,True,86.37590818532055,35.0694277726323,8.680516348052475,74.68355194419918,8.717713980669439,9.126714138979375,8.308713822359502,9.38319745788515,1.1356442121966048,0.5899970488469184,1,8.027000026702881,8.691000080108642,True,20.976255522315327,21.456951584545603,9.350000381469728,False,-1.9251368752082396,-16.9%,-16.8630059034786,False,1,False,False,False,False,False,True,True,74.7,True,True,False,False,True,False,,,659.HK
2026-02-05,6869.HK,89.0,91.0,83.5,86.5,86.5,24060971,0.0,0.0,79.33683737546069,68.10948740335657,56.807016297178045,48.50227019944486,35.94084743035246,True,True,True,False,7.5,5.474706313189337,10.949412626378674,HL,HLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,45.63999938964844,2026-01-15,99.5500030517578,2026-02-04,True,53.675227683647,47.02015815045827,7.230496073452948,80.56027481366917,69.50879757331349,82.72579777167775,56.29179737494923,38.02971899901966,1.322363268974334,0.4655926832461969,1,51.57359985351562,64.1024995803833,True,156.98158167594408,87.22943413756012,99.5500030517578,False,-13.108993120746437,-11.3%,-11.275936701164524,True,2,False,True,False,False,False,True,True,80.6,True,True,False,False,False,False,,,6869.HK
2026-02-06,0008.HK,6.079999923706055,6.079999923706055,5.920000076293945,6.039999961853027,6.039999961853027,8478708,0.0,0.0,5.901231074167415,5.784008820358425,5.733096437513703,5.6518461444839,5.333766672504415,True,True,True,False,0.1599998474121093,0.0846666653951009,0.1269999980926513,HL,LLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,5.75,2026-02-02,6.099999904632568,2026-02-05,True,47.893025255004034,47.36842270373031,10.526309185078755,89.41175150624376,5.793989955301112,5.9899899591158094,5.597989951486414,6.7656314673231615,1.4799797786416775,0.0220396252702016,1,5.78079999923706,5.683499979972839,True,2.1996635837113065,4.137926952167151,6.099999904632568,False,-0.9836056347144336,-3.7%,-3.6764094271556247,False,1,False,False,False,False,False,True,True,89.4,True,False,False,False,False,False,,,8.HK
2026-02-02,0857.HK,9.0600004196167,9.239999771118164,8.8100004196167,8.949999809265137,8.949999809265137,168881807,0.0,0.0,8.870631194659667,8.630212671576517,8.435860681459362,8.143040594923615,7.477671390002774,True,True,True,False,0.4299993515014648,0.2346666653951011,0.3519999980926517,HL,HLHHHLHHHL,9.329999923706056,9.279999732971191,8.8100004196167,-0.06,8.109999656677246,7.860000133514404,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,8.380000114440918,2026-01-23,9.619999885559082,2026-01-30,True,37.14714694348492,37.17025331379024,13.42924661314043,66.9767214918117,8.655075076558647,9.196075108983576,8.11407504413372,12.501336560099134,1.0604584673944355,0.6611355206722813,1,8.494800043106078,8.48650004863739,True,1.129936988531555,9.950852970256024,9.619999885559082,False,-6.964657840585901,-13.1%,-13.094750216830883,True,2,True,True,False,False,False,True,True,67.0,True,False,True,False,True,False,2026-02-05,2026-02-06,857.HK
2026-02-03,0867.HK,15.119999885559082,15.119999885559082,14.279999732971191,14.479999542236328,14.479999542236328,6295000,0.0,0.0,14.168789217587806,13.959702794370784,13.784850536021192,13.496676995401293,12.177817193816574,True,True,True,False,0.8400001525878906,0.3906667709350586,0.5860001564025878,HL,LLHHHLHHHL,15.350000381469728,15.0,14.699999809265137,-0.04,13.210000038146973,13.210000038146973,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,13.210000038146973,2026-01-21,15.300000190734863,2026-02-02,True,22.83227187852839,21.780820593509237,10.958905004385596,58.00711828316811,13.984149009581524,14.978149158354718,12.990148860808333,14.216097784600738,1.381724567437919,1.1491986424013625,1,13.63420000076294,14.012999963760375,True,5.693428787084271,8.059701152622214,15.300000190734863,False,-5.359481295922457,6.2%,6.213232840676475,True,2,True,True,False,True,False,True,True,58.0,True,False,True,True,True,False,2026-02-09,2026-02-10,867.HK
2026-02-05,0868.HK,10.609999656677246,10.859999656677246,10.369999885559082,10.8100004196167,10.8100004196167,20111108,0.0,0.0,10.035438410236928,9.486800513827504,9.100875973611396,8.881501838978716,8.578860568552495,True,True,True,False,0.489999771118164,0.3162501454353332,0.4743752181529999,HL,LLHHHLHHHL,11.199999809265137,10.489999771118164,10.43000030517578,-0.07,8.34000015258789,8.300000190734863,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,9.869999885559082,2026-02-02,10.979999542236328,2026-02-04,True,39.68496552311756,46.1538154851449,6.187286569607751,83.28530607858771,9.548329380607722,10.31532957897198,8.781329182243464,16.065641805822175,1.809233088631196,0.5457506791266171,1,8.834199962615967,9.254000043869018,True,18.66082137218769,33.7871351694082,10.979999542236328,False,-1.5482616548907862,-14.0%,-13.971081969855126,False,1,False,False,False,False,False,True,True,83.3,True,False,False,False,False,False,2026-02-09,2026-02-10,868.HK
2026-02-02,0087.HK,12.6899995803833,12.800000190734863,12.510000228881836,12.699999809265137,12.699999809265137,1327520,0.0,0.0,12.508687299985834,12.252420298507708,12.006823903662392,11.847839962949289,11.459964061796834,True,True,True,False,0.2899999618530273,0.189999916974236,0.2849998754613539,HL,HLHHHLHHHL,13.199999809265137,13.050000190734863,12.850000381469728,-0.03,11.720000267028809,11.550000190734863,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,12.390000343322754,2026-01-27,12.869999885559082,2026-01-30,True,81.4094860240999,34.195404110064,6.034458897853495,77.98736593095887,12.285381837036295,12.716381688263104,11.854381985809493,7.016466511891174,1.3613120440052715,0.8115856580933856,1,11.882600021362304,12.19800000190735,True,5.92160176564173,9.956706489518291,12.869999885559082,False,-1.3209019254514187,7.8%,7.774975284809815,False,1,False,False,False,True,False,True,True,78.0,True,False,False,True,False,False,2026-02-04,2026-02-05,87.HK
2026-02-05,0087.HK,12.850000381469728,13.199999809265137,12.850000381469728,13.050000190734863,13.050000190734863,1407774,0.0,0.0,12.735937717190396,12.434286563517782,12.120885078204822,11.915871160226155,11.496874073616098,True,True,True,False,0.3499994277954084,0.2235292546889358,0.3352938820334037,HL,HLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,12.510000228881836,2026-02-02,13.199999809265137,2026-02-04,True,79.94888129023683,31.55216988901952,5.343490332941676,76.47057448567068,12.47426133435394,12.97326102536346,11.975261643344416,8.00046876740161,1.5765048853666257,0.5256631888524588,1,11.955800018310548,12.385000038146972,True,10.406095834750651,14.073432424877929,13.199999809265137,False,-1.1363607628614365,-0.1%,-0.1231428228475661,False,1,False,False,False,False,False,True,True,76.5,True,False,False,False,False,False,,,87.HK
2026-02-02,0945.HK,297.20001220703125,297.20001220703125,290.79998779296875,293.3999938964844,293.3999938964844,20406,0.0,0.0,292.0352042327305,288.7060581436686,280.42634723847976,269.3457211909556,251.2860719617325,True,True,True,False,6.4000244140625,1.7999979654947915,3.5999959309895835,HL,LLHHHLHHHL,300.79998779296875,291.20001220703125,289.3999938964844,-0.04,286.0,281.79998779296875,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,288.79998779296875,2026-01-27,299.79998779296875,2026-01-30,True,18.02609669769953,45.423656398967154,32.54239357123941,55.12192507716848,289.2818517263388,297.52185416774506,281.04184928493254,5.696867876247778,1.0603242379440334,1.0220349480346318,1,280.2880004882812,289.8800018310547,True,9.97001773634138,6.458631131627428,299.79998779296875,False,-2.134754555395107,-3.3%,-3.3452365854781285,False,1,False,False,False,True,False,False,True,55.1,True,False,False,True,False,False,2026-02-03,2026-02-06,945.HK
2026-02-02,0966.HK,25.600000381469727,25.71999931335449,24.31999969482422,24.68000030517578,24.68000030517578,14999782,0.0,0.0,24.257502065093547,22.855947462457426,20.97283520460069,19.237659735749236,16.365645963838944,True,True,True,False,1.39999961853027,0.9733332528008348,1.4599998792012523,HL,HLHHHLHHHL,25.89999961853028,24.63999938964844,24.18000030517578,-0.07,20.26000022888184,18.63999938964844,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,22.5,2026-01-23,25.89999961853028,2026-01-30,True,51.84198126951616,34.07894794630561,10.263170277977332,69.40299268730985,23.055742063987346,25.179741659629435,20.931742468345256,18.424907684578404,1.0607666532411648,0.067455328196383,1,20.215199851989745,22.848000049591064,True,24.583548563976336,30.512958774842687,25.89999961853028,False,-4.710422128661506,-14.8%,-14.770505589239512,False,1,False,False,False,False,False,True,True,69.4,True,True,False,False,True,False,2026-02-04,2026-02-06,966.HK
