date,sno,stype,price,close,type,classification,PATTERN,HHClose,HLLow,BOSS1,BOSS2
2025-09-19 08:00:00+08:00,2482.HK,S,1.0,0.9900000095367432,high,HH,HHHLHH,1.0800000429153442,0.7699999809265137,False,True
2025-09-18 08:00:00+08:00,2458.HK,S,6.400000095367432,6.389999866485596,high,HH,HHHLHH,6.449999809265137,5.949999809265137,False,True
2025-09-17 08:00:00+08:00,2427.HK,S,0.5400000214576721,0.5199999809265137,high,HH,HHHLHH,0.7699999809265137,0.5099999904632568,False,True
2025-09-22 08:00:00+08:00,2407.HK,S,9.5,9.470000267028809,high,HH,HHHLHH,9.850000381469728,8.800000190734863,False,True
2025-09-17 08:00:00+08:00,2343.HK,M,2.539999961853028,2.5299999713897705,high,HH,HHHLHH,2.509999990463257,2.400000095367432,False,True
2025-09-18 08:00:00+08:00,2203.HK,S,0.248999997973442,0.2179999947547912,high,HH,HHHLHH,0.3149999976158142,0.1949999928474426,False,True
2025-09-17 08:00:00+08:00,2198.HK,M,2.289999961853028,2.2100000381469727,high,HH,HHHLHH,3.0199999809265137,2.0799999237060547,False,True
2025-09-19 08:00:00+08:00,2166.HK,S,2.069999933242798,1.950000047683716,high,HH,HHHLHH,2.1700000762939453,1.850000023841858,False,True
2025-09-25 08:00:00+08:00,2099.HK,L,140.0,136.5,high,HH,HHHLHH,143.5,131.0,False,True
2025-09-19 08:00:00+08:00,2051.HK,S,0.7599999904632568,0.699999988079071,high,HH,HHHLHH,0.8600000143051147,0.6299999952316284,False,True
2025-09-15 08:00:00+08:00,2001.HK,M,1.399999976158142,1.2400000095367432,high,HH,HHHLHH,1.3300000429153442,1.159999966621399,False,True
2025-09-15 08:00:00+08:00,1987.HK,S,0.2399999946355819,0.2140000015497207,high,HH,HHHLHH,0.2800000011920929,0.2000000029802322,False,True
2025-09-22 08:00:00+08:00,1872.HK,M,4.460000038146973,4.070000171661377,high,HH,HHHLHH,5.849999904632568,3.920000076293945,False,True
2025-09-18 08:00:00+08:00,1811.HK,M,2.9200000762939453,2.8399999141693115,high,HH,HHHLHH,3.200000047683716,2.640000104904175,False,True
2025-09-16 08:00:00+08:00,1787.HK,L,36.7599983215332,35.84000015258789,high,HH,HHHLHH,38.81999969482422,33.119998931884766,False,True
2025-09-23 08:00:00+08:00,1787.HK,L,39.7599983215332,38.81999969482422,high,HH,HHHLHH,42.70000076293945,35.619998931884766,False,True
2025-09-29 08:00:00+08:00,1769.HK,S,2.650000095367432,2.559999942779541,high,HH,HHHLHH,2.7799999713897705,2.400000095367432,False,True
2025-09-23 08:00:00+08:00,1712.HK,S,7.980000019073486,7.570000171661377,high,HH,HHHLHH,8.869999885559082,6.949999809265137,False,True
2025-09-24 08:00:00+08:00,1660.HK,S,0.2750000059604645,0.2259999960660934,high,HH,HHHLHH,0.270000010728836,0.2220000028610229,False,True
2025-09-22 08:00:00+08:00,1635.HK,M,4.199999809265137,3.450000047683716,high,HH,HHHLHH,4.730000019073486,2.819999933242798,False,True
2025-09-26 08:00:00+08:00,1561.HK,S,0.1190000027418136,0.0900000035762786,high,HH,HHHLHH,0.096000000834465,0.0799999982118606,False,True
2025-09-16 08:00:00+08:00,1545.HK,S,0.0780000016093254,0.0750000029802322,high,HH,HHHLHH,0.0780000016093254,0.0719999969005584,False,True
2025-09-19 08:00:00+08:00,1497.HK,M,7.820000171661377,7.579999923706055,high,HH,HHHLHH,7.75,7.199999809265137,False,True
2025-09-22 08:00:00+08:00,1481.HK,S,0.7900000214576721,0.7699999809265137,high,HH,HHHLHH,1.0499999523162842,0.75,False,True
2025-09-24 08:00:00+08:00,1416.HK,S,0.1669999957084655,0.1669999957084655,high,HH,HHHLHH,0.1669999957084655,0.1410000026226043,False,True
2025-09-18 08:00:00+08:00,1385.HK,M,42.5,40.220001220703125,high,HH,HHHLHH,47.65999984741211,38.959999084472656,False,True
2025-09-26 08:00:00+08:00,1283.HK,S,1.5,1.4800000190734863,high,HH,HHHLHH,1.559999942779541,1.3200000524520874,False,True
2025-09-17 08:00:00+08:00,1277.HK,M,1.3200000524520874,1.2899999618530271,high,HH,HHHLHH,1.4700000286102295,1.2300000190734863,False,True
2025-09-25 08:00:00+08:00,1269.HK,S,0.0560000017285347,0.0549999997019767,high,HH,HHHLHH,0.0599999986588954,0.050000000745058,False,True
2025-09-16 08:00:00+08:00,1258.HK,L,13.5,12.720000267028809,high,HH,HHHLHH,13.43000030517578,11.350000381469728,False,True
2025-09-18 08:00:00+08:00,1247.HK,S,2.6700000762939453,2.5,high,HH,HHHLHH,2.8499999046325684,2.3299999237060547,False,True
2025-09-22 08:00:00+08:00,1199.HK,M,5.730000019073486,5.610000133514404,high,HH,HHHLHH,5.639999866485596,5.489999771118164,False,True
2025-09-17 08:00:00+08:00,1184.HK,M,4.630000114440918,4.599999904632568,high,HH,HHHLHH,5.099999904632568,4.449999809265137,False,True
2025-09-19 08:00:00+08:00,1173.HK,S,0.0350000001490116,0.032999999821186,high,HH,HHHLHH,0.0469999983906745,0.0280000008642673,False,True
2025-09-19 08:00:00+08:00,1141.HK,S,1.0800000429153442,0.959999978542328,high,HH,HHHLHH,1.3899999856948853,0.9100000262260436,False,True
2025-09-24 08:00:00+08:00,1133.HK,M,12.279999732971191,12.210000038146973,high,HH,HHHLHH,13.279999732971191,11.359999656677246,False,True
2025-09-19 08:00:00+08:00,1003.HK,S,0.3799999952316284,0.3700000047683716,high,HH,HHHLHH,0.3400000035762787,0.3300000131130218,False,True
2025-09-15 08:00:00+08:00,979.HK,S,0.324999988079071,0.3000000119209289,high,HH,HHHLHH,0.3000000119209289,0.2409999966621399,False,True
2025-09-23 08:00:00+08:00,975.HK,M,12.739999771118164,12.100000381469728,high,HH,HHHLHH,13.09000015258789,10.880000114440918,False,True
2025-09-15 08:00:00+08:00,889.HK,S,0.4250000119209289,0.3650000095367431,high,HH,HHHLHH,0.395000010728836,0.3300000131130218,False,True
2025-09-23 08:00:00+08:00,875.HK,S,0.8999999761581421,0.7599999904632568,high,HH,HHHLHH,0.9900000095367432,0.550000011920929,False,True
2025-09-16 08:00:00+08:00,868.HK,L,9.25,9.170000076293944,high,HH,HHHLHH,9.210000038146973,8.420000076293945,False,True
2025-09-18 08:00:00+08:00,838.HK,M,1.1699999570846558,1.159999966621399,high,HH,HHHLHH,1.2000000476837158,1.090000033378601,False,True
2025-09-29 08:00:00+08:00,838.HK,M,1.2100000381469729,1.2000000476837158,high,HH,HHHLHH,1.2400000095367432,1.149999976158142,False,True
2025-09-22 08:00:00+08:00,815.HK,M,0.5400000214576721,0.5299999713897705,high,HH,HHHLHH,0.800000011920929,0.4900000095367431,False,True
2025-09-17 08:00:00+08:00,776.HK,S,1.0499999523162842,1.0199999809265137,high,HH,HHHLHH,2.0999999046325684,0.8799999952316284,False,True
2025-09-17 08:00:00+08:00,753.HK,M,5.769999980926514,5.739999771118164,high,HH,HHHLHH,5.820000171661377,5.260000228881836,False,True
2025-09-16 08:00:00+08:00,717.HK,S,0.1340000033378601,0.1319999992847442,high,HH,HHHLHH,0.1480000019073486,0.1099999994039535,False,True
2025-09-18 08:00:00+08:00,670.HK,M,3.2300000190734863,3.119999885559082,high,HH,HHHLHH,3.3299999237060547,2.9800000190734863,False,True
2025-09-23 08:00:00+08:00,618.HK,S,0.1720000058412552,0.1679999977350235,high,HH,HHHLHH,0.1669999957084655,0.1589999943971634,False,True
2025-09-24 08:00:00+08:00,611.HK,S,0.4950000047683716,0.4900000095367431,high,HH,HHHLHH,0.6899999976158142,0.4799999892711639,False,True
2025-09-15 08:00:00+08:00,580.HK,M,1.9700000286102293,1.870000004768372,high,HH,HHHLHH,2.049999952316284,1.7799999713897705,False,True
2025-09-15 08:00:00+08:00,408.HK,S,1.870000004768372,1.820000052452088,high,HH,HHHLHH,1.850000023841858,1.7599999904632568,False,True
2025-09-23 08:00:00+08:00,243.HK,S,0.395000010728836,0.395000010728836,high,HH,HHHLHH,0.4650000035762787,0.3499999940395355,False,True
2025-09-26 08:00:00+08:00,235.HK,S,0.0359999984502792,0.0320000015199184,high,HH,HHHLHH,0.0410000011324882,0.0289999991655349,False,True
2025-09-17 08:00:00+08:00,234.HK,S,0.0399999991059303,0.0350000001490116,high,HH,HHHLHH,0.050000000745058,0.0350000001490116,False,True
2025-09-15 08:00:00+08:00,197.HK,S,0.4749999940395355,0.4449999928474426,high,HH,HHHLHH,0.6200000047683716,0.4850000143051147,False,True
2025-09-16 08:00:00+08:00,166.HK,S,0.050000000745058,0.0489999987185001,high,HH,HHHLHH,0.0579999983310699,0.0450000017881393,False,True
2025-09-15 08:00:00+08:00,150.HK,S,0.1829999983310699,0.1829999983310699,high,HH,HHHLHH,0.2189999967813491,0.1729999929666519,False,True
2025-09-22 08:00:00+08:00,83.HK,L,10.220000267028809,10.100000381469728,high,HH,HHHLHH,9.960000038146973,9.649999618530272,False,True
2025-09-26 08:00:00+08:00,11.HK,L,123.8000030517578,118.1999969482422,high,HH,HHHLHH,149.8000030517578,117.6999969482422,False,True
