Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_50,LLLow,HHClose,BOSS1
2025-10-16,398.HK,3.380000114440918,3.400000095367432,3.380000114440918,3.380000114440918,3.380000114440918,755902,0.0,0.0,3.400847103144544,3.389949556659867,3.360609089944688,3.340829037990957,3.277989528321106,True,True,True,True,0.0,0.0,False
2025-10-16,393.HK,1.2999999523162842,1.3200000524520874,1.2899999618530271,1.3200000524520874,1.3200000524520874,165000,0.0,0.0,1.3057724547836649,1.3004692266284188,1.291198697343255,1.2658223606859424,1.1651651692290563,True,True,True,True,0.0,0.0,False
