Date,sno,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_10,Capital Gains
2025-10-07,LPAA,10.600000381469728,10.600000381469728,10.510000228881836,10.520000457763672,9400,0.0,0.0,10.506584234460236,10.491429502027907,10.459475379292789,10.39801383682532,10.255099620421785,True,True,True,True,
2025-10-07,LFMDP,23.64999961853028,23.790000915527344,23.479999542236328,23.479999542236328,2700,0.0,0.0,23.476390195051337,23.405227821734155,23.300820426206982,23.04598542644527,21.88533763192545,True,True,True,True,
2025-10-07,LANDM,24.89999961853028,24.920000076293945,24.895000457763672,24.90999984741211,6300,0.0,0.0,24.87574329293494,24.838345134840623,24.74769898890053,24.58581762483449,24.097292690413024,True,True,True,True,
2025-10-07,KFII,10.25,10.25,10.25,10.25,400,0.0,0.0,10.22664377346102,10.213325389314868,10.191904767424468,10.149699230071937,10.064889055095463,True,True,True,True,
2025-10-07,ISTR,22.82999992370605,23.040000915527344,22.790000915527344,22.950000762939453,41900,0.0,0.0,22.961059340674822,22.914571981292024,22.469931097140517,21.57074673456583,20.02628389121264,True,True,True,True,
2025-10-07,HVII,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,100000,0.0,0.0,10.205815598893016,10.1885051020508,10.154877464081917,10.088172883316728,9.975074172160497,True,True,True,True,
2025-10-07,HROWL,25.51000022888184,25.600000381469727,25.38999938964844,25.56999969482422,21200,0.0,0.0,25.62393834493261,25.58825432337898,25.45765439937208,25.215875184178127,24.502681449394363,True,True,True,True,
2025-10-07,GLDI,169.66000366210938,169.66000366210938,169.36000061035156,169.47999572753906,13900,0.0,0.0,168.42218961613057,166.52920890820823,162.95833276207549,158.51665386923744,148.71165841006356,True,True,True,True,0.0
2025-10-07,GIG,10.789999961853027,10.949999809265137,10.609999656677246,10.800000190734863,1255300,0.0,0.0,10.56540577189001,10.485537757830755,10.409162224288488,10.313153796707208,10.153115410687278,True,True,True,True,
2025-10-07,GEGGL,24.232999801635746,24.232999801635746,24.059999465942383,24.200000762939453,4300,0.0,0.0,24.444253548177453,24.37270553575221,24.00085716254518,23.50965426392321,22.415808829672653,True,True,True,True,
2025-10-07,GECCO,25.21500015258789,25.21500015258789,25.0,25.190000534057617,1300,0.0,0.0,25.081350571894426,24.990761003750997,24.84275025156319,24.578037382547624,23.789987172763176,True,True,True,True,
2025-10-07,GECCI,25.285999298095703,25.299999237060547,25.25,25.299999237060547,8700,0.0,0.0,25.289473766616737,25.204341802238385,24.96883928118276,24.605120723881598,23.82864047398268,True,True,True,True,
2025-10-07,GECCH,25.059999465942383,25.100000381469727,25.040000915527344,25.100000381469727,1300,0.0,0.0,25.19236185322813,25.127696256193417,24.942433245058748,24.627176024401685,24.02774617026183,True,True,True,True,
2025-10-07,FSHP,10.59000015258789,10.59000015258789,10.56999969482422,10.579999923706056,7400,0.0,0.0,10.57894422017785,10.54469562283284,10.479783637604951,10.38847802581843,10.23531943512002,True,True,True,True,
2025-10-07,FGMCU,10.45009994506836,10.45009994506836,10.45009994506836,10.45009994506836,128,0.0,0.0,10.368169426792644,10.29159429461275,10.207717350900348,10.108724558080482,9.977694008578204,True,True,True,True,
2025-10-07,FGMC,10.020000457763672,10.039999961853027,10.0,10.005000114440918,28400,0.0,0.0,10.004621474019096,9.992160750596698,9.963683691317062,9.900103205507168,9.790800897200286,True,True,True,True,
2025-10-07,FGBIP,19.239999771118164,19.496999740600582,19.198999404907227,19.496999740600582,4700,0.0,0.0,19.00802542137378,18.9284524688371,18.86587123872632,18.811705091979224,18.650617027505625,True,True,True,True,
2025-10-07,FACT,10.3100004196167,10.3100004196167,10.300000190734863,10.300000190734863,54200,0.0,0.0,10.30168680183802,10.296195108812906,10.270504088848144,10.203451461995336,10.068778559406244,True,True,True,True,
2025-10-07,DRDB,10.350000381469728,10.350000381469728,10.31999969482422,10.329999923706056,82300,0.0,0.0,10.307766991081596,10.297488053107172,10.28421663407943,10.244873372432842,10.131905780772994,True,True,True,True,
2025-10-07,DMAA,10.289999961853027,10.3100004196167,10.279999732971191,10.29699993133545,92200,0.0,0.0,10.276736074647491,10.274578289032783,10.260022675063764,10.216770245324264,10.121913569157089,True,True,True,True,
2025-10-07,DCOMG,26.979999542236328,26.979999542236328,26.75,26.78499984741211,2300,0.0,0.0,26.362482923701627,26.158872732014427,25.967514052852188,25.710837855431954,25.13652595878515,True,True,True,True,
2025-10-07,CVAC,5.409999847412109,5.429999828338623,5.400000095367432,5.429999828338623,406400,0.0,0.0,5.398972415672578,5.387611815456184,5.333917078236577,5.043175240825572,4.510690031811229,True,True,True,True,
2025-10-07,CDZIP,19.13999938964844,19.13999938964844,18.950000762939453,18.979999542236328,8000,0.0,0.0,18.92871368950267,18.743905270982957,18.223703363653943,17.596414651385697,16.300243441736427,True,True,True,True,
2025-10-07,CCLDO,21.856000900268555,21.8799991607666,21.64999961853028,21.809999465942383,3300,0.0,0.0,21.572155406237144,21.451611784057143,20.98694079810098,20.169294833226548,17.990518826732004,True,True,True,True,
2025-10-07,CAPN,10.43000030517578,10.4399995803833,10.43000030517578,10.4399995803833,1900,0.0,0.0,10.448817209699754,10.41423845894472,10.343091261602911,10.25213955489024,10.122618719224334,True,True,True,True,
2025-10-07,BKHA,11.119999885559082,11.119999885559082,11.119999885559082,11.119999885559082,100,0.0,0.0,11.104375870042308,11.036574566831488,10.88955276649154,10.71071218289118,10.46340374721616,True,True,True,True,
2025-10-07,BEAG,10.5,10.670000076293944,10.489999771118164,10.5,58200,0.0,0.0,10.442168685412234,10.414344911399384,10.40415576959198,10.372557173719066,10.224766341025404,True,True,True,True,
2025-10-07,BAYA,11.18000030517578,11.18000030517578,11.18000030517578,11.18000030517578,300,0.0,0.0,11.188687427424744,11.162082092729774,11.113035807602405,10.995885086338776,10.695636110544717,True,True,True,True,
2025-10-07,BACQ,10.729999542236328,10.729999542236328,10.600000381469728,10.699999809265137,568900,0.0,0.0,10.49786818961875,10.437353165169316,10.38688435708617,10.312492925139368,10.150971293561954,True,True,True,True,
2025-10-07,ATLCZ,25.450000762939453,25.459999084472656,25.26000022888184,25.38999938964844,20200,0.0,0.0,25.252788815258,25.16708253380751,24.96219536778602,24.62194078310976,23.855674373270254,True,True,True,True,
2025-10-07,ATLCL,24.89999961853028,25.0,24.89999961853028,24.96500015258789,3800,0.0,0.0,25.0265075926456,24.993733264631494,24.81465332989533,24.46936369349859,23.61186602011862,True,True,True,True,
2025-10-07,ASRV,3.009999990463257,3.039999961853028,2.940000057220459,3.0199999809265137,16300,0.0,0.0,2.941435179536183,2.9330159230628787,2.92791020351033,2.8668611261765315,2.734487800989047,True,True,True,True,
2025-10-07,ANSC,10.960000038146973,10.960000038146973,10.960000038146973,10.960000038146973,1500,0.0,0.0,10.95402166436293,10.94000524594753,10.908865414364112,10.845210952557911,10.673099524645314,True,True,True,True,
2025-10-07,ALF,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,100,0.0,0.0,10.549719002402671,10.544103491700254,10.528465818722688,10.476894409891782,10.329489597074245,True,True,True,True,
2025-10-07,ALDF,10.449999809265137,10.460000038146973,10.4399995803833,10.449999809265137,11900,0.0,0.0,10.431471796359109,10.424947494463831,10.418535281252096,10.36965126305656,10.214400148758918,True,True,True,True,
2025-10-07,AIRTP,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,1800,0.0,0.0,19.07402392667991,19.02047206063336,18.57276195037176,17.88845910542703,16.913037231018937,True,True,True,True,
2025-10-07,ACNT,12.359999656677246,12.449999809265137,12.210000038146973,12.279999732971191,34500,0.0,0.0,12.551908026672962,12.542212615947625,12.533896526254397,12.49075800549731,11.94665105868484,True,True,True,True,
2025-10-07,ABLLL,25.059999465942383,25.440000534057617,25.049999237060547,25.18000030517578,9600,0.0,0.0,25.073522233883597,25.04552496865954,24.915668643586745,24.77234661584006,24.45171444035472,True,True,True,True,
