sno,TP123,TP12,TP1,TP2,TP3,TP1C,CL1,BY1,TOTAL,WR
1939.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1948.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1951.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1958.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1963.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,66.67
1969.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1970.HK,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1979.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1981.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
1982.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1995.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1999.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2005.HK,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,60.0
2013.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
2016.HK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,66.67
2025.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2038.HK,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,66.67
2039.HK,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,66.67
2066.HK,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
2121.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2128.HK,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,40.0
2155.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
2157.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2161.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,66.67
2169.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
2172.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2181.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2186.HK,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0
2190.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2192.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2196.HK,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
2198.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2208.HK,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,83.33
2225.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2233.HK,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,7.0,71.43
2238.HK,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,33.33
2255.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,66.67
2273.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
2283.HK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
2299.HK,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,50.0
2302.HK,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,25.0
2314.HK,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,33.33
2342.HK,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,75.0
2343.HK,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,50.0
2357.HK,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0
2360.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2362.HK,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,9.0,44.44
2368.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
2386.HK,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,25.0
2411.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2429.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2442.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2552.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
2585.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2610.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2616.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2678.HK,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,40.0
2689.HK,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,20.0
2722.HK,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,50.0
2727.HK,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,6.0,50.0
2858.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2866.HK,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,40.0
2880.HK,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,42.86
2883.HK,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,60.0
3323.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
3330.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3336.HK,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,33.33
3337.HK,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,8.0,37.5
3339.HK,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,66.67
3369.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3382.HK,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,100.0
3600.HK,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,75.0
3613.HK,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,66.67
3618.HK,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,7.0,42.86
3633.HK,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,60.0
3669.HK,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,66.67
3681.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
3698.HK,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,33.33
3788.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3813.HK,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,50.0
3818.HK,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,50.0
3833.HK,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,60.0
3877.HK,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,66.67
3898.HK,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,66.67
3899.HK,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,8.0,12.5
3918.HK,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,20.0
3931.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3969.HK,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,40.0
3983.HK,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,28.57
3996.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
6055.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6110.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
6198.HK,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,50.0
6288.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6616.HK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
6633.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6669.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6676.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6808.HK,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0
6858.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6865.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6869.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6889.HK,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,66.67
6896.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
6963.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6993.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
8137.HK,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,6.0,33.33
8279.HK,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0
8299.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8603.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9690.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
9878.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9879.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9911.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9933.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
9956.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9996.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
,373.0,143.0,96.0,26.0,112.0,178.0,598.0,154.0,1680.0,44.64
