Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_50
2025-10-13,2321.HK,0.4149999916553497,0.4149999916553497,0.4099999964237213,0.4099999964237213,0.4099999964237213,255000,0.0,0.0,0.4149227897848239,0.4141216040679631,0.410207873334694,0.4060794572255409,0.4052806984573865,True,True,True,False
2025-10-13,1962.HK,0.4950000047683716,0.4950000047683716,0.4950000047683716,0.4950000047683716,0.4950000047683716,16000,0.0,0.0,0.4876031408201902,0.4845774285059916,0.4841458749442173,0.4807454625269883,0.471138974695491,True,True,True,False
2025-10-13,1319.HK,0.2349999994039535,0.238999992609024,0.2349999994039535,0.2380000054836273,0.2380000054836273,620000,0.0,0.0,0.2428223266987877,0.2404793690074593,0.231785977887229,0.2222845518848637,0.2145398903255738,True,True,True,False
2025-10-13,1045.HK,2.109999895095825,2.109999895095825,2.069999933242798,2.0999999046325684,2.0999999046325684,276000,0.0,0.0,2.1166954835223484,2.109176832241083,2.089938225658402,2.0530833196501184,2.0152395120733906,True,True,True,False
2025-10-13,951.HK,1.5099999904632568,1.5099999904632568,1.4299999475479126,1.4800000190734863,1.4800000190734863,2086000,0.0,0.0,1.4982294900219375,1.4847769412132203,1.4540526769635602,1.4194564547392536,1.39123910707861,True,True,True,False
2025-10-13,818.HK,0.5299999713897705,0.5400000214576721,0.5099999904632568,0.5400000214576721,0.5400000214576721,3393000,0.0,0.0,0.5313842627211162,0.5259199166939457,0.5162703336607689,0.4912803156131501,0.4564957336169025,True,True,True,False
2025-10-13,640.HK,1.2100000381469729,1.25,1.2100000381469729,1.25,1.25,164000,0.0,0.0,1.239490265348359,1.2249865267699982,1.1816646381363392,1.1042601409659798,0.940025407391102,True,True,True,False
2025-10-13,528.HK,1.1299999952316284,1.159999966621399,1.1200000047683716,1.159999966621399,1.159999966621399,138000,0.0,0.0,1.1561535073714555,1.1550730806135228,1.1484882786499773,1.140703860088844,1.1308458999436803,True,True,True,False
2025-10-13,408.HK,1.7999999523162842,1.830000042915344,1.7799999713897705,1.7899999618530271,1.7899999618530271,178000,0.0,0.0,1.8360570017589075,1.824693938741652,1.7733257935697309,1.6863741238810217,1.5639800671085944,True,True,True,False
2025-10-13,306.HK,2.3299999237060547,2.3299999237060547,2.3299999237060547,2.3299999237060547,2.3299999237060547,12000,0.0,0.0,2.397085618384919,2.392046067670912,2.2737021430556763,2.066715210250497,1.8470303806738804,True,True,True,False
2025-10-13,240.HK,1.3799999952316284,1.3799999952316284,1.3300000429153442,1.3300000429153442,1.3300000429153442,190000,0.0,0.0,1.3510320821389652,1.3401320460993518,1.2890720369387882,1.2011169321867057,1.0473924700398205,True,True,True,False
2025-10-13,40.HK,0.699999988079071,0.699999988079071,0.6600000262260437,0.6700000166893005,0.6700000166893005,25000,0.0,0.0,0.6865238124718602,0.6838761206481497,0.6676780816466429,0.636316526949278,0.584465475322441,True,True,True,False
