Date,sno,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_10,Adj Close,Capital Gains
2025-10-03,ZTO,18.979999542236328,19.14999961853028,18.8799991607666,18.989999771118164,1586900,0.0,0.0,19.098854649844043,19.06511105292437,19.032093991859668,18.95463481499906,19.284366349086145,False,True,False,True,,
2025-10-03,WSML,30.701000213623047,30.701000213623047,30.57999992370605,30.631000518798828,2100,0.0,0.0,30.31233273655549,30.106780163264308,29.506484982209248,28.448636993345797,,False,True,True,True,,0.0
2025-10-03,WSBK,9.630000114440918,9.729999542236328,9.5600004196167,9.729999542236328,2700,0.0,0.0,9.571798601303506,9.534786642429133,9.469522536299522,9.403122084313203,,False,True,True,True,,
2025-10-03,VNMEU,10.029999732971191,11.0,10.029999732971191,10.029999732971191,6000,0.0,0.0,10.014288923069282,10.007378064775134,10.000944614125782,9.99287666930072,,False,True,False,True,,
2025-10-03,VNME,9.949999809265137,9.949999809265137,9.920000076293944,9.949999809265137,1000,0.0,0.0,9.933974996725604,9.92776373988479,9.926192333364506,,,False,True,True,True,,
2025-10-03,VALU,38.68999862670898,39.25,38.33000183105469,38.93999862670898,7900,0.0,0.0,38.688655640522185,38.44674154146333,38.30946758288747,38.597152667096594,40.07508105272876,False,True,True,True,,
2025-10-03,TUR,33.91999816894531,33.93000030517578,33.63999938964844,33.7400016784668,217800,0.0,0.0,34.49257263182158,34.44392626044766,34.10707589810845,33.65326482949641,33.85430801434101,False,True,False,True,,0.0
2025-10-03,TIXT,4.480000019073486,4.489999771118164,4.480000019073486,4.480000019073486,201000,0.0,0.0,4.482441294383376,4.414741706182936,4.19117983931019,3.900491964360349,4.143963171151599,False,True,True,True,,
2025-10-03,TFNS,26.429000854492188,26.5,26.429000854492188,26.45499992370605,600,0.0,0.0,26.496176138067803,26.48337202808582,26.266863242835004,25.93206585076093,,False,True,True,True,,
2025-10-03,TDAC,10.368000030517578,10.369999885559082,10.34000015258789,10.34000015258789,10900,0.0,0.0,10.341399939861136,10.327611775180266,10.275879708874326,10.20340732333889,,False,True,True,True,,
2025-10-03,TACO,10.449999809265137,10.460000038146973,10.350000381469728,10.399999618530272,7700,0.0,0.0,10.381156333776485,10.35053640530682,10.347983581737232,10.349287789259703,,False,True,True,True,,
2025-10-03,TACH,10.149999618530272,10.149999618530272,10.119999885559082,10.125,1189400,0.0,0.0,10.121695922629195,10.121513145193616,10.107062179774518,10.08034817886318,,False,True,True,True,,
2025-10-03,STM,28.809999465942383,29.239999771118164,28.690000534057617,28.790000915527344,3737400,0.0,0.0,28.33644555306074,27.843738088356545,27.524110652771444,27.18587755446328,28.03299317883676,False,True,False,True,,
2025-10-03,SOCAU,10.166999816894531,10.166999816894531,10.166999816894531,10.166999816894531,1500,0.0,0.0,10.086917483001072,10.075204500069166,10.061729257453074,,,False,True,True,True,,
2025-10-03,SHO,9.350000381469728,9.460000038146973,9.300000190734863,9.3100004196167,1074800,0.0,0.0,9.41716423582951,9.415046819306369,9.263834153541614,9.172560511217725,9.377981294394978,False,True,False,True,,
2025-10-03,SGU,11.90999984741211,11.979999542236328,11.850000381469728,11.850000381469728,57000,0.0,0.0,11.716064319442587,11.662822651435288,11.66014229779045,11.717246887325445,11.601284303860242,False,True,True,True,,
2025-10-03,RWTP,24.6299991607666,24.64999961853028,24.25,24.64999961853028,2300,0.0,0.0,24.50828838490984,24.43463994720884,24.4086480626267,24.433549076242944,24.52069000098644,False,True,True,True,,
2025-10-03,ROG,82.7699966430664,84.33000183105469,82.30000305175781,83.06999969482422,180300,0.0,0.0,81.26820375538531,80.28844890717683,77.50868447185304,75.62324018142108,83.03695298596445,False,True,False,True,,
2025-10-03,RINT,28.5,28.57999992370605,28.479999542236328,28.5310001373291,9800,0.0,0.0,28.13948783182596,27.93606115384784,27.555102952929253,27.032070664111984,,False,True,True,True,,0.0
2025-10-03,REXR,41.63999938964844,41.959999084472656,41.45000076293945,41.66999816894531,1734300,0.0,0.0,41.51027785035448,41.297971579867934,40.05870425237727,38.74600296470922,39.14704497869958,False,True,True,True,,
