index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,F20D,F30D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,BOSS_PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,cl_price,tp1_price,tp2_price,tp3_price,HHHL_PATTERN,WLow,WLDate,WHigh,WHDate,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,DT,XGB,LGBM,LR,MLP,RF,SVM,VOTING,SNO
2026-01-13,0697.HK,2.200000047683716,2.2300000190734863,2.0799999237060547,2.0899999141693115,2.0899999141693115,320438000,0.0,0.0,-0.023923423143372,-0.0382774770293956,-0.0143540538860233,2.122729634151449,2.102822313216319,2.109153189802176,2.079024576242256,1.874056440978629,False,False,False,False,0.1500000953674316,0.0623077887755174,0.0934616831632762,HH,HHLLHH,1.9299999475479128,2026-02-05,2.3499999046325684,2026-02-23,2.430000066757202,0.26,1.950000047683716,1.950000047683716,SB1-2026/01/13,True,True,True,False,False,False,False,False,False,False,False,True,0.75,6,1,2,3,True,2.18,1.9299999475479128,2.430000066757202,2.680000133514404,2.930000200271606,HHLLLHHLHH,2.190000057220459,2026-01-02,2.0899999141693115,2026-01-08,False,34.542403688644626,31.00770164965113,9.302323432321296,59.99997138982508,2.104397560498409,2.261397720715695,1.9473974002811243,14.9211501822974,0.1528592275917434,4.026389470040597,0,2.0977999997138976,2.0770000159740447,False,-6.278031556355844,3.465343262562358,2.2300000190734863,False,-6.278031556355844,-0.6%,-0.638168446729559,True,2,False,True,False,True,False,True,True,60.0,False,False,False,True,True,False,False,False,False,True,True,False,False,False,697.HK
2026-02-24,0697.HK,2.259999990463257,2.309999942779541,2.119999885559082,2.200000047683716,2.200000047683716,256860808,0.0,0.0,-0.1000000108372078,,,2.1475094350491437,2.100754979565348,2.0912294550052923,2.077609382850292,1.91132941772226,True,True,True,False,0.1900000572204589,0.0566666364669799,0.0849999547004699,HL,HLLHLL,2.240000009536743,2026-02-26,1.9800000190734863,2026-03-03,1.9700000286102293,-0.12,1.9299999475479128,1.9299999475479128,BY1-2026/01/13,False,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,2.18,1.9299999475479128,2.430000066757202,2.680000133514404,2.930000200271606,HLHHLLHHHL,1.9299999475479128,2026-02-05,2.430000066757202,2026-02-23,False,24.914228951847885,35.200014648441694,24.80001205444676,60.29413156856731,2.104381616130084,2.2683815670158567,1.940381665244311,15.586521914914412,1.2136596651006235,3.511616487726706,1,2.0739999794960022,2.068499970436096,True,10.000002384185793,2.80373550646287,2.430000066757202,False,-9.465021101024815,10.4%,10.443859525175636,True,2,True,True,False,True,False,True,True,60.3,True,False,True,True,True,False,False,False,False,False,False,False,False,False,697.HK
2026-02-04,0826.HK,3.319999933242798,3.440000057220459,3.319999933242798,3.359999895095825,3.359999895095825,9994000,0.0,0.0,0.1875000399138258,0.1309524020708072,,3.396714505395617,3.355406929728594,3.228940078911048,3.020877203054863,2.6126988818965327,False,True,True,False,0.1200001239776611,0.1217647440293255,0.1826471160439883,LH,LHLLHH,3.119999885559082,2026-02-06,4.059999942779541,2026-02-20,4.300000190734863,0.38,3.200000047683716,3.0799999237060547,SB1-2026/02/04,True,True,True,False,False,False,False,False,False,False,False,True,0.83,5,2,2,1,True,3.71,3.119999885559082,4.300000190734863,4.890000381469727,5.48000057220459,HHHLLHLLLH,3.619999885559082,2026-01-28,3.2100000381469727,2026-02-02,False,42.77705132201755,27.86068719335493,20.89550946420713,51.111109933735534,3.3647482194917373,3.633748296739357,3.0957481422441178,15.98931389215526,0.4498924518977376,0.8950652558863583,1,3.1951999950408934,3.3989999890327454,True,7.006362510881643,14.285708493231914,3.640000104904175,False,-7.692313234582195,10.7%,10.74945580416049,True,2,True,True,False,False,False,True,True,51.1,True,False,True,False,True,False,True,False,False,True,False,False,False,False,826.HK
2026-01-20,0863.HK,18.309999465942383,18.32999992370605,17.0,17.0,17.0,2910519,0.0,0.0,-0.1058823641608742,-0.089999984292423,-0.0611764683442956,18.283542005997354,17.967824951500994,17.40185026085098,16.627506272546718,14.188445190648702,False,True,True,False,1.3299999237060511,0.6637498140335083,0.9956247210502625,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/12/16,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,18.02,15.859999656677246,20.18000030517578,22.340000610351563,24.500000915527345,,0.0,,0.0,,False,41.212918770021055,35.9601561088844,21.46739034192249,55.40540192229872,18.020344463312625,19.47934428783655,16.5613446387887,16.19280727395953,0.5760280940773297,0.0581991986846821,1,17.14359992980957,17.676499938964845,False,1.8573963812032117,3.0303030303030303,20.18000030517578,False,-15.758177686251928,14.9%,14.93737040396348,True,2,True,False,False,False,False,True,True,55.4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,863.HK
2026-02-02,0863.HK,16.610000610351562,16.760000228881836,15.010000228881836,15.010000228881836,15.010000228881836,8515479,0.0,0.0,0.0033311252479966,0.0632911255682178,,17.01620976153353,17.378908033707987,17.271549882239032,16.68732564750031,14.383884978823838,False,False,True,False,1.75,0.6935712269374302,1.0403568404061454,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/12/16,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,0,0,False,,,,,,,0.0,,0.0,,False,27.693795321614576,17.428352897079847,44.46164817700437,22.80253956838025,17.35713285652613,19.01213258949732,15.702133123554937,19.06996675835118,2.4932593483194108,0.0080191465477913,1,17.266799926757812,17.839000034332276,False,-2.0234952488094127,-16.51835032797274,20.18000030517578,False,-25.61942516407168,17.6%,17.572560876285003,True,2,True,True,False,False,False,True,False,22.8,True,False,True,False,False,False,False,False,False,False,False,False,False,False,863.HK
2026-01-02,0990.HK,0.699999988079071,0.7400000095367432,0.699999988079071,0.7200000286102295,0.7200000286102295,16854000,0.0,0.0,0.1249999586078871,0.1527777087909232,0.1944444168497026,0.7111898361510673,0.7153857140551874,0.7280674504388833,0.7250662962907156,0.6534700032335364,False,False,False,False,0.0400000214576721,0.0317647071445689,0.0476470607168534,LH,LHLLHH,0.6700000166893005,2026-01-08,0.9100000262260436,2026-01-23,0.9700000286102296,0.45,0.6700000166893005,0.6600000262260437,SB1-2026/01/02,True,True,True,False,False,False,False,False,False,False,False,True,0.91,10,4,4,2,True,0.82,0.6700000166893005,0.9700000286102296,1.1200000572204591,1.2700000858306888,LHLLLHHLLH,0.7699999809265137,2025-12-22,0.6899999976158142,2025-12-29,False,34.353699948923364,22.916671581980676,16.66666459706077,57.14286930706643,0.7144255456771359,0.7814255533065304,0.6474255380477414,18.756330322956632,0.6662012615500366,0.1871016832545968,1,0.7306000018119811,0.7090000003576279,False,0.0,-2.7027000903735274,0.7699999809265137,False,-6.493500461665078,33.5%,33.54698155414057,True,2,True,True,False,False,False,True,True,57.1,True,False,True,False,True,False,True,False,False,True,True,False,False,False,990.HK
2026-01-30,0990.HK,0.8600000143051147,0.8700000047683716,0.8100000023841858,0.8299999833106995,0.8299999833106995,41409747,0.0,0.0,0.0361446163827032,0.0120481815232922,,0.850212352504519,0.8140046029226298,0.7769458654474872,0.752861056940347,0.6758289969443869,False,True,True,False,0.0600000023841857,0.0423529463655808,0.0635294195483712,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2026/01/02,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.82,0.6700000166893005,0.9700000286102296,1.1200000572204591,1.2700000858306888,,0.0,,0.0,,False,65.35296652640284,34.66665988498372,9.333330896166022,63.8888856695018,0.8191560743143107,0.9131560800363566,0.7251560685922648,22.95045075524352,0.3426358629851772,0.3317089138261277,1,0.7538000011444091,0.8015000015497208,True,12.162158461362498,20.28985306936711,0.9700000286102296,False,-14.432993935073965,-12.0%,-11.956734877221276,False,1,False,False,False,False,False,True,True,63.9,True,False,False,False,True,False,False,False,False,True,False,False,False,False,990.HK
2026-02-03,0991.HK,2.319999933242798,2.369999885559082,2.2799999713897705,2.289999961853028,2.289999961853028,28724000,0.0,0.0,0.0524018017365199,0.1135371156307221,,2.36346597383646,2.364327561587098,2.347063144177009,2.299825588017882,2.0911386573024693,False,False,True,False,0.0899999141693115,0.0694117686327765,0.1041176529491648,LH,LHLLHH,2.220000028610229,2026-02-05,2.549999952316284,2026-03-03,2.690000057220459,0.21,2.259999990463257,2.200000047683716,SB1-2026/02/03,True,True,True,False,False,False,False,False,False,False,False,True,0.71,10,5,4,1,True,2.46,2.220000028610229,2.690000057220459,2.920000114440918,3.150000171661377,LHHLHHLLLH,2.5299999713897705,2026-01-21,2.259999990463257,2026-02-02,False,34.892413199794454,19.008257949088797,14.04958710254553,44.00000572204594,2.3658950860075327,2.5228951270155284,2.208895044999537,13.271936015804872,1.2043025517050188,0.5446484733701148,1,2.324599976539612,2.380499994754792,False,-1.2931022522848683,0.4385960784535361,2.5299999713897705,False,-9.486166492124772,-21.3%,-21.279785287229213,False,1,False,False,False,True,False,True,True,44.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,991.HK
