Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,LLLow,HHClose,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_100,classification,PATTERN,LLDate,HHDate,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,tp3_price,SNO
2025-10-28,LMNR,14.479999542236328,14.65999984741211,14.369999885559082,14.380000114440918,14.380000114440918,73300,0.0,0.0,14.703343899644436,14.819601397892043,15.061454958921567,15.62347547152478,17.542426383314005,False,False,0.0,0.0,0.0,0.0,0.0,CL2-2025/07/23,False,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,,,,,LMNR
2025-11-05,MAR,273.75,285.6600036621094,272.6600036621094,283.07000732421875,283.07000732421875,2736800,0.0,0.0,269.1816279655225,267.33863923807775,266.45729309701846,265.5955879244991,261.0573728211621,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2025/06/11,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,MAR
2025-10-28,MGEE,85.75,86.80999755859375,84.08999633789062,85.26000213623047,85.26000213623047,72400,0.0,0.0,85.60477431564127,85.02283927912924,84.94395022454958,85.89870400187627,86.98076174854612,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/09/25,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,MGEE
2025-10-16,MMLP,2.75,2.990000009536743,2.5199999809265137,2.5799999237060547,2.575113534927368,115500,0.0,0.0,3.019945838821439,3.083936435000605,3.122906636622037,3.148336768117224,3.225945441764289,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2025/09/17,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,,,,,MMLP
2025-10-16,MSTR,299.8999938964844,301.5799865722656,282.19000244140625,283.8399963378906,283.8399963378906,13817900,0.0,0.0,310.8114924516237,321.97162710527283,338.2701945291099,348.9283330647855,320.3129127208638,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2025/09/18,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,,,,,MSTR
2025-10-14,MXL,15.220000267028809,17.829999923706055,15.06999969482422,16.8799991607666,16.8799991607666,2253200,0.0,0.0,15.996256206420057,16.031312010194387,15.789850118251511,15.243889443791884,15.479796838824782,False,False,0.0,0.0,0.0,0.0,0.0,TP1-2025/08/13,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,MXL
2025-11-03,OFIX,15.34000015258789,16.1200008392334,15.100000381469728,16.059999465942383,16.059999465942383,290700,0.0,0.0,15.649076343252926,15.347795438144908,14.754654102197504,14.213944034353185,14.445112501056265,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/10/03,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,OFIX
2025-11-04,OFIX,16.469999313354492,16.989999771118164,14.649999618530272,14.869999885559082,14.869999885559082,560700,0.0,0.0,15.50742607821768,15.30624799878962,14.7591774662509,14.226935239327558,14.448498057904894,False,True,14.550000190734863,15.380000114440918,15.550000190734863,14.630000114440918,13.869999885559082,TP1-2025/10/03,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2025-11-06,2025-11-16,,,,,,,OFIX
2025-10-24,OMCC,5.090000152587891,5.900000095367432,4.519999980926514,5.900000095367432,5.900000095367432,12400,0.0,0.0,5.605356260942818,5.487682581942953,5.4941047248595325,5.604937999372488,5.839004193494484,False,True,5.989999771118164,5.179999828338623,5.010000228881836,4.519999980926514,4.519999980926514,BY1-2025/09/25,True,False,False,False,False,False,False,0.0,0,0,False,False,LL,LLHHHL,2025-11-03,2025-11-16,,,,,,,OMCC
2025-11-03,OMCC,5.940000057220459,5.989999771118164,5.599999904632568,5.599999904632568,5.599999904632568,2200,0.0,0.0,5.48517186459753,5.459139562406433,5.478387889567237,5.586069964195225,5.822036008980214,False,True,5.010000228881836,5.179999828338623,5.409999847412109,5.010000228881836,4.519999980926514,TP1-2025/09/25,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2025-11-16,2025-11-18,,,,,,,OMCC
2025-11-07,PBYI,5.329999923706055,6.039999961853027,5.039999961853027,5.989999771118164,5.989999771118164,2367200,0.0,0.0,5.240552463591772,5.190432187301349,4.986195412378043,4.583620105082339,4.001141863667164,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2025/07/09,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,PBYI
2025-10-15,PRAA,14.489999771118164,14.600000381469728,13.9399995803833,13.949999809265137,13.949999809265137,263500,0.0,0.0,14.232104461559036,14.932842053638662,15.55498797505671,16.073568906907017,17.876506538796562,False,False,13.25,14.789999961853027,14.979999542236328,13.369999885559082,13.369999885559082,SB1-2025/10/15,False,False,False,False,False,False,True,0.86,6,2,True,False,LH,LHLLHH,2025-10-16,2025-10-27,2.0,2.0,14.11,14.979999542236328,15.849999084472657,16.719998626708986,PRAA
2025-10-29,PRAA,14.550000190734863,14.56999969482422,13.729999542236328,13.93000030517578,13.93000030517578,242400,0.0,0.0,14.278900086138908,14.50303769573811,15.09764386162716,15.7245775475089,17.588939484232373,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2025/10/15,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,PRAA
2025-11-04,PRAA,14.289999961853027,14.31999969482422,12.289999961853027,13.039999961853027,13.039999961853027,999800,0.0,0.0,13.984946515492622,14.278831325632169,14.902285085901688,15.575035408381275,17.469025070411845,False,False,16.040000915527344,16.0,15.18000030517578,12.289999961853027,12.289999961853027,CL1-2025/10/15,False,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLHHHL,2025-11-16,2025-11-18,,,,,,,PRAA
2025-10-29,PRGS,45.630001068115234,45.63999938964844,42.2599983215332,42.560001373291016,42.560001373291016,929600,0.0,0.0,45.08681989186558,45.0684261062282,45.54442618229945,48.09982712396009,52.71400134863244,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/09/19,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,,,,,PRGS
