Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_50
2025-10-15,9997.HK,8.930000305175781,8.930000305175781,8.890000343322754,8.920000076293945,8.920000076293945,926000,0.0,0.0,8.906273048855446,8.868899643729684,8.663707105599453,8.232663359730605,7.335963417507633,True,True,True,False
2025-10-15,9638.HK,26.020000457763672,26.200000762939453,26.0,26.200000762939453,26.200000762939453,5100,0.0,0.0,25.21645318553144,24.97567278232199,24.70731365287329,24.2551046420484,23.840675150018612,True,True,True,False
2025-10-15,3969.HK,3.559999942779541,3.670000076293945,3.539999961853028,3.5899999141693115,3.5899999141693115,4867767,0.0,0.0,3.56820140406104,3.529497579688107,3.477307032785101,3.3912282018274187,3.210865336215495,True,True,True,False
2025-10-15,2360.HK,2.109999895095825,2.109999895095825,2.0799999237060547,2.0899999141693115,2.0899999141693115,562000,0.0,0.0,2.10845121616107,2.1007808723366743,2.0647414597742597,1.963053800296004,1.7710564132631317,True,True,True,False
2025-10-15,2343.HK,2.509999990463257,2.569999933242798,2.490000009536743,2.559999942779541,2.559999942779541,9453830,0.0,0.0,2.512528169700169,2.4670046657298377,2.37025451912831,2.2304846038418047,2.0822150675854743,True,True,True,False
2025-10-15,1836.HK,15.460000038146973,15.5600004196167,15.239999771118164,15.550000190734863,15.550000190734863,1191500,0.0,0.0,15.49102305891738,15.463611998416896,15.365563302507145,15.09312478522979,14.243849047212228,True,True,True,False
2025-10-15,1196.HK,12.100000381469728,12.260000228881836,12.079999923706056,12.119999885559082,12.119999885559082,1948000,0.0,0.0,12.196455971441331,12.138057583331808,11.51502746369355,10.361872137056755,8.620903779598837,True,True,True,False
2025-10-15,956.HK,4.349999904632568,4.389999866485596,4.320000171661377,4.369999885559082,4.369999885559082,4442000,0.0,0.0,4.294622840466784,4.283344018839975,4.265006876833644,4.174751295915793,3.8616163016139513,True,True,True,False
2025-10-15,579.HK,2.5299999713897705,2.559999942779541,2.5199999809265137,2.559999942779541,2.559999942779541,4231502,0.0,0.0,2.543505034425104,2.518527755911016,2.4823789747914624,2.4042410093209554,2.174134223895897,True,True,True,False
2025-10-15,576.HK,7.340000152587891,7.449999809265137,7.300000190734863,7.420000076293945,7.420000076293945,9025521,0.0,0.0,7.24975409890968,7.213920704870173,7.1948877106857285,7.0151729663816536,6.365580219516485,True,True,True,False
2025-10-15,525.HK,2.5199999809265137,2.569999933242798,2.5,2.539999961853028,2.539999961853028,10887439,0.0,0.0,2.53170200887854,2.487734215597813,2.346807092329013,2.1852860839706514,2.029436210835608,True,True,True,False
2025-10-15,517.HK,5.920000076293945,5.949999809265137,5.889999866485596,5.940000057220459,5.940000057220459,1214000,0.0,0.0,5.873748312013045,5.8666365057945935,5.754633150355264,5.443871569482499,4.718767695749045,True,True,True,False
2025-10-15,440.HK,34.36000061035156,34.599998474121094,34.13999938964844,34.540000915527344,34.540000915527344,484200,0.0,0.0,34.16163636313494,33.89227232831278,32.858487358218255,31.21161559887691,27.780377658461283,True,True,True,False
2025-10-15,338.HK,1.3700000047683716,1.3799999952316284,1.3600000143051147,1.3700000047683716,1.3700000047683716,6978300,0.0,0.0,1.3706848881715377,1.3620135771745547,1.350239650767623,1.3200432798768835,1.2520283526329892,True,True,True,False
2025-10-15,207.HK,0.5699999928474426,0.5799999833106995,0.5699999928474426,0.5699999928474426,0.5699999928474426,24342000,0.0,0.0,0.5723251579204355,0.5688967018906204,0.5290204448802525,0.4501171455378712,0.341685388976349,True,True,True,False
2025-10-15,62.HK,10.479999542236328,10.539999961853027,10.460000038146973,10.520000457763672,10.520000457763672,181200,0.0,0.0,10.558582843253223,10.474139110542527,10.080535957588936,9.524003082310513,8.787703502129768,True,True,True,False
2025-10-15,53.HK,77.9000015258789,77.9000015258789,77.4000015258789,77.5,77.5,3000,0.0,0.0,77.01579403699918,76.37878716253958,74.66603031141113,72.4058936983377,69.93166590322957,True,True,True,False
2025-10-15,14.HK,15.600000381469728,15.970000267028809,15.600000381469728,15.899999618530272,15.899999618530272,1716376,0.0,0.0,15.86810037234067,15.819682801660017,15.507503014839717,14.831513770317752,13.583532471416763,True,True,True,False
2025-10-15,10.HK,14.779999732971191,15.050000190734863,14.779999732971191,14.989999771118164,14.989999771118164,729121,0.0,0.0,14.667492283243025,14.582712551535606,14.259297512849962,13.49271303492869,11.851723891184047,True,True,True,False
