index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,HHHL_PATTERN,WLow,WLDate,WHigh,WHDate,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,XGB,DT,RF,LR,MLP,VOTING,LGBM,SVM,SNO
2026-02-24,0136.HK,2.180000066757202,2.180000066757202,2.0799999237060547,2.140000104904175,2.140000104904175,63184880,0.0,0.0,-0.0514019290290315,2.17298448405942,2.195449528228874,2.268842281627136,2.3833556762754675,2.430514838526399,False,False,False,False,0.1000001430511474,0.0657143252236501,0.0985714878354752,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,33.68235336884975,17.647054109372824,27.731113650679696,47.76119562320319,2.19107258508336,2.361072661377305,2.021072508789415,15.51752118586045,0.5243094167415667,0.5500745128837461,1,2.2510000038146973,2.1820000052452087,False,-11.203318311644331,-4.464281437804522,2.400000095367432,False,-10.833332505491096,3.2%,3.214374029801781,False,1,False,False,False,False,False,True,False,47.8,True,False,False,False,False,False,True,True,False,False,False,False,False,False,136.HK
2026-02-25,0136.HK,2.140000104904175,2.140000104904175,2.0799999237060547,2.0899999141693115,2.0899999141693115,35847000,0.0,0.0,-0.0287081077720466,2.1578963804430367,2.186279996571521,2.261828855452319,2.377546651283266,2.42780157219686,False,False,False,False,0.0600001811981201,0.0673333962758381,0.1010000944137572,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,33.407639178660816,17.355364247205678,25.619853437688377,45.07041071123952,2.18144661642488,2.3534467146533338,2.009446518196425,15.769361205853505,1.0956450080877391,0.5246855178940557,1,2.2438000011444093,2.169000005722046,False,-14.693882714604694,-4.5662164583715725,2.400000095367432,False,-12.916673703325856,3.1%,3.091402749306193,False,1,False,False,False,False,False,True,False,45.1,True,False,False,False,False,False,True,True,False,False,False,False,False,False,136.HK
2026-02-26,0136.HK,2.0999999046325684,2.0999999046325684,2.009999990463257,2.0299999713897705,2.0299999713897705,37844000,0.0,0.0,0.0,2.134642487887897,2.1726904291644127,2.2527375266655527,2.370664538810128,2.424631838325888,False,False,False,False,0.0899999141693115,0.0725000500679015,0.1087500751018522,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,31.975147421316496,17.35536766690776,25.619838781819524,45.07042584592446,2.167023126421536,2.341023198900784,1.993023053942288,16.058903143002347,1.982949794522236,0.413725303460767,1,2.2353999996185303,2.1520000100135803,False,-17.142859923248682,-8.968611927044343,2.400000095367432,False,-15.416671219799088,2.9%,2.886880349049603,False,1,False,False,False,False,False,True,False,45.1,True,False,False,False,False,False,True,True,False,False,False,False,False,False,136.HK
2026-02-27,0136.HK,2.0299999713897705,2.059999942779541,2.0,2.0299999713897705,2.0299999713897705,70421581,0.0,0.0,0.0,2.1156165757973286,2.160282563270965,2.2440027205763067,2.3639187057919027,2.421487361298508,False,False,False,False,0.059999942779541,0.0681250393390654,0.1021875590085982,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,30.65150890166774,17.073170258936138,26.01626867248371,43.47826537653388,2.1539733021327963,2.3209733574459066,1.986973246819686,15.50623261186684,1.788895414788121,0.8293972294001253,1,2.227799997329712,2.140500009059906,False,-15.767639041802688,-13.617018988468049,2.390000104904175,False,-15.062766431503494,2.3%,2.343366002545366,False,1,False,False,False,True,False,True,False,43.5,True,False,False,True,False,False,True,True,False,False,False,False,False,False,136.HK
2026-02-23,2600.HK,13.199999809265137,13.75,13.18000030517578,13.489999771118164,13.489999771118164,24830545,0.0,0.0,0.048183883115864,13.166634887588229,13.132555056520165,12.51866573158875,11.196806697190262,8.74558747544393,True,True,True,False,0.5699996948242205,0.6253334045410156,0.9380001068115232,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,12.18796351091962,13.494182970958455,31.45664911616392,34.637957397443145,13.153515173654144,14.725515295724456,11.581515051583832,23.902357678789205,0.2526331359538558,0.8605092210309673,1,12.596199989318848,13.32300000190735,True,25.255331455383097,1.6578696741926684,15.550000190734863,False,-13.247590960443246,-17.8%,-17.831692623496643,False,1,False,False,False,False,False,False,False,34.6,True,True,False,False,False,False,True,True,False,False,False,False,False,False,2600.HK
2026-02-24,2628.HK,34.02000045776367,34.15999984741211,32.2599983215332,32.47999954223633,32.47999954223633,66538004,0.0,0.0,-0.0277093482516813,33.82704407928995,33.469650277575575,31.65106100641146,28.89124604639077,23.760030966775435,False,True,True,False,1.9000015258789065,1.2687498331069946,1.903124749660492,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,18.14331575172646,13.54166779554237,33.71211177061535,38.69047483889719,33.57634231512745,36.58034221594532,30.572342414309578,17.893550599550885,1.202352148874,0.0672322796264044,1,31.39280002593994,33.94300031661987,True,23.40425501077594,2.074166730804412,36.15999984741211,False,-10.1769920373469,-12.7%,-12.654094576656794,False,1,False,False,False,False,False,False,False,38.7,True,True,False,False,False,False,True,True,False,False,False,False,True,False,2628.HK
2026-02-26,2628.HK,33.0,33.0,31.31999969482422,31.3799991607666,31.3799991607666,76940104,0.0,0.0,0.0063735107803797,33.21744275976865,33.228423034169424,31.680706463060755,29.014843894995582,23.891573152135024,False,False,True,False,1.6800003051757812,1.2587498426437378,1.8881247639656067,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,20.05664487668393,13.763237624445788,29.35514356333132,41.84615420730847,33.293377748072395,36.281377664149055,30.30537783199573,17.94951499776653,2.251089909784388,0.3871674584718589,1,31.57520004272461,33.98500032424927,False,11.197731836643642,-0.3176632240275521,36.15999984741211,False,-13.219028503363232,-12.6%,-12.64305209400447,False,1,False,False,False,False,False,True,False,41.8,True,False,False,False,False,False,True,True,False,False,False,False,True,False,2628.HK
2026-02-27,2628.HK,31.39999961853028,31.959999084472656,31.3799991607666,31.57999992370605,31.57999992370605,52159713,0.0,0.0,0.0,32.91972588048454,33.08508189412913,31.67675718700763,29.06563906388094,23.952835516848737,False,False,True,False,0.5799999237060547,1.1962498426437378,1.7943747639656067,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,21.97295804796346,13.913909451333634,30.530526507519184,38.23530465902344,33.13019890765656,36.018198823733215,30.242198991579897,17.43424435287183,1.958099542212415,0.4773981869038889,1,31.64560005187988,33.95500030517578,False,12.54454926856304,-0.9410264898304864,36.15999984741211,False,-12.6659290459976,-12.5%,-12.54846443380524,False,1,False,False,False,False,False,True,False,38.2,True,False,False,False,False,False,True,True,False,False,False,False,True,False,2628.HK
2026-02-23,6060.HK,15.979999542236328,16.940000534057617,15.979999542236328,16.68000030517578,16.68000030517578,9939200,0.0,0.0,-0.0809352731876642,16.238025649467602,16.333397477555643,16.38022910613326,16.500272358044594,16.16597495771627,False,False,False,False,0.9600009918212892,0.4543749690055849,0.6815624535083774,HH,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,LHLLLHHLHH,16.799999237060547,2026-02-11,15.8100004196167,2026-02-20,False,33.02631221544453,26.08694432642086,21.22758561479284,47.82608194877706,16.32261757635289,17.398617599241074,15.246617553464706,13.18416017351311,0.5876866635577452,0.3591158122623372,1,16.238200073242187,16.385999965667725,True,12.172161624388922,-5.922161670445863,17.309999465942383,False,-3.639509995399664,-7.2%,-7.168818185110959,True,2,True,True,False,False,False,True,True,47.8,True,False,True,False,True,False,True,True,False,False,False,False,True,False,6060.HK
2026-02-24,6060.HK,16.40999984741211,16.75,16.1299991607666,16.31999969482422,16.31999969482422,12019600,0.0,0.0,-0.0606617518156041,16.252930021350622,16.332232452970302,16.377867168434868,16.496702602337262,16.167202246458167,False,False,False,False,0.6200008392333984,0.4550001025199892,0.6825001537799839,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,33.01453258094006,24.999982295658253,20.544519455773276,42.46575372292316,16.322368254302543,17.399368490813774,15.245368017791312,13.196617301258792,0.0485837229839895,1.0083583511034682,1,16.269200057983397,16.342499923706054,True,10.494239600688765,-7.272731016490004,17.309999465942383,False,-5.719236289209596,-6.1%,-6.128054891857115,False,1,False,False,False,True,False,True,True,42.5,True,False,False,True,True,False,True,True,False,False,False,False,True,False,6060.HK
2026-02-25,6060.HK,16.34000015258789,16.450000762939453,15.720000267028809,15.729999542236328,15.729999542236328,13456028,0.0,0.0,-0.025429092827132,16.15785175242075,16.279864373776046,16.352460594858456,16.48152036352338,16.163718559571937,False,False,False,False,0.7300004959106445,0.4575001001358034,0.6862501502037052,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,32.918453079992766,24.574191010196994,22.26272693405811,40.17278604364328,16.265952186486714,17.346952419183246,15.18495195379018,13.291570272714765,1.1912546818582097,1.4635883345920286,1,16.285800056457518,16.288999938964842,False,5.57046942923296,-7.6335941984348095,17.290000915527344,False,-9.022563855910796,-4.8%,-4.812517186167032,False,1,False,False,False,True,False,True,True,40.2,True,False,False,True,True,False,True,True,False,False,False,False,True,False,6060.HK
2026-02-26,6060.HK,16.06999969482422,16.43000030517578,15.5,15.550000190734863,15.550000190734863,13478100,0.0,0.0,-0.014147926966579,16.04733328665968,16.216397923076812,16.32099155940263,16.463074419507766,16.158828373366063,False,False,False,False,0.9300003051757812,0.4912501573562624,0.7368752360343936,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,31.28147456537951,24.10499197002141,17.303067506445853,43.76470762470641,16.197766282129393,17.332766606378662,15.062765957880126,14.014282024818284,1.4172292505129185,1.3193725601611983,1,16.29580005645752,16.221499967575074,False,3.3222590941082637,-9.435060444733269,17.100000381469727,False,-9.064328398580084,-3.9%,-3.907301595071688,True,3,False,True,False,True,False,True,True,43.8,True,False,False,True,True,False,True,True,False,False,False,False,True,False,6060.HK
2026-02-27,6060.HK,15.609999656677246,15.770000457763672,15.149999618530272,15.329999923706056,15.329999923706056,10405407,0.0,0.0,0.0,15.916909038849928,16.13931983617501,16.28212914231649,16.44063730077902,16.1522241626118,False,False,False,False,0.6200008392334002,0.5043752193450931,0.7565628290176396,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,27.267269027545343,24.191593144331588,18.922118101113632,42.08143946994698,16.115121867041456,17.271122290472853,14.95912144361006,14.34677854711905,1.6521215666717457,0.2297214304995392,1,16.299400062561034,16.150999975204467,False,1.1881208561591168,-10.403276581817329,17.100000381469727,False,-10.350879639053788,-3.5%,-3.450767497063622,True,3,True,True,False,False,False,True,True,42.1,True,False,True,False,True,False,True,True,False,False,False,False,True,False,6060.HK
