sno,returns,sharpe_ratios,max_drawdowns,trades_counts,win_rates
P_1033.HK,4.786401002407073,0.8006968088097464,-2.189628795688725,7,85.71428571428571
P_1045.HK,45.0155960893631,0.6393623675617942,-12.864881612543776,8,62.5
P_1050.HK,7.227600519657135,0.35028268787533695,-9.222650146739097,9,66.66666666666666
P_1051.HK,50.652002096176155,1.3291986507661637,-8.406716250029422,10,80.0
P_1052.HK,-3.376002855300903,-0.1080271276101506,-13.874966386572652,4,75.0
P_1055.HK,75.26080590248108,1.1023243165585137,-16.04449858051977,12,83.33333333333334
P_1060.HK,14.757801094055175,1.6663400664332142,-1.130448085819702,6,100.0
P_1061.HK,15.021208381652832,0.33133579160007204,-12.065449697876751,4,50.0
P_1071.HK,18.343196964263917,0.2744940748789423,-18.553535020256017,15,73.33333333333333
P_1083.HK,-12.513189878463745,-0.3226114144851503,-25.67880785635339,7,42.857142857142854
P_1091.HK,-0.3104794859886169,-0.05972796916989456,-5.135304407477803,8,37.5
P_1104.HK,19.10119704246521,0.7203846024622218,-7.612441595588548,13,61.53846153846154
P_1114.HK,37.00720916748047,0.42697626253638066,-26.450162344868854,9,77.77777777777779
P_1115.HK,4.626599501371384,0.6209446190614464,-1.8458558149015536,8,62.5
P_1117.HK,-0.5368031406402705,-0.027539307322042284,-8.72921997709285,15,53.333333333333336
P_1121.HK,-8.283204293251037,-0.8995711643951168,-9.473446209682269,2,0.0
P_1126.HK,3.818397874832153,0.06356118262999184,-29.853573080959094,9,77.77777777777779
P_1133.HK,-22.261999044418335,-0.8024733307494871,-23.253258926275954,5,40.0
P_1140.HK,-1.8219199907779693,-0.6050494679206337,-2.304985919582536,3,33.33333333333333
P_1142.HK,51.96440309762955,1.9062056388014532,-2.543290084109251,7,100.0
P_1157.HK,1.147996940612793,0.02097832817062572,-33.269646070572115,5,60.0
P_1167.HK,-5.183613829612732,-0.08358709528755891,-29.77354243238497,9,55.55555555555556
P_1184.HK,9.01240818977356,0.19045675798780104,-15.968922186130573,7,85.71428571428571
P_1186.HK,-5.220005741119385,-0.16935209347275182,-20.74932923688092,3,66.66666666666666
P_1199.HK,-15.608006496429455,-0.39740306498658734,-28.20611469738531,6,66.66666666666666
P_1200.HK,32.57040097236633,1.222234839029373,-7.932680285574412,17,64.70588235294117
P_1205.HK,5.87840005159378,0.7426585496052851,-2.2281392073983164,9,66.66666666666666
P_1216.HK,1.5127996659278868,0.3157007952759974,-1.5812247982505134,3,33.33333333333333
P_1223.HK,0.8832032489776611,0.07082083135469026,-8.643708116297866,7,42.857142857142854
P_1224.HK,-2.216000475883484,-0.3927833416113565,-4.910827181058619,2,50.0
P_1234.HK,-1.1343915939331055,-0.029218360528297835,-17.304367876474203,7,57.14285714285714
P_1250.HK,20.815597887039182,0.8832079994839163,-5.242669160234414,9,77.77777777777779
P_1268.HK,-21.773199043273923,-0.4953406528036324,-33.763505568136345,4,50.0
P_1277.HK,19.587601001262662,1.1591875316498688,-7.6708957680464485,6,83.33333333333334
P_1280.HK,19.56280191898348,0.33626019789910827,-17.57586597533064,15,46.666666666666664
P_1286.HK,11.85359179496765,0.26009819158570585,-19.55479141345591,6,50.0
P_1302.HK,-3.4096000719070436,-0.13898940255403686,-13.643591291768974,6,50.0
P_1310.HK,122.30799946784974,0.7326772703605986,-13.375360112139811,8,75.0
P_1313.HK,7.684801158905029,0.3853151424834444,-7.849401803896383,7,71.42857142857143
P_1316.HK,-24.503201341629026,-0.46868381090016614,-39.03485146779558,3,33.33333333333333
P_1330.HK,16.42840130805969,0.40555117119013684,-13.505844711831195,8,62.5
P_1345.HK,-0.68200016975404,-0.041977050975384525,-9.357169720491697,5,60.0
P_1359.HK,4.682001197338105,0.4957349206230693,-3.5403626835060487,4,50.0
P_1361.HK,23.86119219779968,0.36656842232179065,-22.96212215680282,11,45.45454545454545
P_1368.HK,9.44400728225708,0.18357526832713578,-22.709253797139795,7,71.42857142857143
P_1375.HK,-8.107199902534497,-0.47345531697804283,-10.577063127128772,5,20.0
P_1428.HK,-23.525998296737683,-0.7315320360235741,-27.674310019068894,11,27.27272727272727
P_1432.HK,-0.6249197417497635,-0.17586711367758787,-3.5809729782149247,7,42.857142857142854
P_1440.HK,-2.266395244598389,-0.06886762026754986,-24.473112179825396,12,58.333333333333336
P_1456.HK,43.47359978675842,0.6668444439684327,-20.119634741789937,5,60.0
P_1458.HK,-1.5112019968032953,-0.08554648306318943,-7.945102617595912,6,50.0
P_1475.HK,61.92281030654907,1.0214367249904854,-11.621255330826285,5,100.0
P_1477.HK,18.000791988372804,0.3802673665281943,-18.929811054342327,1,100.0
P_1478.HK,7.1683958053588865,0.10841373371708521,-23.09540381005053,7,57.14285714285714
P_1481.HK,10.711200264692307,0.8959524444703086,-5.548680930998939,10,60.0
P_1508.HK,8.645200576782226,0.6647639060406705,-6.457078819478235,9,77.77777777777779
P_1515.HK,-4.928797359466564,-0.11490090066183438,-21.91661929864083,7,57.14285714285714
P_1516.HK,-10.410400381088257,-0.5345606231746246,-12.260400662422178,5,60.0
P_1521.HK,-10.393995809555054,-0.378822240721674,-18.032126986638186,8,37.5
P_1523.HK,30.922803258895875,0.4396532330677978,-24.46912331517357,14,71.42857142857143
P_1551.HK,-10.689597229957569,-1.2217851480164905,-12.880820822614925,2,0.0
P_1571.HK,16.46559676170349,0.3915252364873936,-9.900726614136246,7,71.42857142857143
P_1576.HK,-9.519197130203235,-0.5938738497491387,-11.061661040642711,9,55.55555555555556
P_1578.HK,12.098801889419555,0.6316785708920019,-5.32739589897645,5,80.0
P_1600.HK,9.465598068237306,0.2598122388050669,-16.962813853094318,9,66.66666666666666
P_1606.HK,-18.779197521209717,-0.5909047238337569,-28.723013321247226,10,50.0
P_1610.HK,-3.076800475120544,-0.15060509454833845,-10.042584816991319,8,50.0
P_1618.HK,2.2027971363067627,0.16282076310379445,-8.359530134725969,6,66.66666666666666
P_1645.HK,1.1791973304748535,0.028859945820481157,-17.159783947997564,12,50.0
P_1660.HK,4.578278955817223,1.0038847434524414,-1.9856248941466093,8,75.0
P_1672.HK,15.649200854301453,0.42412809240659816,-10.357663661814275,6,50.0
P_1681.HK,44.896397743225094,0.9864650084047334,-8.977842904102651,6,83.33333333333334
P_1686.HK,100.17960286140442,0.7028135637361916,-23.6052597335748,15,66.66666666666666
P_1691.HK,-4.179433317184448,-0.17228535601171868,-10.42923745909794,7,42.857142857142854
P_1709.HK,39.01957716464997,0.550004616107261,-15.811360373877658,9,66.66666666666666
P_1717.HK,-16.500804195404054,-0.8023147142272988,-19.740367575667474,5,20.0
P_1733.HK,4.5399994277954105,0.22902064242199424,-9.72741656393774,10,60.0
P_1747.HK,29.511597805023193,0.9377196222714161,-3.3624760196258263,2,100.0
P_1755.HK,4.582799625396729,0.34994125974546453,-9.306697418008891,3,66.66666666666666
P_1757.HK,42.227805980443954,1.8942485491173895,-3.847833510231169,7,85.71428571428571
P_1760.HK,1.210000672340393,0.05727788960078309,-12.925493682474487,4,50.0
P_1762.HK,5.160919389128685,0.3468083582820912,-7.354834618446093,11,54.54545454545454
P_1766.HK,59.86961165428162,0.8895536132484713,-14.630799644672942,8,87.5
P_1773.HK,-18.62840210914612,-0.6900763008531936,-20.74730017273164,3,0.0
P_1782.HK,44.498794069290156,0.6397044849462727,-10.725847982239822,5,60.0
P_1788.HK,26.08840128183365,0.21612477070416705,-17.51679504725748,10,40.0
P_1789.HK,4.16999963760376,0.0788658944584244,-19.72078167156769,3,33.33333333333333
P_1798.HK,-0.6291981840133667,-0.02031563129920839,-15.445254351955429,7,57.14285714285714
P_1799.HK,26.390403060913087,0.7200106854506684,-12.027593826486282,1,100.0
P_1800.HK,-6.256795463562012,-0.24341972007364282,-18.797965557465236,4,50.0
P_1811.HK,1.274003930091858,0.03643414425949735,-16.706968239233777,11,63.63636363636363
P_1815.HK,-9.780598889589298,-1.045453090764514,-11.008852897214217,5,40.0
P_1837.HK,3.4081994545459744,0.6603392359554295,-3.201846278233833,6,66.66666666666666
P_1848.HK,2.6891936588287355,0.051626878661734224,-28.602290116047456,12,66.66666666666666
P_1851.HK,28.49079700231552,1.4439593728717588,-4.75147870437379,6,83.33333333333334
P_1854.HK,11.637198712825775,0.7562050023516573,-7.550262495415905,11,81.81818181818183
P_1857.HK,4.886801619529725,0.37577933706781963,-4.00776027700156,8,87.5
P_1860.HK,-6.433198852539062,-0.32617422650254824,-14.21965315325453,1,0.0
P_1866.HK,-16.799603624343874,-0.9484493106527058,-19.72947857498031,2,0.0
P_1872.HK,51.88720172166824,0.6889065304379761,-12.87393945171571,9,66.66666666666666
P_1873.HK,-11.371199612617493,-0.3810921381691747,-20.5877695096922,8,37.5
P_1875.HK,11.94439950466156,0.524464330223415,-9.983839656672334,5,60.0
P_1883.HK,-25.864404764175415,-0.9923152252208344,-29.691370257230677,4,25.0
P_1890.HK,-6.517199230194091,-0.3412540609909898,-8.230734575572251,6,33.33333333333333
P_1899.HK,-3.599204478263855,-0.224504994229115,-10.784748728242132,7,57.14285714285714
P_1905.HK,4.359201385974884,0.3140064890092503,-5.96113051986642,6,50.0
P_1907.HK,-15.518800373077404,-0.4334295618837024,-28.51151900961717,4,25.0
P_1911.HK,-18.003602476119983,-1.3651284777975046,-20.738750723790556,2,0.0
P_1921.HK,18.929202690124512,0.508500012851675,-21.19342733663264,10,70.0
P_1931.HK,38.0896003818512,0.7541687725456939,-11.427272039782066,10,70.0
P_1948.HK,104.5275885772705,1.4464122061322116,-5.516749782040398,6,83.33333333333334
P_1951.HK,5.250398664474487,0.09964212869647235,-19.1896098398859,5,60.0
P_1958.HK,-11.01520076751709,-0.3565575911553522,-16.12535733577293,10,50.0
P_1963.HK,9.197203426361083,0.30040138615440126,-13.473992600190044,6,66.66666666666666
P_1969.HK,47.73758861541748,0.7395686123603885,-13.74123756520229,10,70.0
P_1979.HK,12.166796369552612,0.5065508440435642,-13.753258448119233,13,69.23076923076923
P_1982.HK,8.726598100662232,0.7499267643399483,-3.3391009444367903,12,75.0
P_1999.HK,-1.1439996147155762,-0.044585404384820504,-14.062169684693671,2,50.0
P_2005.HK,-24.323206481933603,-0.8914356367233391,-25.956891919392643,4,25.0
P_2013.HK,-2.9703960847854614,-0.08952563796047742,-17.971173986686328,8,50.0
P_2016.HK,-6.22000018119812,-0.2586850665656625,-11.33582622638044,7,57.14285714285714
P_2025.HK,22.790798010826112,0.8300087133957111,-12.691608614368999,9,66.66666666666666
P_2039.HK,-3.591996955871582,-0.5619431687834193,-3.9768617226458525,1,0.0
P_2111.HK,28.45599809646606,0.6425807312849845,-15.531421638626131,18,72.22222222222221
P_2121.HK,-12.68880248069762,-1.005337141543659,-12.688802480697625,1,0.0
P_2128.HK,-20.74280016899109,-0.7499745432081998,-26.908240712890198,3,33.33333333333333
P_2142.HK,41.45639843463898,0.5156209256879323,-34.714523026816856,10,70.0
P_2155.HK,-10.977204189300537,-0.5281477533992793,-14.071324904846872,1,0.0
P_2157.HK,-8.657992563247669,-0.22130136308418166,-24.41686552578207,3,33.33333333333333
P_2158.HK,-20.760395412445067,-0.6156445083348919,-29.88961359902147,3,33.33333333333333
P_2160.HK,-6.246805579662323,-0.3025923250889198,-20.981158172377455,9,33.33333333333333
P_2161.HK,0.646001057624817,0.024732127218179866,-10.450959622114741,5,40.0
P_2169.HK,26.26019962787628,1.1161603287698758,-8.3508820052416,13,69.23076923076923
P_2171.HK,-12.328798084259034,-0.42680473116682704,-20.02525191215504,1,0.0
P_2181.HK,-0.5512020015716552,-0.08715723246794471,-3.70430622465584,3,33.33333333333333
P_2186.HK,-18.963995509147654,-0.3601559628442071,-48.49634203687868,7,28.57142857142857
P_2197.HK,-3.462238756418228,-0.13138818026484883,-15.775640612633213,7,57.14285714285714
P_2198.HK,-3.343605418205261,-0.11073531743984619,-13.073839214782845,9,44.44444444444444
P_2208.HK,6.574802484512329,0.2749275065246678,-11.191220197730257,3,66.66666666666666
P_2225.HK,6.348599534034729,0.2951482980211723,-9.784748656224018,12,66.66666666666666
P_2233.HK,27.829204969406128,0.8051676540370876,-12.41287612104217,12,66.66666666666666
P_2238.HK,5.008393697738671,0.10633221368214231,-14.466419736230085,6,66.66666666666666
P_2255.HK,-5.543599619865418,-0.8151676241726638,-5.878296039564345,2,0.0
P_2256.HK,32.155598106384275,0.34331321763806505,-26.335984584087015,11,54.54545454545454
P_2283.HK,-26.092002949714683,-0.8469722575673679,-32.18261543961047,11,36.36363636363637
P_2299.HK,2.6532015228271484,0.2039774933239869,-7.270164344658914,2,50.0
P_2302.HK,-4.75560115814209,-0.2720824137625454,-11.316351841802398,6,50.0
P_2306.HK,77.74760661125183,0.6095835601910233,-17.28523702132939,10,70.0
P_2309.HK,-23.640002048015628,-0.456676106851775,-39.83109213507918,11,45.45454545454545
P_2314.HK,21.51400077819824,0.7017853418035431,-13.882653117008005,12,66.66666666666666
P_2339.HK,25.32776609122753,1.6413476426939417,-2.5008714505032614,10,90.0
P_2342.HK,18.85799823522568,0.6152477117774143,-12.963821614490511,12,66.66666666666666
P_2343.HK,20.159998111724853,0.5548353878764721,-9.080807978425899,9,55.55555555555556
P_2357.HK,-11.586405153274535,-0.333683478463242,-23.08731279992965,6,33.33333333333333
P_2360.HK,11.85400430202484,0.543846332872581,-7.964454380591757,8,62.5
P_2361.HK,-7.25800286293031,-0.618481145117776,-10.879842491047064,1,0.0
P_2362.HK,4.085999974012375,0.42501128275567013,-4.006776790812605,6,50.0
P_2368.HK,-24.626408042907716,-0.7522993234566707,-29.13448255816923,9,44.44444444444444
P_2386.HK,16.996405334472655,0.2906869495424739,-15.898845632490378,6,66.66666666666666
P_2399.HK,9.113199971914291,1.0484225155996,-1.6313160612501432,6,83.33333333333334
P_2408.HK,18.178796558380128,3.2592585157543557,-0.19356800843129962,1,100.0
P_2409.HK,16.485196571350098,0.5178185125491661,-10.017796293084258,7,85.71428571428571
P_2411.HK,-15.562400188446047,-0.6502304940230509,-21.728620926275077,5,20.0
P_2425.HK,0.44959647655487056,0.02381207846829607,-11.66420797851826,6,66.66666666666666
P_2429.HK,-5.396799802780151,-1.3830161614769325,-6.051063959651493,1,0.0
P_2442.HK,157.16360735416413,0.9997164820145145,-6.632492072614282,12,83.33333333333334
P_2443.HK,-0.09319581985473634,-0.004040827721883422,-13.752105645686763,2,50.0
P_2469.HK,-15.778005151748681,-0.527308887516003,-24.079988306674682,5,20.0
P_2473.HK,29.851993544101713,1.3447068444441752,-3.6640213587298742,5,80.0
P_2477.HK,136.0094071340561,0.9610554112815962,-4.252989154651532,5,100.0
P_2489.HK,1.3959989047050476,0.08616449998015326,-12.209128277443849,9,55.55555555555556
P_2490.HK,39.66060152053833,0.9538413382642642,-6.4866414940486505,4,75.0
P_2510.HK,2.5532015228271483,0.07794593982423578,-28.256783634484872,2,50.0
P_2517.HK,59.71760683059695,1.261558734520582,-10.096758061774091,11,72.72727272727273
P_2521.HK,8.459680223464966,2.310281664171395,-0.2905243343536035,7,100.0
P_2552.HK,15.598405051231385,0.36265689115552174,-16.803602382615757,7,57.14285714285714
P_2559.HK,19.796402192115785,0.7698668303391123,-7.642162700998423,2,50.0
P_2592.HK,22.984401512145997,1.4597984504066666,-3.7873247428818813,1,100.0
P_2616.HK,57.391200361251826,0.9466575878532215,-16.921719141610026,11,72.72727272727273
P_2660.HK,23.379200201034543,0.8477709200799599,-6.8363502529533715,6,66.66666666666666
P_2678.HK,29.410003051757812,0.6467367207581307,-13.120002288818355,6,83.33333333333334
P_2722.HK,14.772003009319306,0.6066695368471158,-4.766465739150149,8,62.5
P_2727.HK,14.157190585136414,0.20601915690084352,-24.981022849218213,14,50.0
P_2866.HK,-0.8135996198654174,-0.08096069645596209,-7.667195449743247,5,60.0
P_2880.HK,2.6664009070396424,0.41038562264212647,-2.9535821921477967,2,50.0
P_3323.HK,5.476397304534912,0.10442187000421195,-20.29270031534044,7,57.14285714285714
P_3330.HK,54.435195899009706,0.8143250397092145,-18.789361924082105,9,66.66666666666666
P_3336.HK,2.9007993364334106,0.14696373273085012,-8.13980491828855,3,33.33333333333333
P_3337.HK,5.57859894990921,0.5118954776115612,-6.864912396110534,8,75.0
P_3339.HK,23.378002762794495,0.8280841580087068,-5.6756938559985315,8,75.0
P_3369.HK,21.785598978996276,0.7621006440054728,-6.703360035872841,12,83.33333333333334
P_3382.HK,-3.8984013319015505,-0.5822341648720407,-4.639760363791535,6,16.666666666666664
P_3600.HK,64.66960151672363,0.8572095587256735,-10.445009125238268,11,72.72727272727273
P_3618.HK,43.61760234832764,0.5872021490782801,-16.9085414243741,12,75.0
P_3669.HK,-23.365995135307312,-0.9828873265951948,-27.640966165556836,4,25.0
P_3681.HK,-2.9216028594970704,-0.09960564585010377,-13.469341529130297,6,33.33333333333333
P_3698.HK,32.563596391677855,1.1596923931865344,-7.860209105786087,5,100.0
P_3788.HK,18.005600836277008,0.351299183872075,-24.206712012849994,14,71.42857142857143
P_3813.HK,-2.6914007842540744,-0.3252519463273202,-4.763369195956091,8,50.0
P_3818.HK,0.10860090494155883,0.015952323376364496,-2.6431751743647314,6,50.0
P_3866.HK,-6.55640079498291,-0.2479216908778358,-11.573434396515703,9,55.55555555555556
P_3868.HK,-3.8792020988464357,-0.1460117378565829,-16.251485395238564,12,58.333333333333336
P_3877.HK,10.007998476028442,0.396716901075949,-6.525413375288336,11,72.72727272727273
