date,sno,stype,price,close,type,classification,PATTERN,HHClose,HLLow,BOSS1,BOSS2
2025-09-26 08:00:00+08:00,9933.HK,M,2.039999961853028,2.0299999713897705,high,LH,LHLLHH,2.3399999141693115,1.7000000476837158,True,False
2025-09-15 08:00:00+08:00,8646.HK,S,0.248999997973442,0.2409999966621399,high,LH,LHLLHH,0.2599999904632568,0.2189999967813491,True,False
2025-09-18 08:00:00+08:00,6929.HK,M,4.610000133514404,4.46999979019165,high,LH,LHLLHH,4.980000019073486,4.159999847412109,True,False
2025-09-19 08:00:00+08:00,6676.HK,M,2.390000104904175,2.3499999046325684,high,LH,LHLLHH,2.680000066757202,2.0999999046325684,True,False
2025-09-19 08:00:00+08:00,6655.HK,M,15.350000381469728,14.949999809265137,high,LH,LHLLHH,15.6899995803833,14.34000015258789,True,False
2025-09-18 08:00:00+08:00,6601.HK,M,2.3299999237060547,2.2799999713897705,high,LH,LHLLHH,2.369999885559082,2.180000066757202,True,False
2025-09-15 08:00:00+08:00,3931.HK,M,30.76000022888184,27.39999961853028,high,LH,LHLLHH,36.09999847412109,25.979999542236328,True,False
2025-09-25 08:00:00+08:00,3600.HK,M,5.5,5.25,high,LH,LHLLHH,5.75,5.179999828338623,True,False
2025-09-22 08:00:00+08:00,2552.HK,M,4.369999885559082,4.25,high,LH,LHLLHH,4.840000152587891,3.819999933242798,True,False
2025-09-23 08:00:00+08:00,2551.HK,S,3.119999885559082,3.0899999141693115,high,LH,LHLLHH,3.200000047683716,2.789999961853028,True,False
2025-09-15 08:00:00+08:00,2411.HK,M,1.5299999713897705,1.4199999570846558,high,LH,LHLLHH,1.75,1.409999966621399,True,False
2025-09-18 08:00:00+08:00,2359.HK,L,115.5,111.8000030517578,high,LH,LHLLHH,119.4000015258789,106.0999984741211,True,False
2025-09-23 08:00:00+08:00,2356.HK,M,9.850000381469728,9.84000015258789,high,LH,LHLLHH,9.880000114440918,9.550000190734863,True,False
2025-09-24 08:00:00+08:00,2348.HK,S,1.2400000095367432,1.2300000190734863,high,LH,LHLLHH,1.25,1.1799999475479126,True,False
2025-09-29 08:00:00+08:00,2312.HK,S,1.399999976158142,1.3600000143051147,high,LH,LHLLHH,1.7200000286102295,1.25,True,False
2025-09-15 08:00:00+08:00,2233.HK,M,2.880000114440918,2.819999933242798,high,LH,LHLLHH,3.289999961853028,2.6600000858306885,True,False
2025-09-22 08:00:00+08:00,2216.HK,S,3.180000066757202,3.0999999046325684,high,LH,LHLLHH,3.359999895095825,2.7699999809265137,True,False
2025-09-18 08:00:00+08:00,2185.HK,S,7.869999885559082,7.519999980926514,high,LH,LHLLHH,8.170000076293945,5.309999942779541,True,False
2025-09-24 08:00:00+08:00,2158.HK,M,6.090000152587891,5.880000114440918,high,LH,LHLLHH,7.139999866485596,5.550000190734863,True,False
2025-09-16 08:00:00+08:00,2137.HK,S,2.2100000381469727,2.180000066757202,high,LH,LHLLHH,2.309999942779541,1.8600000143051147,True,False
2025-09-22 08:00:00+08:00,2039.HK,M,8.119999885559082,7.889999866485596,high,LH,LHLLHH,8.300000190734863,7.590000152587891,True,False
2025-09-24 08:00:00+08:00,1988.HK,L,4.179999828338623,4.070000171661377,high,LH,LHLLHH,4.21999979019165,3.990000009536743,True,False
2025-09-24 08:00:00+08:00,1930.HK,S,0.3899999856948852,0.3600000143051147,high,LH,LHLLHH,0.4000000059604645,0.3100000023841858,True,False
2025-09-22 08:00:00+08:00,1866.HK,M,7.429999828338623,7.309999942779541,high,LH,LHLLHH,8.3100004196167,7.050000190734863,True,False
2025-09-15 08:00:00+08:00,1815.HK,M,1.5499999523162842,1.5199999809265137,high,LH,LHLLHH,1.6399999856948853,1.340000033378601,True,False
2025-09-22 08:00:00+08:00,1809.HK,M,7.289999961853027,7.139999866485596,high,LH,LHLLHH,7.46999979019165,7.0,True,False
2025-09-24 08:00:00+08:00,1746.HK,S,0.3300000131130218,0.2949999868869781,high,LH,LHLLHH,0.4099999964237213,0.2599999904632568,True,False
2025-09-23 08:00:00+08:00,1723.HK,S,2.25,1.940000057220459,high,LH,LHLLHH,3.130000114440918,1.6799999475479126,True,False
2025-09-15 08:00:00+08:00,1711.HK,S,0.1190000027418136,0.1080000028014183,high,LH,LHLLHH,0.1969999969005584,0.0839999988675117,True,False
2025-09-15 08:00:00+08:00,1618.HK,M,2.380000114440918,2.319999933242798,high,LH,LHLLHH,3.049999952316284,2.109999895095825,True,False
2025-09-19 08:00:00+08:00,1548.HK,L,17.559999465942383,17.059999465942383,high,LH,LHLLHH,17.65999984741211,15.359999656677246,True,False
2025-09-23 08:00:00+08:00,1541.HK,M,12.479999542236328,11.850000381469728,high,LH,LHLLHH,16.65999984741211,10.81999969482422,True,False
2025-09-17 08:00:00+08:00,1501.HK,M,32.0,31.5,high,LH,LHLLHH,32.220001220703125,29.520000457763672,True,False
2025-09-23 08:00:00+08:00,1418.HK,S,0.2280000001192093,0.2269999980926513,high,LH,LHLLHH,0.2469999939203262,0.2070000022649765,True,False
2025-09-18 08:00:00+08:00,1302.HK,M,1.919999957084656,1.8799999952316284,high,LH,LHLLHH,2.309999942779541,1.7400000095367432,True,False
2025-09-16 08:00:00+08:00,1283.HK,S,1.3899999856948853,1.3700000047683716,high,LH,LHLLHH,1.4800000190734863,1.2799999713897705,True,False
2025-09-24 08:00:00+08:00,1263.HK,M,6.25,6.119999885559082,high,LH,LHLLHH,7.099999904632568,5.78000020980835,True,False
2025-09-25 08:00:00+08:00,1229.HK,S,0.2399999946355819,0.2280000001192093,high,LH,LHLLHH,0.2599999904632568,0.2179999947547912,True,False
2025-09-29 08:00:00+08:00,1206.HK,S,0.4149999916553497,0.395000010728836,high,LH,LHLLHH,0.4199999868869781,0.375,True,False
2025-09-25 08:00:00+08:00,1085.HK,S,1.8799999952316284,1.7000000476837158,high,LH,LHLLHH,1.8899999856948853,1.6200000047683716,True,False
2025-09-18 08:00:00+08:00,1066.HK,M,6.059999942779541,5.980000019073486,high,LH,LHLLHH,6.28000020980835,5.519999980926514,True,False
2025-09-25 08:00:00+08:00,1029.HK,S,0.6499999761581421,0.6399999856948853,high,LH,LHLLHH,0.7200000286102295,0.6100000143051147,True,False
2025-09-23 08:00:00+08:00,945.HK,L,246.0,245.8000030517578,high,LH,LHLLHH,251.0,238.0,True,False
2025-09-23 08:00:00+08:00,932.HK,S,0.0370000004768371,0.0320000015199184,high,LH,LHLLHH,0.0379999987781047,0.0299999993294477,True,False
2025-09-16 08:00:00+08:00,853.HK,M,14.699999809265137,14.489999771118164,high,LH,LHLLHH,16.15999984741211,12.510000228881836,True,False
2025-09-17 08:00:00+08:00,833.HK,S,0.6499999761581421,0.6499999761581421,high,LH,LHLLHH,0.7200000286102295,0.5699999928474426,True,False
2025-09-19 08:00:00+08:00,819.HK,M,8.329999923706055,8.210000038146973,high,LH,LHLLHH,9.75,7.679999828338623,True,False
2025-09-22 08:00:00+08:00,731.HK,S,0.1889999955892563,0.1889999955892563,high,LH,LHLLHH,0.1899999976158142,0.1720000058412552,True,False
2025-09-15 08:00:00+08:00,667.HK,M,7.619999885559082,7.579999923706055,high,LH,LHLLHH,7.639999866485596,6.860000133514404,True,False
2025-09-23 08:00:00+08:00,666.HK,M,13.65999984741211,12.600000381469728,high,LH,LHLLHH,16.0,12.15999984741211,True,False
2025-09-22 08:00:00+08:00,621.HK,S,0.550000011920929,0.5299999713897705,high,LH,LHLLHH,0.6899999976158142,0.5,True,False
2025-09-17 08:00:00+08:00,620.HK,S,0.9100000262260436,0.8199999928474426,high,LH,LHLLHH,1.649999976158142,0.7599999904632568,True,False
2025-09-17 08:00:00+08:00,551.HK,M,13.390000343322754,13.1899995803833,high,LH,LHLLHH,13.489999771118164,12.479999542236328,True,False
2025-09-19 08:00:00+08:00,489.HK,M,8.989999771118164,8.930000305175781,high,LH,LHLLHH,9.670000076293944,8.710000038146973,True,False
2025-09-15 08:00:00+08:00,254.HK,S,0.2949999868869781,0.2949999868869781,high,LH,LHLLHH,0.3100000023841858,0.2599999904632568,True,False
2025-09-17 08:00:00+08:00,97.HK,S,0.2750000059604645,0.2649999856948852,high,LH,LHLLHH,0.2849999964237213,0.25,True,False
2025-09-19 08:00:00+08:00,80.HK,S,0.550000011920929,0.5,high,LH,LHLLHH,0.6200000047683716,0.3405219912528991,True,False
2025-09-16 08:00:00+08:00,41.HK,M,14.920000076293944,14.869999885559082,high,LH,LHLLHH,14.979999542236328,13.539999961853027,True,False
2025-09-15 08:00:00+08:00,23.HK,L,12.489999771118164,12.239999771118164,high,LH,LHLLHH,12.789999961853027,11.640000343322754,True,False
2025-09-19 08:00:00+08:00,17.HK,M,8.5,8.300000190734863,high,LH,LHLLHH,8.569999694824219,6.989999771118164,True,False
