date,sno,stype,price,close,type,classification,PATTERN,HHClose,HLLow,BOSS1,BOSS2
2025-09-25 08:00:00+08:00,9997.HK,M,8.890000343322754,8.869999885559082,high,LH,LHLLHH,8.920000076293945,8.819999694824219,True,False
2025-09-26 08:00:00+08:00,9933.HK,M,2.039999961853028,2.0299999713897705,high,LH,LHLLHH,2.3399999141693115,1.7000000476837158,True,False
2025-09-15 08:00:00+08:00,8529.HK,S,0.1860000044107437,0.1860000044107437,high,LH,LHLLHH,0.1909999996423721,0.1729999929666519,True,False
2025-09-29 08:00:00+08:00,8246.HK,S,0.0790000036358833,0.0729999989271164,high,LH,LHLLHH,0.1580000072717666,0.0689999982714653,True,False
2025-09-24 08:00:00+08:00,8200.HK,S,0.5600000023841858,0.5600000023841858,high,LH,LHLLHH,0.6499999761581421,0.5,True,False
2025-09-16 08:00:00+08:00,8139.HK,S,1.6699999570846558,1.5,high,LH,LHLLHH,1.7699999809265137,1.409999966621399,True,False
2025-09-23 08:00:00+08:00,81299.HK,L,66.30000305175781,64.9000015258789,high,LH,LHLLHH,68.5,64.30000305175781,True,False
2025-10-02 08:00:00+08:00,80992.HK,L,10.859999656677246,10.81999969482422,high,LH,LHLLHH,11.520000457763672,10.5,True,False
2025-09-25 08:00:00+08:00,6911.HK,S,3.0,3.0,high,LH,LHLLHH,3.039999961853028,2.799999952316284,True,False
2025-09-26 08:00:00+08:00,6698.HK,S,1.7699999809265137,1.7200000286102295,high,LH,LHLLHH,1.820000052452088,1.7000000476837158,True,False
2025-09-19 08:00:00+08:00,6655.HK,M,15.350000381469728,14.949999809265137,high,LH,LHLLHH,15.6899995803833,14.34000015258789,True,False
2025-09-17 08:00:00+08:00,6110.HK,M,3.1600000858306885,3.119999885559082,high,LH,LHLLHH,3.200000047683716,3.0199999809265137,True,False
2025-09-15 08:00:00+08:00,3931.HK,M,30.76000022888184,27.39999961853028,high,LH,LHLLHH,36.09999847412109,25.979999542236328,True,False
2025-09-18 08:00:00+08:00,3858.HK,M,32.099998474121094,31.040000915527344,high,LH,LHLLHH,37.47999954223633,27.280000686645508,True,False
2025-10-02 08:00:00+08:00,3838.HK,S,0.2010000050067901,0.2000000029802322,high,LH,LHLLHH,0.2029999941587448,0.1930000036954879,True,False
2025-09-18 08:00:00+08:00,3396.HK,M,11.350000381469728,10.970000267028809,high,LH,LHLLHH,11.449999809265137,10.470000267028809,True,False
2025-09-25 08:00:00+08:00,2627.HK,M,49.880001068115234,49.400001525878906,high,LH,LHLLHH,49.900001525878906,46.20000076293945,True,False
2025-09-22 08:00:00+08:00,2600.HK,L,7.630000114440918,7.429999828338623,high,LH,LHLLHH,8.850000381469727,7.150000095367432,True,False
2025-09-23 08:00:00+08:00,2576.HK,M,4.489999771118164,4.159999847412109,high,LH,LHLLHH,4.829999923706055,4.070000171661377,True,False
