index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WLDate,WHigh,WHDate,HHHL,SNO
2026-01-19,1051.HK,11.31999969482422,11.489999771118164,10.960000038146973,11.34000015258789,11.34000015258789,243400,0.0,0.0,11.334228011918494,11.25716326086082,10.766078527552969,10.164705479412511,8.388937093837097,True,True,True,False,0.5299997329711914,0.3381249904632561,0.5071874856948843,HL,HLHHHLHHHL,11.949999809265137,2026-01-21,11.220000267028809,2026-01-22,11.210000038146973,-0.06,10.720000267028809,10.720000267028809,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,11.210000038146973,2026-01-22,11.979999542236328,2026-01-26,True,1051.HK
2026-01-08,1157.HK,8.1899995803833,8.1899995803833,7.840000152587891,7.960000038146973,7.960000038146973,12965450,0.0,0.0,7.851891109755206,7.73057476366428,7.558174440721993,7.248736315663692,6.56147196110249,True,True,True,False,0.3499994277954101,0.2307692307692307,0.3461538461538461,HL,HLHHHLHHHL,8.670000076293945,2026-01-13,8.720000267028809,2026-01-29,8.130000114440918,-0.06,7.369999885559082,7.369999885559082,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,8.130000114440918,2026-01-29,9.5,2026-02-03,True,1157.HK
2026-01-19,0119.HK,1.9700000286102293,2.039999961853028,1.940000057220459,1.9900000095367432,1.9900000095367432,12546000,0.0,0.0,1.9848124255466535,1.968419776872091,1.9296645829355576,1.850935728531634,1.7142860149326922,True,True,True,False,0.0999999046325688,0.0688234988380881,0.1032352482571321,HL,HLHHHLHHHL,2.200000047683716,2026-01-22,2.119999885559082,2026-01-26,2.039999961853028,-0.07,1.940000057220459,1.9299999475479128,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,2.039999961853028,2026-01-26,2.4800000190734863,2026-01-29,True,119.HK
2026-01-05,1481.HK,1.850000023841858,1.8799999952316284,1.7999999523162842,1.8799999952316284,1.8799999952316284,520000,0.0,0.0,1.8111542613589464,1.7656580093434302,1.5640355985276333,1.273507286640911,0.8961338886677268,True,True,True,False,0.0800000429153442,0.0507142969540188,0.0760714454310282,HL,HLHHHLHHHL,3.0,2026-01-21,2.809999942779541,2026-01-22,2.75,-0.08,1.7400000095367432,1.659999966621399,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,2.75,2026-01-22,3.0999999046325684,2026-01-26,True,1481.HK
2026-01-09,1651.HK,33.65999984741211,34.2599983215332,32.900001525878906,34.0,34.0,1725181,0.0,0.0,33.59278988058202,33.35716861338165,33.11063339667281,31.37214754831375,25.71091939869142,True,True,True,False,1.3599967956542969,1.3244446648491754,1.9866669972737632,HL,HLHHHLHHHL,37.79999923706055,2026-01-13,36.93999862670898,2026-01-14,35.619998931884766,-0.06,32.0,31.21999931335449,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,35.619998931884766,2026-01-14,38.27999877929688,2026-01-16,True,1651.HK
2026-01-14,1651.HK,36.29999923706055,36.97999954223633,35.619998931884766,36.93999862670898,36.93999862670898,1463239,0.0,0.0,34.82487133642868,34.05148831209312,33.464484003378,31.65504037223713,25.960228420830884,True,True,True,False,1.3600006103515625,1.380000220404731,2.0700003306070967,HL,HLHHHLHHHL,38.27999877929688,2026-01-16,36.63999938964844,2026-01-20,35.900001525878906,-0.06,32.02000045776367,31.21999931335449,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,35.900001525878906,2026-01-20,41.380001068115234,2026-01-22,True,1651.HK
2026-01-27,1651.HK,38.880001068115234,39.79999923706055,37.52000045776367,39.619998931884766,39.619998931884766,1051171,0.0,0.0,37.9027305204859,36.42289325524984,34.89266052690385,32.7243553565768,26.80503881593633,True,True,True,False,2.279998779296875,1.400000095367432,2.1000001430511483,LL,LLHHHLHHHL,41.20000076293945,2026-01-28,42.0,2026-01-30,38.27999877929688,-0.07,32.900001525878906,32.02000045776367,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,38.27999877929688,2026-01-30,44.70000076293945,2026-02-03,True,1651.HK
2026-01-07,1681.HK,15.520000457763672,16.0,15.520000457763672,15.880000114440918,15.880000114440918,1421436,0.0,0.0,15.679098135865182,15.445868536496931,15.254666302303136,14.716309359936249,12.54877285468586,True,True,True,False,0.4799995422363281,0.3984615619365987,0.597692342904898,HL,HLHHHLHHHL,17.399999618530273,2026-01-19,17.149999618530273,2026-01-21,16.65999984741211,-0.04,15.300000190734863,14.510000228881836,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,16.65999984741211,2026-01-21,18.39999961853028,2026-01-27,True,1681.HK
2026-01-19,1857.HK,1.5399999618530271,1.559999942779541,1.5299999713897705,1.559999942779541,1.559999942779541,944000,0.0,0.0,1.5490639845181329,1.5464617117293764,1.5392911914709944,1.5225737625193647,1.480954306016988,True,True,True,True,0.0299999713897705,0.015999984741211,0.0239999771118166,LL,LLHHHLHHHL,1.5700000524520874,2026-01-21,1.5499999523162842,2026-01-22,1.5399999618530271,-0.02,1.5299999713897705,1.5199999809265137,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,1.5399999618530271,2026-01-22,1.590000033378601,2026-02-03,True,1857.HK
2026-01-08,1866.HK,9.149999618530272,9.149999618530272,8.710000038146973,9.09000015258789,9.09000015258789,3842558,0.0,0.0,8.953836326774718,8.703520462091427,8.285980058899975,7.697417627530232,6.426066464023614,True,True,True,False,0.439999580383299,0.2524999777475994,0.3787499666213991,HL,HLHHHLHHHL,10.380000114440918,2026-01-19,10.220000267028809,2026-01-23,9.84000015258789,-0.05,8.5600004196167,8.109999656677246,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,9.84000015258789,2026-01-23,11.989999771118164,2026-01-29,True,1866.HK
2026-01-06,1880.HK,76.69999694824219,79.05000305175781,75.44999694824219,78.30000305175781,78.30000305175781,4743500,0.0,0.0,76.69065661871653,75.02165920200511,72.03526290172893,67.70145698372363,63.08378943730435,True,True,True,False,3.600006103515625,3.70294189453125,7.4058837890625,HL,HLHHHLHHHL,88.80000305175781,2026-01-12,81.94999694824219,2026-01-16,80.9000015258789,-0.09,72.80000305175781,65.6500015258789,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,80.9000015258789,2026-01-16,97.9499969482422,2026-01-20,True,1880.HK
2026-01-15,0189.HK,10.899999618530272,11.510000228881836,10.850000381469728,11.5,11.5,14729000,0.0,0.0,11.10640808730853,10.89300818588467,10.805788332107635,10.793453738989344,10.08537583742586,True,True,True,False,0.6599998474121076,0.367333157857259,0.5509997367858885,HL,HLHHHLHHHL,12.140000343322754,2026-01-19,11.90999984741211,2026-01-20,11.449999809265137,-0.06,10.279999732971191,9.90999984741211,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,11.449999809265137,2026-01-20,12.93000030517578,2026-01-29,True,189.HK
2026-01-08,1899.HK,1.340000033378601,1.340000033378601,1.3200000524520874,1.3300000429153442,1.3300000429153442,48000,0.0,0.0,1.313636916104968,1.3076746767484029,1.3061483401629816,1.2940349596691902,1.2933920253981928,True,True,True,False,0.0199999809265136,0.0193333307902018,0.0289999961853028,HL,HLHHHLHHHL,1.4199999570846558,2026-01-09,1.399999976158142,2026-01-12,1.3700000047683716,-0.04,1.2599999904632568,1.2599999904632568,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,1.3700000047683716,2026-01-12,1.4500000476837158,2026-01-19,True,1899.HK
2026-01-12,1899.HK,1.3700000047683716,1.409999966621399,1.3700000047683716,1.399999976158142,1.399999976158142,570000,0.0,0.0,1.3406990861362764,1.3222391885605016,1.3129881433669928,1.2979959447180929,1.2950051419441089,True,True,True,False,0.0399999618530273,0.0206666549046834,0.0309999823570252,HL,HLHHHLHHHL,1.4500000476837158,2026-01-19,1.4299999475479126,2026-01-20,1.409999966621399,-0.03,1.2599999904632568,1.2599999904632568,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,1.409999966621399,2026-01-20,1.600000023841858,2026-01-26,True,1899.HK
2026-01-14,2302.HK,6.349999904632568,6.409999847412109,5.989999771118164,6.190000057220459,6.190000057220459,2726200,0.0,0.0,5.918225644631823,5.564398673301326,5.343948410152136,4.986073533476729,3.97909397797886,True,True,True,False,0.4200000762939453,0.2966667175292968,0.4450000762939453,HL,HLHHHLHHHL,7.0,2026-01-19,6.539999961853027,2026-01-20,6.429999828338623,-0.08,4.679999828338623,4.659999847412109,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,6.429999828338623,2026-01-20,7.619999885559082,2026-01-26,True,2302.HK
