Date,sno,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_10
2025-10-10,9997.HK,8.880000114440918,8.90999984741211,8.859999656677246,8.890000343322754,1432000,0.0,0.0,8.895431262465557,8.852955594727883,8.631042594201208,8.190163452438288,7.297487102773841,True,True,True,True
2025-10-10,6638.HK,1.950000047683716,1.9600000381469729,1.950000047683716,1.9600000381469729,37500,0.0,0.0,1.9479465360386417,1.9349889477624551,1.9192106879052335,1.841495942462701,1.5439714570642344,True,True,True,True
2025-10-10,3969.HK,3.5899999141693115,3.640000104904175,3.559999942779541,3.5999999046325684,9076000,0.0,0.0,3.536373239320365,3.504707606357145,3.4604713650380727,3.377720217348401,3.2011734127868827,True,True,True,True
2025-10-10,3339.HK,2.9800000190734863,2.9800000190734863,2.869999885559082,2.9200000762939453,11988000,0.0,0.0,2.966572438520317,2.9377764843770584,2.816844091761787,2.5761335721347263,2.121469619525555,True,True,True,True
2025-10-10,2360.HK,2.0999999046325684,2.109999895095825,2.0899999141693115,2.0899999141693115,540000,0.0,0.0,2.1022065798233043,2.095320266806779,2.0577971752459248,1.95337319047276,1.7625843010442266,True,True,True,True
2025-10-10,1982.HK,0.8799999952316284,0.8999999761581421,0.8799999952316284,0.8999999761581421,926000,0.0,0.0,0.885487128339112,0.8843081395835165,0.8691552540437983,0.8436854625839565,0.7763263863592983,True,True,True,True
2025-10-10,1836.HK,15.729999542236328,15.899999618530272,15.579999923706056,15.729999542236328,1034114,0.0,0.0,15.474666119774875,15.447343350086754,15.34613482176175,15.066792437485276,14.212861077734312,True,True,True,True
2025-10-10,1571.HK,4.0,4.039999961853027,3.920000076293945,3.930000066757202,685000,0.0,0.0,4.000078990609906,3.997932339385837,3.915103692477637,3.755692883006829,3.441261341467116,True,True,True,True
2025-10-10,1199.HK,5.639999866485596,5.659999847412109,5.579999923706055,5.650000095367432,4318620,0.0,0.0,5.636600800244072,5.607982786546216,5.504985312774712,5.268711927719018,4.8682698414288845,True,True,True,True
2025-10-10,1196.HK,12.289999961853027,12.43000030517578,12.029999732971191,12.06999969482422,1948000,0.0,0.0,12.21909864088289,12.12649029916556,11.430520856895855,10.249511403676292,8.534462733337847,True,True,True,True
2025-10-10,900.HK,7.480000019073486,7.650000095367432,7.480000019073486,7.630000114440918,130000,0.0,0.0,7.439731824609741,7.319822386536864,7.197332311662093,6.951172822916211,6.361288326672518,True,True,True,True
2025-10-10,807.HK,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,286000,0.0,0.0,1.1398514888443745,1.1388903717151213,1.1211186491931746,1.0782569255932657,1.0195122385566386,True,True,True,True
2025-10-10,737.HK,1.840000033378601,1.850000023841858,1.840000033378601,1.840000033378601,23550,0.0,0.0,1.8432428753182069,1.836162503949485,1.812409725515619,1.777579312720797,1.7053222038043316,True,True,True,True
2025-10-10,732.HK,1.2100000381469729,1.2100000381469729,1.190000057220459,1.2100000381469729,1582000,0.0,0.0,1.2047835612107358,1.2019764286829857,1.1898911072089822,1.155061928699794,1.0749124620405268,True,True,True,True
2025-10-10,586.HK,10.84000015258789,10.93000030517578,10.68000030517578,10.850000381469728,5917001,0.0,0.0,10.944486222378544,10.868451908995851,10.498216739926152,9.80858334183947,8.589540539228771,True,True,True,True
2025-10-10,579.HK,2.5899999141693115,2.609999895095825,2.549999952316284,2.569999933242798,7754000,0.0,0.0,2.5385256917124592,2.508734191125517,2.473772272595776,2.395231468858224,2.1650049164762333,True,True,True,True
2025-10-10,551.HK,13.039999961853027,13.210000038146973,13.039999961853027,13.1899995803833,3374500,0.0,0.0,13.17959571740354,13.112285845284656,12.861424669667844,12.530309543658978,12.224884585720616,True,True,True,True
2025-10-10,525.HK,2.5899999141693115,2.640000104904175,2.559999942779541,2.5799999237060547,8593537,0.0,0.0,2.526824959408124,2.471696610390816,2.322238762499916,2.1633673742933697,2.017036969558394,True,True,True,True
2025-10-10,440.HK,34.86000061035156,34.86000061035156,34.20000076293945,34.36000061035156,292400,0.0,0.0,33.997829629283466,33.7478886190717,32.668409267499484,31.017673134350343,27.620867823425165,True,True,True,True
2025-10-10,338.HK,1.3700000047683716,1.409999966621399,1.3600000143051147,1.399999976158142,22007535,0.0,0.0,1.3668060169762166,1.3576027638968504,1.3469035855301084,1.3165499824159357,1.2490021258164905,True,True,True,True
2025-10-10,303.HK,63.0,63.5,61.150001525878906,61.400001525878906,704200,0.0,0.0,62.7806296869903,62.70188050898459,61.40560136753516,58.74840567772186,53.98094603050173,True,True,True,True
2025-10-10,207.HK,0.5699999928474426,0.5799999833106995,0.5699999928474426,0.5699999928474426,14198000,0.0,0.0,0.574245253083593,0.5685505013161116,0.5237949420829164,0.4427037496627143,0.3361395247353195,True,True,True,True
2025-10-10,133.HK,16.0,16.100000381469727,15.770000457763672,15.920000076293944,150000,0.0,0.0,15.787458347163902,15.702228955290412,15.46784479831819,14.982946719616564,13.803212153889197,True,True,True,True
2025-10-10,86.HK,3.9600000381469727,3.990000009536743,3.930000066757202,3.930000066757202,224161,0.0,0.0,3.941338015919393,3.9405143572783663,3.853440364523709,3.613939995810622,3.139319488831544,True,True,True,True
2025-10-10,62.HK,10.539999961853027,10.6899995803833,10.5,10.649999618530272,256400,0.0,0.0,10.577851333340927,10.454714385375432,10.02240692199979,9.461389590109414,8.745221673095479,True,True,True,True
2025-10-10,53.HK,78.0,79.0,78.0,78.94999694824219,7000,0.0,0.0,77.09001089370608,76.35896150928248,74.58957376549765,72.32278443940424,69.87884417244621,True,True,True,True
2025-10-10,32.HK,8.449999809265137,8.529999732971191,8.430000305175781,8.529999732971191,13400,0.0,0.0,8.519508976700966,8.472083796940588,8.33363537664781,8.089531087456724,7.834193887113592,True,True,True,True
2025-10-10,14.HK,15.81999969482422,16.079999923706055,15.800000190734863,15.93000030517578,739995,0.0,0.0,15.910400113984348,15.821237561753945,15.46843257936273,14.770782323562468,13.5293669917804,True,True,True,True
2025-10-10,10.HK,14.5,14.859999656677246,14.489999771118164,14.829999923706056,953612,0.0,0.0,14.547095196665335,14.513821879950315,14.190703520224435,13.412164438463089,11.78025206528164,True,True,True,True
